"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other"
"M535.409T1440.116","103053.71"," 95772.60","155253.54","165093.67","122301.89"," 94899.54","128159.99","141114.97","161054.27","119000.00","100490.85"," 72403.75","211272.20","145009.53","128000.00","162000.00"," 48198.50","131365.06","166000.00","171975.47"
"M862.499T1272.244","191446.871","188353.592","152869.630","259703.528","162265.091","209452.657","230937.745","162618.903","143142.423","206000.000","122740.789","  2664.387","232683.256","131458.179","169000.000","166000.000","  4964.259","154124.976","146000.000","165524.691"
"M298.939T128.158","43710.87","42822.32","33370.05","35941.01","45052.53","38936.08","31598.45","27339.62","31467.81","42900.00","42840.26","22130.00","26094.31","35909.20","35200.00","43400.00","16382.39","37811.34","48800.00","47174.66"
"M822.528T1302.363","186570.970","152220.524","162864.241","198604.237","158398.946","165255.592","124050.555","119406.481","173084.598","205000.000","100901.304"," 16936.372","203960.839","124868.390","134000.000","137000.000","  7927.736","163689.378","162000.000","175615.566"
"M902.349T917.809"," 52709.750"," 21961.633"," 56817.969"," 65784.984"," 69587.969"," 65404.376","107723.300"," 83183.758"," 71408.091","132000.000"," 75142.534","  6512.825"," 73471.852"," 75931.773"," 87200.000"," 71900.000"," 18258.308"," 75874.669"," 78200.000"," 84969.039"
"M806.333T872.624"," 57623.297"," 31170.767"," 72883.992"," 72393.220","117083.011"," 91755.529","200079.799","120510.768","133801.249","253000.000"," 91378.406","  2554.623","114716.487","123618.471","144000.000","144000.000","  4262.894","148406.458","124000.000","167689.157"
"M945.579T1325.086","47297.456","42388.679","48397.730","51026.838","46971.459","48561.886","28889.615","57700.369","40743.753","41000.000","12898.848"," 2401.779","40374.545","48347.375","36200.000","26700.000"," 2452.558","47845.690","34200.000","52279.672"
"M795.538T1275.021"," 93936.48","122236.51","116347.87","126973.76"," 88912.10","123206.28","130514.98"," 76411.40"," 81596.91"," 82600.00"," 73831.78"," 42085.03","109797.42","117338.07","104000.00","104000.00"," 68889.46"," 94878.03","129000.00"," 92379.24"
"M507.18T901.88"," 59258.951"," 25839.211"," 77859.659"," 65990.869","103330.983"," 89195.822","112735.024","134693.008","110288.467","126000.000"," 94247.259","  2475.806"," 91745.707"," 94207.492","131000.000","116000.000","  5543.739","130156.537","114000.000","139452.296"
"M897.474T1222.337"," 94446.795"," 72283.622","107272.473","167508.917","109517.863","111733.439","152750.298"," 60724.707"," 94875.021","126000.000"," 52873.825","  2171.486","151829.123"," 92147.921","113000.000","110000.000","  5333.227","101929.883"," 82100.000"," 99353.342"
"M690.257T892.9"," 60723.619"," 19047.163"," 80803.808"," 85767.049"," 88609.746"," 79098.781"," 85189.805","112061.530"," 93687.018","136000.000"," 99637.609"," 11797.192"," 79624.130"," 94618.145","115000.000","126000.000","  5570.171","112787.208","108000.000","103323.232"
"M835.478T1356.237","134355.31","137018.24","112825.46","174670.29","105968.88"," 99318.29","119209.40","107028.88","115051.39","140000.00"," 80631.35"," 51169.36","139324.72","114203.97","108000.00","122000.00"," 44836.67","123922.52","117000.00","134130.21"
"M809.542T1457.035","253896.85","322436.97","424914.92","502392.21","243468.11","257867.43","207535.74","438049.07","274261.35","239000.00","157909.74"," 64991.19","261033.39","278267.71","255000.00","237000.00"," 65753.76","325615.79","217000.00","254305.15"
"M798.337T946.991"," 76534.17"," 24299.58"," 61470.89"," 79866.33"," 97359.16"," 71227.54","102214.12"," 90310.28"," 93579.80","169000.00"," 92063.73"," 13914.20"," 83161.75","110184.92","129000.00","136000.00"," 11888.62","125591.68","131000.00","134471.50"
"M860.506T1372.394"," 50665.034"," 84407.622","124935.007","127823.517"," 64572.155"," 77039.760"," 20360.290"," 64206.222"," 84558.170"," 84400.000"," 30906.112","  9147.950","136114.530"," 98506.736"," 62100.000"," 59700.000","  4441.004"," 69077.602"," 91700.000"," 63784.292"
"M511.168T833.583"," 79394.921"," 52354.329","101731.347","109524.267","158190.983","140328.175","118421.177","228307.506","156972.081","265000.000","173793.843","  8892.505","114069.386","125699.131","186000.000","174000.000"," 13485.844","185742.065","133000.000","185225.681"
"M718.279T900.968"," 43820.471","  9252.998"," 41638.159"," 44637.175"," 63535.984"," 61017.406"," 50565.938"," 63638.104"," 53493.408","133000.000"," 50976.314","  1420.879"," 53448.815"," 59278.454"," 82200.000"," 77500.000","     0.000"," 70533.676"," 65500.000"," 82020.247"
"M673.432T1355.711","162933.06","118585.71","159031.73","182473.80","168357.08","162114.39"," 97478.79","129610.00","152948.12","193000.00","102209.14"," 21226.12","195830.06","144123.91","145000.00","132000.00"," 31389.87","145661.53","119000.00","173137.06"
"M565.21T891.79","144494.457"," 43628.811"," 88902.495"," 80588.786","159315.056"," 97087.446","119050.595","213223.740","190093.124","279000.000","139344.936","  1392.864","109132.621","115630.528","163000.000","181000.000","  3686.540","207532.749","137000.000","215345.627"
"M1063.323T864.231"," 43625.80"," 51041.05"," 90490.38"," 87560.35"," 45077.69"," 55306.18"," 15493.72"," 75487.71"," 50705.77","115000.00"," 77860.52"," 16231.85"," 92669.44"," 74792.39"," 58800.00"," 33000.00"," 17601.91"," 57123.20"," 79500.00"," 69481.31"
"M1023.385T959.199","31513.288","20489.582","44193.022","38419.656","60981.709","43138.582","71509.057","61105.855","81629.955","91100.000","37777.893","12348.847","59449.355","61811.823","83400.000","95300.000"," 6059.002","70665.001","67100.000","59349.337"
"M890.353T1023.188"," 59914.08"," 20636.88"," 69203.42"," 58662.39"," 68547.15"," 59370.79"," 53309.46"," 78449.09"," 76178.06","119000.00"," 81779.66"," 17516.44"," 73425.02"," 78797.90"," 87800.00"," 89500.00"," 10398.49"," 99907.38","100000.00","100727.55"
"M497.195T864.231","233780.676","136914.788","252627.261","228043.244","220580.090","169821.159","136098.304","211448.793","192698.283","316000.000","204966.991","  6620.064","331769.657","278073.224","253000.000","208000.000","  8648.611","251826.875","305000.000","274014.955"
"M906.342T957.42"," 72926.361"," 25362.870"," 72313.560"," 64678.702"," 80477.469"," 68890.339","122837.186","102885.560"," 81883.874","158000.000"," 83570.987","  6788.686"," 90271.799"," 84912.651"," 95100.000"," 90800.000"," 12293.211","119344.278","101000.000"," 96496.358"
"M511.168T847.893"," 79365.993"," 50550.661","101742.891","106500.123","152357.123","138042.252"," 88619.056","225337.110","154502.993","265000.000","166082.550"," 10141.254","108511.533","118809.425","178000.000","171000.000","  9639.303","178673.378","133000.000","177555.829"
"M816.307T940.951"," 34820.209"," 16048.146"," 55658.716"," 69833.924"," 70731.184"," 61389.743"," 90459.081"," 78505.854"," 85662.173","119000.000"," 57663.838","  5667.127"," 60164.525"," 78158.533"," 84600.000"," 85900.000","  6272.853"," 99675.720"," 92400.000"," 80431.748"
"M461.356T1493.495","130982.93","110378.91","134226.69","122609.52","122861.60","133510.28","102178.13","154913.05","109236.92","101000.00","117599.87"," 92477.98","124080.82","139424.58","142000.00","160000.00","110060.99","143976.12","121000.00","152185.63"
"M654.545T1540.694"," 71483.89"," 67237.99"," 79479.38","114350.38"," 88910.15"," 89922.07"," 48437.70"," 78280.54","101531.24"," 76300.00"," 51949.97"," 45777.23","137073.84"," 68749.51","101000.00","112000.00"," 40375.75"," 82971.71","139000.00","103232.52"
"M803.31T992.353"," 67349.623"," 19150.031"," 83881.961"," 79376.813"," 93300.702"," 83418.997"," 71802.781","125098.008"," 87633.570","153000.000"," 77669.523","  5841.722"," 84452.211","112122.961","103000.000","109000.000","  6554.738","126483.566","104000.000","123719.973"
"M951.385T975.822"," 52058.471"," 11301.588"," 66923.658"," 57622.108"," 61448.537"," 41335.866"," 73642.990"," 84591.052"," 59934.512","150000.000"," 66832.317","  3968.363"," 76906.738"," 76708.845","123000.000"," 77200.000","  6919.226"," 96070.052"," 79100.000","118949.215"
"M833.318T940.951"," 51864.274"," 18858.047","101732.750"," 68293.847"," 96570.313"," 69559.431"," 93622.020","129863.616","112335.887","203000.000","129777.304","  7952.964"," 81474.732"," 82040.356","103000.000"," 98700.000","  2166.084","146803.460","112000.000","152013.312"
"M952.38T957.42"," 27711.780"," 14249.880"," 65625.252"," 82337.085"," 53757.624"," 45415.866"," 67615.011"," 77171.068"," 59579.821","161000.000"," 36512.062","  9416.752","121242.835"," 95464.954"," 94300.000"," 89900.000"," 11000.494"," 75472.382","105000.000"," 87788.543"
"M521.265T1141.562"," 385271.53","1721589.72"," 408377.26","1272579.57"," 462416.71"," 824178.89"," 315620.57"," 327753.56"," 287386.84"," 465000.00"," 240973.55","  23525.06"," 432718.38"," 307730.86"," 568000.00"," 705000.00","  16838.12"," 330879.01"," 412000.00"," 304195.05"
"M409.227T1333.055","219073.0","199081.8","199125.0","220836.4","195335.3","226392.6","302373.3","201695.1","221117.6","245000.0","209494.8","156156.9","224477.4","189652.0","210000.0","204000.0","160283.8","229928.2","202000.0","209983.4"
"M838.304T872.624"," 53019.722"," 20830.995"," 63451.601"," 54101.582"," 70696.886"," 70851.222","222616.974"," 96732.030"," 82871.482","123000.000"," 66521.304","  5030.879"," 76928.068"," 76422.218","107000.000","104000.000","  7102.782"," 97599.820"," 85100.000"," 98964.602"
"M881.354T990.311"," 45164.814"," 19675.646"," 59608.476"," 71936.701"," 58238.049"," 47681.685"," 37426.351"," 74772.703"," 60084.546"," 83800.000"," 70289.206","  9347.938","122357.714"," 83999.002"," 45800.000"," 73400.000","     0.000"," 73739.852"," 94800.000"," 85125.437"
"M773.297T924.482"," 47235.650"," 11038.588"," 56280.977"," 50033.122"," 55226.463"," 49637.916"," 30950.955"," 67323.568"," 51822.883","112000.000"," 53290.339","  4207.864"," 65345.375"," 55510.257"," 73900.000"," 71000.000","  5204.104"," 65855.898"," 72200.000"," 79651.550"
"M1023.387T857.905","29256.464","14832.057","35708.196","32029.302","46931.086","38495.932","62544.773","51106.076","71573.041","87400.000","32831.942","11438.608","41824.167","49536.122","75600.000","82200.000"," 5646.401","63127.111","52200.000","47657.722"
"M1077.42T926.047","21223.501"," 2684.677","34889.563","50217.957","60447.038","23246.868","27558.658","56039.613","55726.425","75500.000","52457.363"," 4891.192","69844.439","52423.010","67800.000","58900.000"," 1558.717","55870.647","62500.000","62634.809"
"M1057.419T812.644"," 63364.407","  4396.119"," 78306.664"," 62615.276","109276.717"," 90914.580","203115.536","164175.905","105420.423","225000.000"," 65242.718","  1119.444"," 89399.285"," 67205.835","157000.000","113000.000","  4466.907","121328.467"," 84600.000","125027.069"
"M427.172T904.493","135731.61"," 61306.79","174104.12","176209.19","162896.87","186741.46","154070.99","234341.13","192003.93","335000.00","239719.16"," 49540.28","178260.52","306568.75","253000.00","275000.00"," 43593.65","229995.09","218000.00","212173.80"
"M803.313T918.862"," 65690.529"," 24165.928"," 83320.730"," 81820.816"," 91601.043"," 86724.994","102725.662","125456.480"," 98356.394","142000.000"," 75398.406","  5821.882"," 88071.637","110600.192","103000.000","118000.000","  6483.381","121672.880","104000.000","122115.947"
"M1075.422T902.377"," 45886.856","  7462.095"," 53250.394"," 29571.717"," 73616.370"," 41464.403"," 39939.330"," 75872.406"," 59476.436","124000.000"," 53211.252","  2393.059"," 88282.124"," 57261.731"," 68100.000"," 86000.000","  2715.166"," 53740.193"," 82500.000"," 87056.000"
"M985.395T812.644"," 28830.67"," 11032.61"," 46573.50"," 33719.72"," 57243.37"," 42994.58","138334.20"," 75057.23"," 55979.11","128000.00"," 47291.17","  1206.53"," 46269.28"," 38609.57"," 66200.00"," 73600.00","     0.00"," 74101.26"," 65000.00"," 71215.28"
"M1051.398T857.905","40462.509","14609.676","33504.812","23025.909","34471.508","31007.195","49302.060","26822.467","36894.866","48800.000","37391.644"," 1181.062","48363.856","41301.324","60200.000","59300.000"," 5754.362","49393.658","46300.000","39354.059"
"M901.85T990.311","34489.136","23570.262","44554.781","54351.671","53566.921","43908.131","62824.948","52834.230","49823.755","94800.000","50804.018"," 3087.228","42995.189","56249.169","66700.000","54900.000"," 1831.315","72527.013","57000.000","54919.964"
"M872.592T1376.163"," 5941.014"," 4636.750","11751.726"," 8218.625","17595.063"," 2172.080","33591.262"," 7397.826","13869.864","12700.000","    0.000"," 4174.883"," 6720.878"," 6445.857","35000.000","15300.000","    0.000","20592.639","17900.000","14301.488"
"M1023.555T1146.934","102947.968"," 86943.031","113046.553","120121.298","104572.569","120491.311","210963.248","101663.818","124726.544","148000.000"," 84814.062","  7390.841","130440.466","123935.678","134000.000","111000.000"," 14824.577","126423.840","125000.000","115841.483"
"M936.359T886.012"," 56207.738"," 30943.185"," 72522.105"," 63665.107"," 76626.918"," 67305.342"," 77776.039"," 87494.807"," 79454.637","121000.000"," 78622.865","  6279.861"," 74351.552"," 75168.521","100000.000"," 89900.000","  7564.145"," 95382.614"," 93200.000"," 95213.168"
"M900.341T957.42"," 60321.85"," 49190.10"," 83673.37"," 83869.67"," 79165.96"," 64787.68","106274.54"," 89068.94"," 89424.99","132000.00"," 86290.17"," 16766.38"," 96460.10"," 98329.00","103000.00"," 87300.00"," 29281.80"," 99481.97","104000.00","109350.25"
"M808.55T1386.472","377828.21","311780.13","318521.23","333272.63","369738.22","363631.08","150194.50","275717.22","336162.39","346000.00","173099.30"," 24520.24","279371.65","266074.38","335000.00","344000.00"," 22529.36","292476.32","275000.00","347074.27"
"M769.289T900.968"," 66045.586","  2122.319"," 60324.068"," 49178.553"," 91669.836"," 59634.267"," 65549.169"," 87220.786"," 87916.501","128000.000"," 67059.756","  9112.731"," 63443.230"," 63457.078"," 95700.000"," 84800.000"," 11784.142"," 81055.183"," 82200.000"," 97113.356"
"M834.317T857.905"," 33526.277","  5179.331"," 43156.576"," 35152.577"," 47082.291"," 47891.104"," 71450.943"," 72901.011"," 60121.729","132000.000"," 41897.543","  4816.560"," 47725.239"," 49926.939"," 59200.000"," 55700.000","     0.000"," 75559.648"," 50700.000"," 73251.001"
"M887.342T862.119"," 53587.041"," 26556.564"," 76219.741"," 72830.555"," 78536.488"," 82302.026","153777.580"," 92274.137"," 78730.249","167000.000"," 82539.574","  4918.312"," 86820.583"," 98094.678","101000.000"," 89900.000","  6347.814","109592.222","130000.000"," 81934.529"
"M833.305T975.822"," 51855.414"," 18858.620"," 99577.767"," 65761.438"," 94209.551"," 66992.926"," 93134.200","129861.296","112314.614","201000.000","129764.395","  7819.689"," 81465.909"," 82043.760","103000.000"," 98700.000","  2132.771","140100.908","112000.000","152004.057"
"M666.429T1691.217","66033.08","54399.83","78357.66","82656.59","62363.10","68823.76","49167.89","44484.35","45875.11","81400.00","43780.48"," 8686.02","80947.14","85113.85","71400.00","63200.00","22898.02","58079.92","62100.00","53088.01"
"M951.383T957.42"," 46488.098"," 11298.339"," 56404.909"," 49939.367"," 58652.227"," 32735.371"," 31614.252"," 78938.171"," 52015.743","135000.000"," 63995.720","  3664.026"," 64762.496"," 63608.484"," 96400.000"," 70300.000","  3965.083"," 90104.917"," 72700.000"," 99982.491"
"M961.384T973.898"," 41239.237"," 18452.495"," 46529.292"," 56137.493"," 75751.889"," 49502.596"," 24685.640"," 90315.941"," 57246.849","130000.000"," 73908.992","  6206.236"," 70608.983"," 69404.077"," 74100.000"," 81200.000"," 11358.039"," 74865.973"," 56100.000"," 71329.846"
"M433.152T909.874","126379.07"," 75673.98","159648.94","115945.83","128153.49","135393.69","159955.65","192143.08","145908.55","323000.00","227460.95"," 22122.97","135288.76","155026.45","146000.00","169000.00"," 21948.07","146051.61","167000.00","157188.96"
"M907.344T940.951"," 72316.43"," 40481.84"," 75998.90"," 77859.01"," 81700.76"," 74360.12","100504.47","100604.31"," 88539.98","149000.00","109391.64"," 15592.53","110082.77"," 92916.06","110000.00"," 88000.00"," 16465.77","102792.73"," 97500.00"," 92299.25"
"M425.15T917.809","106077.20"," 69305.79","152931.33","125186.17","134954.09","164156.73","174343.85","212993.46","177027.44","262000.00","156854.17"," 22670.05","163939.31","184792.16","142000.00","161000.00"," 11993.11","208654.70","170000.00","180976.77"
"M864.319T940.951"," 59320.16"," 21096.89"," 63647.51"," 68030.17"," 70719.51"," 74329.70"," 99397.93"," 76643.87"," 56877.89","117000.00"," 69245.43"," 17603.39"," 80625.76"," 80991.16"," 76000.00"," 92900.00"," 12884.85"," 77499.64"," 72300.00"," 93071.71"
"M877.322T926.75"," 35525.145"," 34486.355","100091.920","105789.955"," 57462.425"," 56021.701"," 85839.781"," 76067.743"," 96266.330","137000.000"," 68347.079","  1240.780","144636.233","117634.322"," 64800.000"," 69500.000","  5128.682"," 94876.291","122000.000"," 92285.253"
"M1012.372T940.951","35188.992","11199.341","35580.586","59045.288","55398.552","33018.422","24852.139","41974.276","33932.135","64800.000","34121.784"," 3792.038","56836.487","65811.154","58300.000","49500.000"," 2612.918","55876.623","51300.000","66355.753"
"M472.315T1401.37"," 85828.05"," 73045.15"," 74463.15"," 91548.88"," 93008.93"," 89632.62"," 99168.58"," 77815.76"," 89551.96"," 86500.00"," 64405.55"," 55194.53","107966.07"," 94844.56"," 97100.00","135000.00"," 65775.08","114981.56","117000.00","121215.88"
"M920.344T942.609"," 59752.19"," 37741.62"," 77598.89"," 83064.78"," 79001.33"," 74121.14"," 61495.20"," 96385.25"," 80761.92","119000.00"," 94341.83"," 17423.78"," 83653.22"," 93430.51"," 88400.00"," 97300.00"," 19839.62"," 91573.55"," 84700.00"," 89004.80"
"M914.571T1376.163"," 12811.936"," 44065.989"," 31095.894"," 11193.130","100007.375"," 19731.900"," 37246.905"," 65804.150"," 12188.801"," 16400.000"," 11080.819","  2367.726"," 21737.355"," 53090.635"," 60400.000"," 19800.000","  2150.153"," 37117.781"," 25300.000"," 24854.325"
"M817.317T940.819","109117.49"," 78680.26","170846.86","162211.99"," 95738.35"," 73880.82"," 58788.99","175993.94"," 94398.71","168000.00","148506.41"," 27435.86","190155.48","217997.22"," 88900.00","164000.00"," 31295.83","155674.99","181000.00","183947.37"
"M651.409T1195.638","156968.80","123899.96","192109.83","180371.19","172362.01","216838.68","426600.47","137205.18","169125.95","215000.00"," 73242.98"," 13757.61","195177.21","166703.42","221000.00","187000.00"," 26598.87","172874.16","176000.00","169214.35"
"M519.246T1106.56","113876.46","829028.25","532589.44","657596.02","364148.00","910053.54","395090.93","453810.64","399291.45","471000.00","272595.90"," 25166.32","511561.40","995684.66","619000.00","889000.00"," 22942.34","398020.01","639000.00","347502.38"
"M809.346T827.274"," 159950.094","  26992.443"," 142028.421","  49818.963"," 266722.514"," 109002.728"," 389026.787"," 769118.467"," 621782.693","1290000.000"," 504735.794","   9430.002","  73468.858"," 116079.798"," 279000.000"," 296000.000","   9418.375"," 736548.954"," 207000.000"," 793734.257"
"M1019.391T857.905","22591.690"," 9935.993","22522.704","23237.930","31196.815","28410.078","81041.234","27598.928","24774.881","54000.000","23152.966"," 3336.808","18180.793","23390.714","22300.000","34300.000"," 5631.549","40885.753","29500.000","16279.661"
"M803.312T872.624"," 53789.955"," 15532.295"," 71107.437"," 65874.849"," 84682.019"," 76110.695","113554.731","104645.339"," 86601.430","144000.000"," 71537.108","  5569.575"," 72352.118"," 87765.979"," 99500.000"," 96000.000","  3736.409","103320.153"," 85600.000","100939.335"
"M645.263T929.492"," 47924.658"," 32174.450","105539.952"," 71077.522"," 78924.598"," 62312.540"," 27230.135","162838.444","121476.273","155000.000"," 92725.941","  6610.766"," 92637.804","114646.627"," 96800.000"," 84000.000","  4529.028","168877.585","123000.000","147198.542"
"M439.326T1591.494","115921.30"," 96803.79","116439.48","124855.62"," 94801.55","126379.13"," 29421.56"," 96198.85"," 88711.02"," 97100.00"," 94566.04"," 52800.22","178814.86"," 97875.82"," 75300.00","136000.00","120810.99","117386.38","133000.00","149704.81"
