"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"M873.355T919.58",0.023764,-0.02361,0.026363,0.01953,-0.0066441,0.00068841,-0.001685,-0.00048015,0.019921,-0.0091642,0.013392,0.0065495,-0.018891,-0.0018224,-0.0075141
"M279.157T1436.378",-0.012834,-0.011387,-0.033151,-0.061662,0.039269,0.052312,0.02246,0.0075778,-0.011252,-0.016772,0.028436,-0.018007,0.0027002,-0.0095271,-0.020014
"M878.848T990.311",0.024935,-0.019875,0.012029,0.0041258,0.00095502,-0.0056035,0.0020019,-0.0088825,0.0043069,-0.016994,-0.0042676,-0.0002799,-0.014637,0.010913,-0.00089218
"M507.368T1440.116",-0.010431,-0.032007,-0.01216,-0.0080715,-0.0052086,0.00035302,0.02811,0.032191,0.020728,0.018862,-0.018364,0.014408,-0.0033186,-0.013355,0.0020121
"M1033.392T828.514",0.017794,-0.022775,0.0090416,-0.034365,0.025155,-0.0086232,0.01451,-0.039462,0.011549,-0.013174,-0.042916,0.029971,-0.0076407,0.0023136,0.00095065
"M952.357T909.479",0.024918,-0.028439,-0.0050229,-0.014758,-0.0021354,-0.0049296,0.010483,0.014336,0.034267,0.0078044,0.013114,-0.0044449,-0.011864,-0.0045083,0.0047921
"M369.163T896.878",-0.012176,-0.0087738,0.015404,0.016835,0.017529,-0.0020335,-0.0060456,0.039923,0.0031874,-0.044405,-0.016502,-0.027265,0.01845,0.014172,-0.0034988
"M763.448T1339.403",-0.018074,0.010123,-0.016675,0.0031337,0.034691,-0.023451,-0.014739,-0.042679,-0.02273,0.003692,0.033061,-0.010302,-0.045469,-0.027245,-0.0038794
"M1071.408T843.183",0.028751,-0.016209,0.023642,-0.010864,0.014525,-0.018767,0.0062851,-0.015355,0.017805,0.0046882,0.011057,0.015578,0.02905,-0.02984,-0.002881
"M803.314T959.886",0.021569,-0.036567,0.012242,-0.0037895,0.0040897,-0.011422,0.021791,0.010387,0.005709,0.027517,0.0032617,-0.012185,-0.0085915,0.0076378,-0.0039043
"M789.338T992.058",0.023526,-0.023614,0.033587,0.023538,0.0059671,0.0088542,0.012089,-0.00073642,0.012224,-0.010786,0.0031843,-0.033042,-0.004631,0.044408,0.00775
"M1087.424T940.951",0.0088493,-0.018447,0.008455,0.012544,0.010635,-0.01465,-0.016893,0.0051911,0.013989,0.0010075,-0.045996,0.019688,-0.023615,0.0065878,-0.0020662
"M524.359T1643.061",0.0035709,-0.018007,-0.0090976,-0.023451,-0.0045114,-0.0033624,0.016867,0.0094615,-0.015742,-0.019546,-0.042146,-0.024976,0.0073329,-0.011359,-0.003848
"M864.323T959.199",0.019688,-0.018776,0.012636,-0.0012646,0.0093032,-0.007093,-0.011746,-0.00015199,0.0017849,-0.0010715,-0.016015,0.0056026,0.0074243,-0.0043808,0.00059437
"M1059.419T884.787",0.0044254,-0.041548,-0.040205,0.0014194,0.026371,-0.013087,0.00085265,0.017945,-0.0091373,0.018919,-0.033774,-0.0066355,-0.018819,0.01015,0.0056729
"M917.578T1423.395",-0.016679,-0.027929,0.0089654,-0.038538,0.0023906,0.0075014,0.002627,0.01966,-0.015448,-0.015446,0.0092337,-0.00052119,-0.0087264,-0.032633,0.00047461
"M855.334T832.505",0.022103,-0.026973,0.014359,0.0061473,0.020166,-0.010421,0.0085024,-0.018535,0.021377,-0.0087495,0.00011869,-0.00069507,-0.00019468,0.0052113,0.0010344
"M329.322T1280.542",-0.014615,0.0011585,0.0068128,-0.0013251,0.044564,0.018208,0.010204,-0.01382,-0.017381,0.012306,-0.0071743,0.0078181,0.031449,0.00051499,-0.00061785
"M609.462T1356.757",-0.018643,0.013592,0.024538,0.0047657,-0.0012106,-0.018306,-0.038608,-0.036799,-0.026329,-0.018923,0.017683,-0.010789,-0.017362,-0.011084,0.0053543
"M1051.394T940.951",0.021832,-0.038962,0.0044413,-0.010633,-0.0026535,-0.013333,0.0060625,0.014385,0.027923,-0.0061089,0.013307,0.026559,0.023433,-0.012363,-0.0084838
"M959.579T1341.992",-0.024652,-0.028526,0.019697,-0.019587,-0.003231,-0.024369,-6.3982e-05,-0.030234,-0.022062,-0.016922,0.0012427,0.038428,0.021159,-0.0087144,0.0030158
"M988.369T843.183",0.026241,-0.01625,0.027323,0.0008041,0.011407,-0.0073183,0.00061985,0.0081128,0.010935,-0.0058633,0.016316,0.001639,-0.011902,-0.0073266,0.0034732
"M1121.44T843.183",0.019755,-0.021927,-0.0048257,-0.0051395,0.016032,-0.015461,-0.013349,0.022345,-0.0094634,0.033598,-0.010763,-0.046776,0.02866,0.021518,0.0078174
"M813.332T1056.081",0.029684,-0.037212,0.0069252,-0.010017,-0.01313,0.014222,0.031975,-0.0012227,0.014281,-0.017019,0.0047133,-0.0091161,-0.0036609,0.00738,-0.0055195
"M821.502T1286.343",-0.017687,-0.0058879,-0.011055,0.0011765,0.011363,-0.042223,0.0060728,0.0048921,0.0056516,-0.0066559,0.00064937,0.0026301,0.011157,-0.0026728,-0.0018678
"M869.334T919.017",0.021863,-0.027424,0.0038613,-0.0058093,-0.0037592,0.013703,0.0046305,-0.010869,0.028324,-0.0088887,0.011366,-0.017008,-0.0038954,0.013468,0.001316
"M1011.379T940.951",0.015563,-0.036848,0.01238,-0.011924,-0.0027317,-0.014898,0.019566,-0.0082586,0.016826,0.0060826,-0.025587,-0.00327,-0.0017867,0.0039282,0.0013499
"M333.151T715.669",-0.015768,-0.026321,-0.053011,-0.022599,0.035537,0.010175,0.025584,-0.036285,0.022071,-0.039959,-0.086212,0.19536,-0.11119,-0.090713,-0.022879
"M385.183T1439.992",-0.0060743,-0.021875,-0.04282,0.0001793,-6.1078e-05,0.042078,-0.020276,0.036758,0.015497,0.0097422,-0.025815,-0.0057412,0.019096,-0.0032691,0.002457
"M1000.358T926.047",0.020158,-0.021359,0.016062,-0.013988,0.019302,0.0076999,0.00021531,0.0092425,-0.017002,-0.0056434,-0.019712,-0.013086,0.012769,-0.019295,0.0063098
"M463.37T1506.898",0.012286,-0.012986,-0.035021,-0.02842,0.004767,0.0025641,-0.005348,-0.015182,-0.016902,0.016689,-0.014763,-0.010671,0.0028827,-0.021631,0.0044202
"M440.239T1157.441",-0.02302,0.0023385,-0.01854,-0.0092508,0.0028933,-0.031159,0.013278,-0.0047792,0.009373,-0.0090887,-0.016668,0.0075245,0.0098366,-0.0038546,0.0014394
"M951.371T927.31",0.02378,-0.025074,0.024999,-0.0026117,0.017228,-0.0011688,0.011699,0.0055287,0.014503,0.0062741,0.0099969,-0.021729,-0.0052033,0.011796,0.008162
"M852.32T958.31",0.023652,-0.025257,0.013199,9.606e-05,0.00094085,-0.011032,-0.003861,-0.026353,-0.0010715,-0.0073351,-0.0058529,0.0012534,0.013969,-0.016843,-0.0014179
"M354.276T1307.46",0.003788,0.019387,0.043191,-0.0092632,0.001817,-0.017156,-0.00029499,-0.0029821,-0.0082381,-0.025602,0.0066912,0.020688,-0.029826,0.010473,0.0063842
"M572.199T910.079",0.011322,-0.030993,-0.012318,-0.029328,0.018268,-0.0020831,0.025233,0.0078905,-0.024688,-0.014803,-0.0080605,-0.016964,-0.0056771,-0.011634,0.0024357
"M319.224T1130.198",-0.013809,0.0012835,0.00013512,-0.039562,0.039287,0.039308,0.037958,-0.0091285,0.00057011,-0.010133,0.015519,-0.028866,0.019246,0.027016,0.0054039
"M539.369T1312.999",0.013665,-0.0003236,-0.022151,-0.031155,0.022611,-0.010688,-0.025616,-0.027849,-0.011549,0.010161,0.0017635,0.014063,-0.0021059,0.0063432,0.0069682
"M786.289T924.482",0.020163,-0.029363,0.0064815,-0.0060583,0.010615,-0.0124,0.019185,0.01328,0.0060473,-0.0012227,-0.0022908,-0.0071048,0.021879,0.030084,0.0032964
"M965.374T872.624",0.014945,-0.042294,-0.028068,-0.0065659,0.059571,0.042124,0.0039063,-0.013398,0.018277,-0.0067084,0.01343,-0.030678,-0.012137,0.0015352,0.0044248
"M851.322T857.905",0.019681,-0.020603,0.015553,0.0032225,0.024634,-0.0068613,0.0079051,0.012166,-0.01928,-0.0098422,-0.0087516,0.020878,0.0075,-0.0023422,0.0080201
"M574.21T828.514",0.025086,-0.0065079,0.027908,-0.0012044,0.0093952,0.0084116,0.0016984,-0.014733,0.003673,-0.0033994,-0.011046,0.00289,-0.019871,-0.0096374,-0.0032634
"M910.351T957.42",0.020383,-0.030072,0.012301,-0.0077238,0.0039686,-0.0047543,0.0065717,-0.009866,-0.0027246,-0.0075921,-0.0022085,-0.0012183,-0.0099832,0.00044512,0.0053893
"M403.167T909.893",0.022898,-0.028741,0.0069367,0.0055248,0.0082779,-0.0031824,0.016539,-0.016858,0.0249,0.017889,-0.014482,0.00045487,-0.00022983,-0.0047536,-0.0034079
"M1017.38T900.968",0.016527,-0.02252,0.010072,-0.0048991,0.0094446,-0.0076569,0.0077741,-0.0056781,0.010087,-0.013347,-0.010158,-0.0047728,0.0046437,-0.01722,-0.0021447
"M463.356T1471.536",0.013954,-0.0085334,-0.03381,-0.033105,0.010658,0.024438,-0.005667,-0.0069683,-0.017088,0.016459,-0.00055231,-0.0044931,0.005909,-0.019787,-0.0035407
"M325.162T1642.868",-0.0032677,-0.021534,-0.0135,0.010576,-0.0030714,0.0014771,0.023509,0.019355,-0.017648,-0.0053894,-0.020946,0.0070668,-0.032025,-0.014616,0.0022192
"M603.424T1440.046",0.00099494,-0.01475,-0.011563,0.018564,-0.017562,0.027659,0.0027537,-0.026345,-0.012283,0.058268,-0.0095491,0.0074934,0.012074,-0.029914,0.00082881
"M896.342T959.199",0.023291,-0.023288,0.013528,0.0022732,-0.0051687,-0.0093654,0.005514,0.0082973,-0.020144,-0.013444,0.01039,0.01552,-0.0063714,0.0021969,0.0015796
"M553.172T831.535",0.013495,-0.0045568,0.015285,-0.029319,0.026924,0.0095804,0.00089046,-0.0069437,-0.010544,-0.013635,0.011203,0.0023026,0.021143,-0.026299,-0.0097852
"M917.354T941.124",0.024457,-0.020213,0.023736,-0.0017039,0.0021071,-0.014715,0.0078972,-0.0016218,0.00027134,-0.0025969,-0.0023706,0.019269,0.00055,-0.0093205,-0.0041869
"M863.314T941.78",0.020773,-0.028492,0.0081523,0.0067468,0.0017656,-0.0019969,0.0014962,-0.0080818,0.013549,-0.0011302,-0.020335,0.01019,0.020657,-0.0045928,0.0017256
"M789.513T1407.327",-0.013073,0.0038357,0.025253,0.0084143,0.0071397,-0.023899,0.0023456,0.01804,-0.0071381,-0.0034861,0.029667,-0.0024474,-0.0042385,0.0011833,0.004929
"M521.768T1141.562",-0.01798,-0.011518,-0.006999,0.0082855,0.028069,-0.042197,-0.0075738,0.029915,0.025227,-0.014639,-0.017354,-0.0049796,-0.016609,-0.0083769,-0.0040018
"M865.306T813.875",0.024407,-0.026473,0.023653,-0.019715,0.02248,-0.0073075,-0.009348,0.0032354,0.002515,0.025046,0.0021707,-0.010344,0.036187,-0.0016549,0.0013828
"M961.369T857.905",0.018895,-0.017609,0.0081896,-0.015701,0.020948,0.012447,-0.0081228,0.012297,0.0072267,1.5743e-05,9.3617e-05,0.0054134,-0.0036007,-0.017725,0.0016976
"M811.341T843.183",0.029163,-0.0086725,0.042923,0.00039282,0.010328,-0.0043761,-0.0012632,-0.022832,0.0090812,-0.020893,-0.0094488,0.011378,-0.012878,0.0094846,0.0043435
"M905.343T902.791",0.019559,-0.027633,0.015633,-0.006152,0.016041,0.00029091,0.012767,-0.019406,0.021306,0.01191,-0.017806,0.0056219,0.014259,0.018392,-0.00046188
"M1054.431T975.822",0.011733,-0.022544,-0.007439,0.024615,0.011675,-0.0067906,-0.011385,-0.022362,-0.0051846,-0.012774,-0.0087835,0.030595,0.00083531,-0.001967,-0.0031027
"M687.444T1312.999",-0.01628,-0.0059946,-0.0042934,-0.0086356,0.033305,-0.014096,-0.010621,-0.0010423,-0.0087585,-0.023078,0.016956,0.007257,0.00093012,0.02184,0.0089263
"M1003.384T957.42",0.018257,-0.031411,0.014129,-0.0047932,-0.00027183,-0.0081828,0.021056,0.01735,-0.00055445,0.001126,-0.0010431,0.0060879,-0.00039603,-0.016406,0.00045099
"M513.268T1205.297",-0.012157,-0.0015895,0.026101,-0.012614,0.012429,-0.028851,0.011482,0.019081,-0.033126,-0.0078823,0.0074564,-0.004893,-0.022978,0.022121,0.0011765
"M862.516T1212.039",-0.019217,0.00022977,-0.009623,0.019827,0.0080402,-0.041393,-0.0048139,0.016775,0.030676,-0.0069518,0.0087493,-0.0011929,0.015324,-0.010626,0.00021749
"M939.375T959.199",0.019595,-0.029376,0.012695,-0.0057951,0.0072139,-0.010526,0.0074452,0.00093415,0.0050508,0.0068002,0.0086553,-0.0043251,-0.018944,-0.0031674,-0.0067197
"M873.342T973.898",0.024232,-0.020006,0.024866,0.013245,-0.0053576,-0.0064067,-0.002154,-0.0043087,0.019781,-0.0050177,0.011063,0.010661,-0.0097783,-0.0017855,0.0033845
"M484.186T924.637",0.013068,-0.036003,-0.027563,-0.0097236,0.033662,0.01895,-0.0021116,-0.0084045,-0.0020766,0.013549,-0.0052493,-0.032681,-0.0040288,0.012768,0.00036564
"M705.42T1322.564",-0.0059452,-0.0051319,0.017782,-0.0027191,0.006809,-0.012272,-0.010563,-0.0058513,-0.031542,0.019121,0.044357,0.0061762,0.0053949,-0.0002519,0.0039289
"M257.088T864.231",0.0096655,-0.010495,-0.0031241,-0.02473,-0.0025026,-0.010721,0.0082251,0.046228,-0.027263,-0.017971,0.013745,-0.0050165,-0.0045409,-0.030895,-0.0029034
"M840.333T885.833",0.024762,-0.031347,0.01358,-0.0031519,0.00040543,-0.0030015,0.014828,-0.019794,-0.013532,0.0037172,-0.014455,-0.00080088,-0.0051221,-0.00078621,0.00098722
"M931.376T975.822",0.020486,-0.021659,0.010809,0.0012634,0.0043821,-0.0043701,-0.0034848,0.018194,-0.012362,-0.019072,-0.0053318,0.018613,0.01983,-0.0037906,-0.0018987
"M395.288T1490.071",-0.00058393,-0.0098261,-0.034257,0.010878,0.010397,0.0047037,0.0075361,-0.019529,-0.013285,-0.0026049,-0.0095624,-0.00055046,-0.0031135,0.0032304,-0.0044293
"M1008.558T1205.605",-0.013755,-0.016429,-0.0080988,-0.0015483,0.025888,-0.027767,0.015111,0.0011555,-0.014305,0.0006176,-0.0080365,-0.00080215,-0.011911,0.0028998,0.0013566
"M894.338T940.951",0.022506,-0.028938,0.026336,0.02372,0.013813,-0.0013989,0.0096978,0.0063417,0.020489,-0.025149,0.0026477,0.012812,0.00018726,0.010127,-0.0010579
"M683.472T1406.703",0.011739,-0.019011,-0.018683,-0.017557,-0.018646,0.014422,0.018943,-0.030954,-0.010504,-0.057725,0.026589,0.035698,0.038815,0.016336,-0.0024009
"M615.411T1474.624",-0.0081787,-0.0066596,0.016364,0.0049227,0.027083,0.020069,-0.029781,0.022138,-0.014577,0.010836,-0.013401,0.013425,-0.011892,0.012137,0.00031472
"M771.505T1321.652",-0.025151,0.010309,0.033212,0.021556,0.0028354,-0.024776,-0.012646,0.010591,0.0075311,-0.0085797,0.013803,0.0099545,0.0061607,0.012336,0.00083122
"M688.526T1421.35",0.018638,-0.030329,-0.010807,-0.0055043,0.0019584,-0.0066457,-0.015276,-0.00068137,-0.027546,-0.037512,0.021898,-0.0073739,0.0026106,0.02226,-0.0012998
"M687.446T1352.626",-0.0056921,-0.013365,0.010301,-0.0013995,0.0018759,-0.020469,-0.019335,-0.0079773,-0.021175,-0.0043367,-0.0044678,0.01467,-0.0058385,0.0052741,-0.0019382
"M497.194T891.652",0.014832,-0.017429,-0.0064594,-0.012358,0.025397,0.0011337,0.0017515,0.019707,-0.012948,-0.012305,0.013184,0.00023347,0.0031846,-0.030807,-0.00069307
"M877.342T1006.792",0.018529,-0.032813,0.00013523,-0.0070398,0.012816,0.0084467,0.014945,-0.012998,0.02067,-0.0089644,0.016155,-0.030743,-0.00011627,0.0014776,0.0040377
"M937.361T940.951",0.017787,-0.019623,0.018031,-0.011704,-0.0020719,0.002771,-0.0054298,0.0018926,-0.018039,-0.015892,-0.01069,0.003075,0.019551,-0.010893,-0.0036915
"M449.347T1490.033",0.0066155,-0.02688,-0.02939,0.01113,-0.017717,-0.013297,-0.0092239,-0.0074137,0.013413,-0.0032084,-0.023688,-0.006711,0.00018008,0.015664,-0.0074936
"M936.366T908.195",0.021393,-0.018279,0.017154,-0.0051762,0.0071673,-0.013034,0.011058,0.00054375,-0.0053352,-0.0021425,-0.020829,0.0092086,-0.0079724,0.020182,-0.0011378
"M862.501T1188.24",-0.022594,0.0050143,-0.0059957,0.024064,0.017666,-0.03257,-0.0086695,0.022143,0.026759,-0.0061449,0.023587,-0.0072864,0.0037464,-0.0094037,0.0064754
"M369.188T1341.992",-0.0020514,0.0056089,0.0058709,-0.013043,-0.0045923,0.0023446,0.015709,-0.018025,-0.030279,-0.00085312,0.004117,-0.0044638,-0.00075611,0.029706,0.00017866
"M670.539T1507.08",0.0099928,-0.021788,-0.031689,-0.0010371,-0.0094656,0.00024286,-0.022174,-0.0095516,0.00015748,-0.0054852,-0.0055395,0.0077109,0.0019707,0.00044611,-0.00581
"M865.485T1406.262",-0.012071,-0.037365,-0.028243,-0.0084306,-0.0064453,-0.030968,0.025325,0.011134,0.012103,0.030112,-0.0059121,-0.013562,0.004233,-5.3676e-05,-0.0041485
"M957.379T959.199",0.01971,-0.042233,-0.0023287,-0.0014953,0.019962,0.00085743,0.0086921,-0.0023658,0.011778,-0.0039757,0.019201,-0.018026,0.0063251,0.0016329,0.002172
"M473.199T864.231",0.013914,-0.018149,0.020027,0.028634,0.020754,0.00088407,-0.014182,0.010728,0.0050052,0.0033171,0.028746,-0.0014454,0.0062185,-0.0056505,-0.0026787
"M374.303T1319.161",0.0019668,0.043697,0.019494,-0.01856,0.02948,0.00024414,0.022011,-0.032817,0.01154,0.00063043,-0.0082919,-0.023041,-0.0026987,-0.0085262,7.9791e-05
"M715.242T840.997",0.019847,-0.017372,0.0085608,-0.017403,0.015675,0.012218,-0.0063331,0.011462,-0.020882,-0.012059,0.016014,0.018259,0.015378,-0.027777,0.00076344
"M533.202T872.624",0.015066,-0.014438,-0.00769,0.04537,0.035345,-0.017241,-0.0031564,0.027755,-0.0025637,-0.0088741,0.0042972,-0.033463,-0.03507,-0.013404,-0.0048706
"M622.422T1352.626",0.010339,0.0032453,-0.03281,-0.016506,-0.0067623,0.033295,-0.01224,-0.014745,-0.006608,-0.016804,-0.0014997,-0.014653,-0.00048575,-0.0052547,-0.0068022
"M851.323T925.442",0.019596,-0.02483,0.014454,0.014377,0.0063716,-0.012054,0.0051098,0.011366,-0.015,5.889e-05,-0.0083592,0.013598,0.0043615,0.0025779,-0.00080113
"M769.488T1114.912",-0.026135,0.003867,-0.00075436,-0.020275,0.019821,0.0017952,0.02165,-0.0057308,0.010139,0.01407,-0.018761,-0.010615,-0.014903,-0.004397,-0.0044522
"M809.345T941.458",0.038403,-0.01141,0.066429,0.011723,-0.01611,-0.0051099,0.0057659,-0.01663,-0.0039082,-0.00075919,-0.01374,0.00037131,-0.0057797,0.0055398,-0.00036127
"M702.257T908.018",0.01795,-0.025386,-0.0069137,-0.035377,0.0094282,0.0034979,0.01469,0.001,0.0019023,0.011054,0.0019885,-0.00073726,-0.026533,-0.013749,-0.0053895
"M903.587T1358.969",-0.032011,-0.02345,0.01419,-0.026993,0.011271,-0.0035633,-0.020767,0.0091524,-0.018017,0.021192,-0.0036094,0.016848,-0.01535,-0.017826,0.0034702
"M877.332T968.992",0.022585,-0.034063,0.0030083,-0.0089576,0.0019068,0.016561,0.0087026,-0.015742,0.023769,-0.014896,0.021852,-0.023941,0.0041334,0.0014903,0.0072347
"M923.356T940.951",0.023734,-0.023255,0.0088307,0.0025405,0.014672,-0.0060101,0.0038294,-0.0014621,0.0050121,0.00059619,0.00018187,-0.013679,0.012778,0.0052148,0.010335
"M809.533T1473.254",-0.020895,-0.0032126,0.010737,0.013465,0.0079582,0.0058141,0.0013032,0.030577,-0.0048936,0.014632,0.0046289,0.02876,-0.0016018,-0.019845,0.0052106
"M979.605T1440.166",-0.025707,-0.020311,0.022138,-0.035137,-0.011807,0.0062807,-0.0094045,-0.0049235,-0.0036308,-0.023441,0.012401,-0.010705,0.0092423,-0.0014936,0.0026224
"M961.302T847.893",0.0071857,-0.012989,0.0091254,-0.028732,-0.0090534,0.010808,0.0058445,0.03035,-0.029224,0.0071326,0.010346,0.0046854,0.01869,-0.019507,-0.00051492
"M683.47T1371.844",0.012547,-0.018804,-0.018959,-0.019065,-0.020515,0.016765,0.013843,-0.032208,-0.0047692,-0.049167,0.022606,0.032254,0.036782,0.0062014,-0.0053082
"M862.498T1256.218",-0.019897,0.0049561,-0.01353,0.0092719,0.023286,-0.047632,0.0047573,0.0013097,0.026893,-0.0042173,0.0052117,-0.0017973,0.019736,-0.01215,0.0020967
"M688.545T1335.803",0.027339,-0.017084,-0.0062721,-0.0079237,-0.0059677,-0.014386,-0.034273,-0.013482,-0.0055218,-0.019261,-0.0039982,-0.0022412,0.003081,0.0070816,0.0017386
"M698.241T891.652",0.020969,-0.024853,0.0097949,-0.01032,0.0093988,-0.0075854,0.013974,0.0017117,0.00031402,0.0034846,-0.0053053,0.012285,-0.01391,-0.0073627,-0.00056204
"M861.513T1356.533",-0.0047597,-0.029804,-0.010818,0.0067521,-0.0067194,-0.062551,-0.0051431,-0.0022286,-0.0064858,-0.011571,-0.017638,-0.024541,0.0048628,-0.0075021,-0.010202
"M692.267T902.791",0.017037,-0.025922,-0.0012267,-0.0072942,0.030786,0.0022074,0.010616,0.014159,0.0033009,0.0030179,0.0071025,0.037749,-0.031056,-0.015144,-0.0039174
"M675.447T1389.557",-0.0084216,-0.011065,-0.031536,-0.016966,0.00018805,-0.0035019,-0.0076446,0.0046254,-0.010111,-0.00040106,-0.0047795,-0.0032678,0.00225,-0.0072204,0.0012564
"M789.515T1372.553",-0.013859,0.0038864,0.024534,0.0089851,0.0073728,-0.023042,0.0019139,0.017473,-0.0069457,-0.0024206,0.033303,-0.0033935,-0.0049301,-0.0039829,-0.0024628
"M788.505T1179.269",-0.022057,0.012784,0.0087865,-0.010075,0.015356,-0.034804,0.010851,-0.0012753,-0.0045281,0.0029452,0.012932,0.014856,0.0083349,0.013296,-0.0033679
"M1018.384T812.644",0.021889,-0.024299,0.017618,-0.0012808,0.026813,-0.0015171,-0.0059367,-0.0081324,-0.0091188,-0.0062207,0.0043918,0.0050035,0.027541,0.00041925,-0.001706
"M511.167T891.652",0.015212,-0.026082,0.0053691,0.0088143,0.013073,-0.024649,-0.0016564,-0.0026492,-0.02737,-0.0049244,-0.0023451,0.016841,-0.0025478,0.020138,-0.0010509
"M1059.429T828.514",0.0034564,-0.038388,-0.040351,6.9706e-05,0.032345,-0.016341,0.00034383,0.014904,-0.0038563,0.018735,-0.034832,-0.010996,-0.018486,0.003176,-0.0094333
"M616.21T891.652",0.012287,-0.026511,-0.0075132,-0.039135,0.026655,-0.020106,0.011414,0.00035726,-0.020507,0.023931,0.01831,0.012397,0.0047725,-0.032321,0.00068026
"M605.427T1212.039",-0.0033166,0.020758,0.0053262,-0.032601,0.014288,0.0097158,-0.013493,0.034917,0.0068817,-0.019691,0.036503,0.01805,0.012904,0.035313,-0.0027621
"M803.491T1338.543",-0.0085034,-0.0088788,0.0014052,0.0059771,-0.027831,-0.034884,0.0074713,0.016686,-0.0077567,0.0097647,-0.015145,-1.7071e-05,-0.0018241,-0.031639,-0.0015941
"M504.265T1099.137",-0.016008,0.02983,-0.0061009,-0.017079,0.024919,-0.040401,0.0075968,-0.020299,-0.020877,0.0069141,0.0047864,0.020771,-0.0098045,0.015167,-0.0043781
"M851.325T943.327",0.020906,-0.024481,0.014438,0.015974,0.0057773,-0.0086163,0.0088633,0.014193,-0.016003,-0.0084494,0.00098173,0.016436,0.0076919,-0.0019209,-0.0055313
"M973.388T942.139",0.027172,-0.029602,0.012737,0.0085226,-0.0060901,0.0031537,-0.0014386,-0.013363,-0.02309,0.0043006,-0.012476,0.00013814,-0.007557,-0.0088843,0.0010563
"M1059.43T783.656",-0.0014647,-0.034711,-0.045297,-0.0011429,0.048744,-0.013464,0.001895,0.013663,0.002022,0.011275,-0.036527,-0.01354,-0.0178,0.0036454,-0.002827
"M691.269T827.274",0.014936,-0.019726,-0.017417,-0.041473,0.015473,-0.0016411,0.010784,0.0036623,-0.0073207,-0.0095172,-0.013408,0.0078141,-0.068412,-0.028744,0.0038909
"M699.266T892.331",0.023074,-0.015135,0.0064139,-0.022743,0.022165,-0.01249,0.025479,0.025007,0.0048551,-0.0036887,-0.01834,0.0072578,-0.0096252,-0.02489,-0.008614
"M989.369T828.514",0.029012,-0.0073785,0.024949,0.0072517,0.023839,-0.0020885,0.010906,-0.017649,0.013255,0.0016216,0.00063076,-0.023447,-0.0060103,0.0019748,-0.0055536
"M963.375T943.327",0.019275,-0.031004,0.010964,0.0033086,0.019605,0.023087,0.00045305,-0.0041967,0.026988,-0.0079001,0.011479,-0.02863,0.0075748,-0.0051525,-0.001359
"M990.367T843.183",0.026085,-0.019199,0.018317,0.0063856,0.030118,0.0098157,0.0041445,-0.014818,0.016764,-0.021127,0.012741,0.011685,0.0042029,-0.013263,0.0026738
"M887.334T886.012",0.022472,-0.025161,0.0058562,-0.011697,-0.0025462,-0.011661,0.020424,-0.013213,0.0036388,-0.00016827,-0.012172,0.040319,-0.0064349,0.0067043,0.00016087
