"","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas"
"M551.407T1609.206"," 27362.94"," 56568.41"," 49500.00"," 38775.47"," 47719.05"," 24057.30"," 45805.34","125933.42"," 42900.00"," 44061.82"," 54100.00"," 58700.00"," 49605.38"," 89612.77"," 60635.68"," 63686.27"," 48100.68"," 55500.00"
"M1033.405T908.018","     0.000"," 62149.134"," 64100.000"," 52109.554","  7253.459"," 24473.824"," 77242.857"," 84490.435"," 78400.000"," 79153.568"," 84400.000"," 61300.000","114934.455","  5335.118"," 81453.083"," 76092.333"," 59525.266"," 77100.000"
"M789.338T955.098","  9737.873","233288.752","176000.000","356877.085"," 10173.953"," 90962.992","142870.681","442822.773","274000.000","161766.052","407000.000","156000.000","274614.101","  8845.202","256403.728","110615.069","179730.160","245000.000"
"M438.146T926.75","  6159.405"," 87106.540"," 82200.000"," 87350.213","  3205.809"," 50703.909"," 69619.004","145821.692"," 97200.000"," 98395.849","134000.000"," 93700.000","104474.432","  2844.271","110000.288"," 69568.122"," 76117.177","109000.000"
"M319.222T1221.035","117078.7","234703.1","405000.0","255279.7","114777.5","231561.2","467185.3","225365.9","607000.0","344018.5","190000.0","218000.0","194344.5","114876.3","159804.7","217796.2","306206.1","285000.0"
"M599.434T1456.538"," 36425.30"," 80744.69","119000.00"," 89230.47"," 61910.12"," 76395.45"," 73807.77","103127.05"," 95500.00","107260.59"," 77700.00"," 95500.00","101191.22"," 43960.44","115179.49"," 99757.55","118266.76","106000.00"
"M706.253T891.652"," 10582.155"," 91892.973","103000.000"," 95426.860"," 11650.702"," 57366.465","103958.935","128090.849","107000.000"," 87816.054","113000.000"," 88800.000","130028.386","  5151.256"," 98794.733"," 98874.594","108341.869","111000.000"
"M779.29T843.183"," 1216.128","79618.423","52500.000","46230.737"," 4015.339","29646.953","70042.166","79219.705","61300.000","37994.027","88100.000","57700.000","53646.050"," 1171.905","50028.006","61369.211","67780.734","60200.000"
"M416.157T975.822"," 14127.448","330798.597","424000.000","267078.744","  8532.785"," 71676.825","474402.923","536003.331","443000.000","244929.008","420000.000","433000.000","424243.685","  5249.952","119429.535","357102.997","319137.825","159000.000"
"M628.488T1423.366"," 71000.77","260852.81","288000.00","267264.55","182985.06","268068.28","341790.83","258365.09","277000.00","394973.72","261000.00","310000.00","294165.20"," 70961.05","295337.79","275615.06","326245.82","298000.00"
"M409.275T1322.624"," 44811.86"," 78256.09"," 67000.00"," 52564.29"," 31932.33","152996.67"," 85791.10"," 98926.95"," 90000.00"," 76556.19"," 68100.00"," 81700.00"," 66326.75"," 35509.43"," 84659.05"," 93229.29"," 75795.47"," 74100.00"
"M535.375T1490.352"," 67239.63","156692.30","188000.00","205164.37","127001.47","120584.55","172386.85","194845.03","176000.00","137076.32","177000.00","247000.00","231613.80"," 79513.85","263495.05","220938.22","227138.56","197000.00"
"M969.398T948.9","  1502.434","315209.328","254000.000","381869.736","  7501.065"," 93352.114","243846.500","493037.394","306000.000","162611.579","657000.000","254000.000","317518.497","  1573.811","369167.447","238126.577","181018.064","303000.000"
"M654.545T1490.203"," 46920.81"," 96344.98","139000.00","115524.28"," 67564.27"," 99029.61","114837.90","136198.78","152000.00","112381.76","129000.00","216000.00","165581.98"," 47055.04","124020.97","201401.00","122820.98","134000.00"
"M891.586T1463.866"," 18950.12"," 48031.66"," 24700.00"," 24699.15"," 53801.47"," 42820.72"," 39289.26"," 33893.37"," 58200.00","148497.17"," 21200.00"," 28400.00"," 29457.60"," 11540.77"," 47561.67"," 39596.16"," 40032.35"," 44400.00"
"M683.47T1389.183"," 45742.63","149215.62","485000.00","137683.76"," 42250.60","101059.85","163559.58","227759.25","207000.00","165659.13","176000.00","248000.00","198130.68"," 62774.43","179209.83","268320.84","128651.48","133000.00"
"M487.275T1254.627"," 10465.70"," 76084.50"," 95900.00"," 79067.46"," 14066.48"," 89895.07","101113.67"," 78587.00"," 86400.00","103994.95","100000.00"," 75800.00"," 63315.22"," 18490.80"," 79914.10"," 76978.98","103816.95"," 84300.00"
"M402.158T851.401","     0.000","147945.964","100000.000","114487.625","  5089.732"," 39497.759","110835.766","239467.139","107000.000","114631.403","191000.000"," 96500.000","160500.555","  1532.236","139059.944"," 81761.367"," 99073.224","128000.000"
"M808.52T1220.972"," 15597.07"," 47163.13"," 37200.00"," 46740.93","  8213.04","120697.15","159858.19"," 50551.56"," 52500.00"," 63695.34"," 45200.00"," 30800.00"," 45389.75"," 10077.11"," 46258.90"," 28625.01"," 58426.20"," 59300.00"
"M718.535T1356.181"," 26268.10"," 59661.95"," 62200.00"," 59974.52","292871.80"," 95601.12"," 72194.03"," 67049.18"," 71900.00"," 73329.76"," 47200.00"," 52000.00"," 65108.22"," 37874.16","659404.51"," 73351.83"," 56360.93"," 90900.00"
"M577.49T1591.335","106120.8","231100.5","228000.0","226532.0","135842.0","152439.2","164729.2","216002.9","216000.0","279259.4","190000.0","270000.0","254996.1","102007.7","309666.4","243198.7","211319.4","254000.0"
"M893.342T812.644"," 15914.155","127426.152"," 71000.000","110530.327","  6947.449"," 65728.091"," 92126.800","255933.891","112000.000"," 83947.536","323000.000"," 63100.000","110137.296"," 10193.394","142725.458"," 72651.859"," 62010.499","144000.000"
"M433.222T1389.363"," 45092.63","130426.93"," 90900.00","122436.98"," 38990.88","123377.40"," 92564.39","118322.74"," 72300.00","130196.09","150000.00"," 91300.00","100443.96"," 46264.71","127087.49"," 80288.82","125744.92"," 98900.00"
"M625.472T1308.231"," 11256.03"," 63149.24"," 35700.00"," 28445.53"," 28802.07"," 42758.57"," 50186.41","125943.04"," 76900.00"," 41355.86"," 42700.00","119000.00"," 65534.56"," 16327.10"," 59554.34","151068.14"," 56168.58"," 69600.00"
"M873.355T919.58"," 10534.925","108823.824"," 78000.000","101823.038","  4828.708"," 41962.472"," 60685.793","158420.428"," 83100.000"," 76883.319","184000.000"," 86500.000"," 98920.696"," 13276.914","105649.406"," 74476.614"," 79119.429"," 90700.000"
"M279.157T1436.378"," 195186.4"," 525981.0","2060000.0"," 461140.1"," 179718.5"," 541435.3","2493683.7"," 536232.3","4180000.0","1355361.7"," 384000.0","1070000.0"," 527399.3"," 174947.3"," 402491.5","1980398.0","1790002.4","1340000.0"
"M878.848T990.311"," 8335.713","55703.379","58900.000","59745.627"," 2530.845","33200.501","51971.367","87719.448","58000.000","47420.528","86300.000","58300.000","74095.774"," 7557.993","60990.431","52482.014","57901.213","52200.000"
"M507.368T1440.116"," 69203.71","218330.30","206000.00","141946.48"," 96160.30","115527.49","184244.14","141657.16","200000.00","222145.23","154000.00","237000.00","214391.69"," 59731.56","226310.27","198050.70","196804.53","374000.00"
"M1033.392T828.514","    0.000","28271.837","35300.000","17942.933"," 2774.811","14194.537","55922.079","49150.695","41100.000","38335.060","40500.000","27300.000","64851.529","    0.000","25867.894","28882.887","32429.509","27200.000"
"M952.357T909.479"," 18535.04","101083.33","126000.00","113857.88"," 10885.86"," 41868.03","129998.71","145394.23","116000.00"," 99763.26","164000.00","177000.00","146247.79"," 11199.88","109869.41","132553.52","119798.36","136000.00"
"M369.163T896.878","18570.632","35859.335","40000.000","55871.995","10817.136","50103.666","35713.853","42382.459","51600.000","52176.307","52400.000","30800.000","41200.096"," 4477.968","55720.939","37727.402","43982.117","64400.000"
"M763.448T1339.403","120609.2","306599.4","217000.0","209961.7","300992.7","492761.2","502460.1","237284.9","326000.0","255181.4","248000.0","304000.0","167359.1"," 82964.1","407778.7","274346.2","364112.9","196000.0"
"M1071.408T843.183"," 3495.840","51612.109","45200.000","52514.663"," 2739.481","18247.261","67822.227","72203.544","37000.000","46004.648","88700.000","36000.000","61870.422"," 3674.704","40013.763","48732.765","38217.733","36900.000"
"M803.314T959.886","  6316.791","117398.573"," 93300.000","111737.768","  3652.574"," 29905.510","107957.736","145725.869"," 98600.000"," 84085.334","125000.000","107000.000","139864.032","  5614.456","121454.775"," 87011.940","113808.273","131000.000"
"M789.338T992.058","  9737.873","240984.640","190000.000","359490.351","  9014.589"," 90962.992","142870.681","462317.072","281000.000","161766.052","414000.000","166000.000","264688.380","  8845.202","261561.381","119078.509","187537.664","245000.000"
"M1087.424T940.951"," 2839.884","71858.689","54000.000","64306.848"," 7095.465","61433.283","66266.893","92603.979","69600.000","66999.187","91700.000","71600.000","97779.920"," 8070.194","84075.332","68801.555","69066.542","84800.000"
"M524.359T1643.061"," 95486.78","100491.46","139000.00","108580.34"," 77574.94"," 82719.62","116748.83"," 96495.21","131000.00","122482.04","105000.00","116000.00","165030.55"," 93919.83","110425.12","122767.67","140399.84","119000.00"
"M864.323T959.199"," 19803.25"," 91135.54"," 81800.00"," 97107.43"," 14024.26"," 60276.91"," 92445.27","124284.39"," 90900.00"," 85894.08","120000.00"," 84200.00","117829.97"," 17304.96"," 92397.28"," 99419.56"," 88697.04"," 89700.00"
"M1059.419T884.787","  2780.8960","107488.4434","130000.0000"," 89554.0330","   810.8953"," 71001.1830","205845.5800","137583.5180","223000.0000"," 73948.2950"," 98000.0000","233000.0000","251100.0830","  1271.8575","351432.3790","235989.8160","181580.0210","315000.0000"
"M917.578T1423.395","  4742.131"," 65291.202"," 72500.000"," 46757.461"," 41328.840"," 36400.517"," 69217.251"," 53284.296"," 88600.000","154072.174"," 51000.000"," 53800.000"," 58081.883","  5405.343"," 69126.161"," 81779.391","106094.845"," 85900.000"
"M855.334T832.505","  7583.028","141753.668","132000.000","139091.266","  7971.155"," 66700.771","161690.793","216406.246","158000.000","115758.490","230000.000","128000.000","177834.085"," 11577.876","173799.330","117864.200","118090.308","143000.000"
"M329.322T1280.542"," 72247.18"," 96029.24"," 72800.00"," 76561.82"," 83928.02"," 94724.48","108409.19"," 80581.37","109000.00"," 81189.32"," 67100.00"," 51900.00"," 66859.38"," 51620.34"," 70194.98"," 75054.92"," 71780.69"," 92500.00"
"M609.462T1356.757"," 10851.618","608018.174","371000.000","565851.161"," 15747.642","898345.903","479852.128","580386.339","488000.000","881274.811","534000.000","390000.000","368842.168","  5911.224","638031.425","426417.460","583890.590","297000.000"
"M1051.394T940.951"," 7911.331","52324.895","69600.000","51495.543"," 4542.165","16293.013","61185.467","82528.338","49000.000","62134.184","86500.000","64500.000","78230.499"," 1864.273","72689.369","76022.754","47137.256","77700.000"
"M959.579T1341.992"," 2249.984","41062.143","35300.000","18715.322","13442.540","22657.945","35207.223","32819.286","29900.000","92616.492","20400.000","19400.000","31118.481"," 4940.250","57871.463","27830.528","30938.076","32400.000"
"M988.369T843.183","  3858.596"," 72768.271"," 62100.000"," 84775.469","  9580.979"," 34540.533"," 71343.080","118521.577"," 64100.000"," 65129.244","135000.000"," 59900.000"," 78211.205","  6885.886"," 65252.584"," 64611.399"," 76271.370"," 68100.000"
"M1121.44T843.183"," 12846.784"," 55266.978"," 53300.000","106077.565","  9249.225"," 35000.011"," 84473.954"," 84795.142"," 72400.000"," 49997.844"," 63400.000"," 72500.000"," 97064.112","  4450.240"," 77096.431"," 84285.610"," 72113.878"," 76400.000"
"M813.332T1056.081"," 2515.619","55681.067","90400.000","53796.629"," 3272.869","11942.724","42455.745","85113.502","70900.000","44266.014","88200.000","67200.000","87189.783","    0.000","54107.162","50424.292","56288.423","60500.000"
"M821.502T1286.343","  9067.100","200397.037","217000.000","205334.767","  8526.574","251548.610","280824.002","177146.161","183000.000","249137.366","192000.000","224000.000","202220.308","  2218.072","296305.006","199018.311","213273.122","255000.000"
"M869.334T919.017"," 14597.44","113498.76","132000.00","125126.98"," 13744.47"," 53492.95","107737.70","165720.88","156000.00","108493.75","162000.00","152000.00","139916.31"," 12469.38","117993.47","116718.46","105782.95","117000.00"
"M1011.379T940.951"," 2001.937","61288.485","57700.000","50572.060"," 3313.515","20411.066","59727.784","71716.570","59300.000","63977.037","68400.000","59600.000","98076.879"," 1485.235","69045.411","46941.959","56157.657","65800.000"
"M333.151T715.669","     0.0000"," 60729.0593"," 87500.0000","     0.0000","     0.0000"," 75462.3120","120445.4770"," 23447.4310"," 67900.0000"," 35016.6960"," 56900.0000"," 86500.0000","111046.3960","   648.3512"," 58471.7100","152326.9150"," 57769.0250","176000.0000"
"M385.183T1439.992","196444.6","235244.2","298000.0","241807.4","214293.5","255770.5","216062.0","207775.8","555000.0","216371.4","190000.0","506000.0","322934.0","223118.6","314423.1","669888.4","236904.8","593000.0"
"M1000.358T926.047"," 26801.40","105608.63","102000.00","118304.77","  8778.69"," 55388.08","115358.05","138524.82","131000.00","102650.52","142000.00"," 78300.00","148882.14"," 17024.49"," 94880.25","126549.74","126587.56","108000.00"
"M463.37T1506.898","210068.9","350387.0","468000.0","326000.2","211854.4","267895.1","574097.1","360304.5","502000.0","304673.5","308000.0","599000.0","558560.9","189223.7","357738.7","688162.1","472470.7","326000.0"
"M440.239T1157.441","  6943.076","155936.915","190000.000","140158.855","  7444.664","236057.032","225409.951","115979.686","150000.000","213442.984","129000.000","192000.000","167542.644","  5823.400","196886.961","152756.893","164160.684","191000.000"
"M951.371T927.31","  9507.004"," 89505.211"," 75600.000","111574.122"," 10309.379"," 33770.031"," 94713.174","141785.576","100000.000"," 78857.661","140000.000"," 75200.000","103445.401","  5679.567"," 84726.453"," 69614.666"," 91953.958"," 96200.000"
"M852.32T958.31","  6058.99"," 98265.78"," 89300.00"," 91016.29","  2783.09"," 43348.66"," 89564.97","127332.02"," 89100.00"," 80920.84","130000.00"," 80800.00","126355.50","     0.00","106527.15"," 95025.05"," 78551.50"," 70100.00"
"M354.276T1307.46","206229.7","277682.2","239000.0","303722.0","198927.6","323325.4","266364.5","421896.5","184000.0","411823.9","424000.0","176000.0","242316.9","173699.8","169392.6","163421.8","355290.1","190000.0"
"M572.199T910.079","  7289.070","100123.087","172000.000"," 98213.650","  4382.002"," 52255.890","172047.211","121814.205","171000.000","113095.463","115000.000","120000.000","169919.028","  4448.343","136240.069","151444.524","190764.848","143000.000"
"M319.224T1130.198"," 49172.19","180983.96","306000.00","195711.55"," 43323.88","182610.75","388729.16","178546.96","503000.00","294359.73","135000.00","155000.00","144485.55"," 47693.59","105070.30","160361.30","243575.36","249000.00"
"M539.369T1312.999"," 68804.52","126293.35","163000.00","136219.99"," 56193.62","143121.40","290812.70","219414.48","180000.00","144975.61","145000.00","212000.00","195018.25","144058.68","134257.03","247861.54","181582.58","116000.00"
"M786.289T924.482","  1988.582"," 62650.588"," 82600.000"," 84045.573","  4732.559"," 31578.819"," 82036.022","102846.624"," 73000.000"," 62437.312"," 83600.000"," 68700.000"," 98670.815","  6565.297"," 80858.243"," 66355.655"," 69658.866"," 91800.000"
"M965.374T872.624","  8928.226"," 80370.989","119000.000"," 69222.822","  4514.853"," 30881.518","216556.359","153131.439","633000.000"," 49544.500","139000.000","147000.000","110845.615"," 11024.825","177501.478","201097.312","108140.172","205000.000"
"M851.322T857.905","  4286.232"," 90522.224"," 88900.000"," 89879.914","  4357.885"," 53977.502"," 96517.064","134129.420"," 86400.000"," 72424.246","124000.000"," 62600.000","110258.918","  5575.989"," 94766.580"," 93028.657"," 96412.720","103000.000"
"M574.21T828.514","  2566.294","101181.159"," 75600.000"," 93234.010","  2428.972"," 55230.696"," 82964.651","136522.178"," 91400.000"," 77460.922","150000.000"," 72100.000","108359.539","  5871.099"," 64484.832"," 74986.907"," 91543.176"," 69500.000"
"M910.351T957.42"," 23002.02","121728.23","123000.00","111983.61"," 22217.00"," 53478.25","117872.85","171826.68","130000.00","113451.39","156000.00","114000.00","156661.24"," 20003.32","133663.03","115232.35","129044.01","114000.00"
"M403.167T909.893"," 11549.583","295708.416","226000.000","234328.848","  6129.569","106923.590","263484.220","326083.166","267000.000","182265.531","351000.000","266000.000","352273.965","  9265.808","270675.045","217884.291","198401.076","265000.000"
