"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21"
"M940.15T17.55",0.028432,-0.020946,0.021214,-0.024735,-0.024532,-0.037854,0.034634,0.073034,-0.0016637,0.013719,0.011292,0.01496,0.031989,-0.0018161,0.030113,0.059591,-0.016377,0.02748,-0.0089795,0.006289,-0.003351
"M942.81T12.55",-0.018467,0.011775,0.047778,-0.041868,-0.029132,0.021233,0.018824,0.0086736,0.0085504,0.0049847,-0.028634,0.014969,-0.04098,0.0053471,-0.028448,0.026383,-0.0097943,0.0029399,-0.0047866,-0.0010473,0.00054077
"M943.31T17.56",0.054095,-0.015686,0.030877,-0.023831,0.019298,-0.021093,0.036952,-0.0050224,0.033381,0.0045099,0.0038622,-0.031536,0.022939,-0.0029373,-0.0036103,-0.033165,0.020904,-0.016431,-0.027887,0.0031243,0.00074968
"M943.31T12.55",-0.01018,0.014923,0.050235,-0.049171,-0.029675,0.032826,0.00090594,-0.0043203,-0.0049562,-0.042175,-0.025264,0.0051272,-0.015429,0.026738,-0.025046,0.02597,0.0017116,0.012305,0.030112,-0.00015657,0.0060572
"M944.82T17.56",0.04517,-0.0031655,-0.004492,0.0022914,0.026208,-0.0041711,0.034094,0.0818,0.026718,-0.0048217,-0.0030543,-0.017198,0.010671,0.01011,0.0076688,0.011483,-0.033548,0.02094,0.015307,-0.0048413,6.1325e-05
"M944.82T12.55",-0.0031231,0.0026501,-0.003926,-0.065316,-0.023177,-0.008603,0.01536,-0.092021,0.013848,-0.0093035,0.018088,0.013696,-0.030556,0.034208,0.0067593,-0.0037523,0.026355,-0.0048101,-0.018119,0.0020701,-0.0020359
"M945.81T17.56",0.054714,-0.013202,-0.016656,-0.0024225,-0.0031304,0.0035513,0.037588,-0.0081194,0.011288,0.029906,-0.0027547,0.026984,-0.025582,0.0014863,-0.039091,0.017795,-0.010986,-0.011918,-0.0090104,0.0019632,0.00026221
"M945.82T11.61",-0.020235,0.010862,0.00999,-0.04498,-0.010483,0.028098,-0.012373,0.006211,0.020029,-0.027051,0.0053372,-0.0082704,0.030059,0.023469,0.0067311,0.028417,-0.015786,0.057029,0.0014092,-0.0033227,0.0016703
"M946.82T16.55",0.025522,-0.02857,-0.050688,0.021065,-0.046853,-0.010793,-0.01635,0.053537,0.0091087,0.013828,-0.0098966,-0.023129,-0.015594,0.015943,0.014582,0.031026,-0.052039,0.019507,0.044077,-0.0018029,-0.00753
"M947.81T17.56",0.047098,-0.019307,0.015044,-0.035341,0.013363,0.061288,0.025987,0.060708,-0.0025394,-0.010469,-0.032205,0.011973,0.02335,0.0080984,-0.0055591,-0.021076,-0.013216,-0.046031,0.0052996,-0.0039289,0.011897
"M947.82T12.55",-0.010381,0.018562,0.01199,-0.042986,-0.012441,-0.036056,0.020513,-0.081249,0.0039623,0.0036463,-0.0068493,-0.033937,0.053059,0.01075,-0.013959,0.045849,0.045708,0.036868,0.019431,0.00027515,-0.0016103
"M948.8T18.56",0.0045333,-0.058871,-0.0025373,0.0059497,-0.015125,0.046407,-0.034272,-0.00089953,-0.0045286,-0.0096949,-0.037876,-0.038149,-0.011289,-0.034863,-0.045568,-0.036222,-0.014975,-0.0061276,-0.01516,-0.0073047,0.0036033
"M949.48T13.55",-0.018684,-0.01762,-0.067194,-0.024842,-0.018321,0.00097334,-0.02386,0.015323,-0.014342,-0.044046,0.010715,-0.031564,0.0048169,-0.014601,0.020816,0.051185,0.020423,-0.028804,-0.0086655,-0.02897,-0.016975
"M950.31T12.55",-0.012836,-0.006527,0.0083008,-0.045114,-0.010595,0.034407,-0.050608,0.040536,0.0052674,-0.004698,0.062454,-0.016391,-0.003392,-0.026963,0.026705,0.029339,-0.037715,0.081417,0.058027,-0.005586,0.0052317
"M951.8T17.69",0.040103,-0.023506,-0.040893,0.016145,-0.039141,0.0076499,-0.020286,0.057998,0.0204,0.002854,0.001915,-0.005769,-0.009904,0.041395,-0.0061384,-0.0062016,0.0251,0.044153,-0.055965,-0.0026557,0.00037875
"M953.15T13.55",0.0044091,-0.0076095,0.034323,-0.011353,0.024326,-0.028839,-0.0049107,0.013971,0.0059676,0.00635,0.012821,0.031662,0.011004,-0.016544,-0.012901,-0.012166,-0.0067538,0.012642,-0.064193,-0.0053073,-0.014735
"M954.14T16.72",0.034514,-0.0010233,-0.01737,0.0075829,0.04844,-0.009736,-0.025686,0.026569,0.0019467,0.0046876,0.038661,-0.041824,-0.031736,0.026128,-0.026612,-0.032606,-0.022364,-0.018297,0.0099288,0.0034494,-0.0072995
"M955.32T13.55",-0.00055247,-0.0075621,-0.016922,-0.013006,-0.0095079,0.005089,-0.025525,-0.0052319,-0.015554,-0.02945,0.01774,-0.056155,-0.0065979,0.0014586,0.0028867,-0.0049094,-0.009486,0.035149,0.023477,-0.00084496,0.0028816
"M955.81T17.56",0.045403,-0.028385,0.019405,-0.011166,-0.052721,-0.01767,-0.0052717,-0.0045072,0.035925,0.0094646,-0.0031834,0.0081129,-0.018775,0.0013035,-0.0045355,-0.017015,-0.0069244,-0.014107,0.0078492,0.0016936,0.0036531
"M956.3T12.55",-0.014279,0.0040366,0.0025964,-0.049082,-0.026331,0.033843,-0.015896,0.024947,0.013649,0.0018292,-0.0051857,-0.0069693,0.014199,-0.0070328,0.013201,-0.027806,-0.040717,-0.0368,0.022724,-0.0013145,0.0036193
"M956.3T17.56",0.030035,-0.025654,0.0066995,-0.02909,-0.056283,-0.041255,0.021714,-0.023494,-0.030784,0.019069,-0.050485,0.010381,-0.0054564,-0.00024754,0.004431,-0.0033092,0.0010579,0.0035655,-0.020882,-0.0023092,-0.0047676
"M957.8T18.56",0.053281,-0.0096641,0.020454,0.016182,0.039995,0.023101,-0.034726,0.029563,0.037971,-0.015288,-0.013065,-0.0024434,0.049793,0.028076,0.0084472,-0.0034367,-0.0082587,-0.0054205,0.0041041,-0.0072616,-0.005391
"M958.79T18.56",0.044168,-0.023559,-0.0015177,-0.040145,-0.0014462,0.037864,0.026908,-0.011702,-0.023733,-0.0095042,-0.0070582,-0.018208,-0.010929,-0.00025273,-0.0097683,0.011183,-0.032366,-0.0046033,-0.017134,-0.0066035,0.0044638
"M958.8T11.54",-0.025015,0.0052877,0.0053742,-0.044703,0.017074,0.018315,0.015716,0.014567,0.014817,0.032909,0.013218,-0.023351,-0.017099,0.032305,0.0096988,-0.024753,-0.012307,-0.021332,-0.0016431,0.0060372,-0.0036267
"M959.48T16.56",0.027914,-0.036388,-0.022176,0.050171,-0.020907,-0.0014204,-0.059548,0.033707,0.0057602,-0.05431,0.031794,-0.0025724,-0.052242,0.019233,0.035898,-0.016134,0.0047912,0.0051765,0.0020389,-0.0048968,0.0027604
"M959.81T17.56",0.044963,-0.0092055,-0.0089172,-0.0063603,0.055835,-0.0030739,-0.0029755,-0.042067,0.019274,-0.024611,0.0017005,-0.011042,-0.019717,0.0085083,0.021732,-0.019884,0.021962,-0.016359,-0.014082,-0.00712,-0.0019743
"M961.31T814.89",-0.044663,-0.071289,-0.03809,-0.0177,0.046055,-0.078211,0.0045757,0.028102,0.022985,0.06064,-0.0079327,-0.006581,0.00035898,-0.02572,-0.043998,0.0090967,0.027939,-0.015061,-0.014316,0.017663,-0.011827
"M962.48T16.56",0.050122,-0.019855,0.0084616,-0.041875,0.013323,-0.012474,0.038036,0.0032903,-0.064153,-0.010146,0.018083,-0.0046802,0.0099249,-0.015384,-0.028876,0.00019545,0.020406,0.039788,-0.014445,-0.0037564,-0.0072351
"M962.8T17.56",0.045351,-0.020044,-0.065921,-0.010779,-0.019387,0.021472,-0.003226,-0.012285,0.023141,-0.0038466,0.0096611,0.0015018,0.018194,-0.017449,-0.017356,-0.014313,-0.028555,-0.025955,-0.016693,-0.013181,0.0085381
"M963.81T17.56",0.055503,-0.0084182,-0.022494,0.00096997,0.0019373,0.01187,0.023258,-0.01317,0.012388,0.018037,-0.030492,-0.0088012,-0.036587,-0.030745,-0.014462,-0.018698,0.012348,-0.0033233,-0.043698,7.9458e-05,-0.00080012
"M963.81T12.29",-0.025177,-0.0052213,0.019294,-0.034729,-0.0026099,0.031217,0.0149,0.01647,0.042334,0.00053152,-0.039979,0.032299,-0.0051731,-0.0042971,0.030943,0.0027202,0.044326,0.03998,0.06359,0.0052592,0.0038471
"M964.31T17.56",0.0088059,-0.036224,-0.01575,-0.016415,-0.037375,-0.0005854,0.015886,0.07767,-0.0029261,0.01146,-0.0089909,0.014036,0.050794,0.031733,-0.011453,-0.010382,0.028285,-0.017361,0.02131,0.0035308,-0.0050879
"M964.8T17.56",0.03039,-0.020824,-0.031853,0.059903,0.036635,0.059166,-0.0072787,0.016792,0.019498,-0.0037989,0.028217,0.0041825,0.012605,-0.019568,-0.02809,-0.026389,-0.0068962,-0.011405,-0.02201,-0.0028992,0.0043146
"M964.81T12.54",-0.016906,-0.017676,0.0013686,-0.065265,-0.0060633,0.0085305,-0.0051986,0.021536,0.0044709,-0.0053327,-0.017135,0.023625,0.0073027,0.0044603,0.02714,-0.0056565,0.038415,0.062837,0.050072,0.0012232,0.0016772
"M965.81T12.55",-0.0062846,0.0027645,-0.025327,-0.035896,-0.0069478,-0.019722,-0.03758,0.013377,-0.042233,0.012166,0.025561,-0.010663,-0.025014,0.016725,-0.023833,0.062941,-0.053725,0.0074105,-0.011046,-0.0057774,-0.0080864
"M966.31T17.55",0.020753,-0.035203,-0.013057,0.0093784,0.008276,-0.0054943,-0.078758,0.018733,0.068071,-0.027283,0.01889,0.011345,0.051559,0.020856,-0.016016,0.0046672,0.087047,0.052335,-0.0091385,0.0058879,-0.0090985
"M967.31T17.56",0.015106,-0.045598,0.041397,-0.0043542,-0.0047825,-0.014029,-0.011779,-0.0060603,0.013747,0.041454,0.00072665,-0.022555,0.00247,0.031234,-0.0041506,0.016159,-0.034484,0.065629,-0.013679,0.017039,0.0024946
"M967.47T17.56",0.015781,-0.029113,-0.015246,-0.025658,-0.019955,0.0084218,-0.039379,-0.056609,-0.019613,-0.030143,0.069449,0.046598,-0.0098503,-0.073745,0.0010746,0.00034627,-0.028604,0.063672,-0.036452,-0.011544,0.0054315
"M967.82T12.55",-0.027121,0.0094913,-0.019791,-0.025514,-0.012649,0.045479,0.0019037,0.00022107,0.01167,-0.028319,-0.019663,0.019394,-0.020652,-0.010506,-0.0079009,0.021152,-0.015064,0.025927,-0.04061,-0.00066744,0.0076717
"M968.81T12.55",-0.010133,-0.0019535,-0.011691,-0.052052,0.0013977,0.018283,-0.017968,0.0067749,-0.00039726,0.0032963,0.036307,0.012184,0.02168,0.0034138,0.058768,0.011776,-0.073804,0.045453,-0.02212,-0.0071215,0.00019135
"M969.48T16.46",0.031665,-0.029729,0.025891,0.017346,-0.02693,-0.043475,0.00091697,0.048767,0.032604,0.0060383,-0.052745,-0.10359,-0.0070164,0.024149,-0.003537,0.024629,0.020463,0.0342,-0.0030457,2.743e-05,-0.0078379
"M970.48T13.55",0.0004431,-0.028559,0.0040801,-0.026907,0.026712,0.021554,-0.021976,0.017021,-0.02363,0.010136,0.019184,0.012803,-0.025716,-0.016565,-0.027624,-0.002479,-0.02136,0.028488,0.031806,0.00049342,0.00036143
"M970.8T18.56",0.016349,-0.0090353,-0.055264,0.010907,-0.0063505,-0.0075095,0.050933,0.07327,0.052229,-0.027976,0.0051799,0.025234,0.0091466,0.016529,-0.045963,0.016461,0.020107,-0.001336,0.014075,0.0065347,0.0029599
"M970.81T12.01",-0.026715,-0.010693,-0.028429,-0.029761,-0.045154,0.017198,-0.017671,-0.0084914,-0.0053536,-0.028795,0.068047,0.007015,-0.017175,0.010643,-0.028043,-0.011359,-0.0070645,-0.0095588,-0.052328,-0.0011628,-0.0026737
"M972.82T12.55",-0.003364,0.015429,-0.033229,-0.063759,0.060998,0.061467,0.016948,0.0089872,0.0061785,0.0024042,-0.0021645,0.0085977,-0.028393,0.014322,-0.018446,-0.031248,0.010252,-0.021777,-0.034242,0.0031767,-0.003073
"M976.47T17.54",0.021959,-0.042054,0.047715,-0.0012327,0.024024,0.0074587,-0.023706,0.0013021,-0.020561,-0.015682,-0.040372,0.037079,-0.015117,0.0061365,0.050005,-0.043457,0.027894,0.02425,0.00057495,-0.0025326,0.0011752
"M977.3T17.56",0.023169,-0.011065,0.055156,-0.059529,0.024315,-0.038875,0.073218,0.013369,0.014749,-0.028445,0.017625,-0.036225,-0.013447,-0.016726,-0.053469,0.0083552,-0.0095641,0.031712,0.0023992,0.012075,0.018319
"M977.8T12.55",-0.021526,0.005662,-0.010814,-0.036381,0.0080889,0.0032289,-0.0156,0.018976,-0.02166,0.073763,-0.0011934,-0.028951,-0.023454,-0.023295,-0.031637,0.0024376,0.010774,0.00181,0.020037,-5.8245e-05,0.0050485
"M977.8T17.56",0.0472,-0.028852,-0.0077714,0.0094678,-0.051573,-0.007294,-0.00028502,0.05548,0.02872,-0.0072088,0.0019244,-0.013006,0.0034239,0.010376,-0.010591,0.0082785,-0.019118,0.0009633,0.0051273,-0.0030268,0.0029084
"M978.14T17.55",0.037906,-0.019699,0.0087665,-0.037321,-0.067299,0.0045112,0.018835,-0.011477,-0.0031646,0.012238,-0.019121,0.02022,0.010269,-0.017973,-0.02833,-0.038894,0.062516,-0.02122,-0.016523,-0.0010462,0.0039574
"M978.15T11.61",-0.0092063,0.0091354,0.047578,-0.033782,-0.010549,-0.0063299,0.01488,0.01063,0.034992,0.05139,0.016518,-0.0054844,-0.007508,0.053163,-0.032193,0.020552,-0.052617,-0.01235,0.0062964,0.0051157,-0.0081001
"M978.79T18.56",0.029839,-0.032896,-0.014924,0.011701,-0.016396,-0.015078,-0.036007,-0.053344,0.054409,-0.013588,-0.00944,-0.01554,0.0034507,0.010717,0.012715,-0.0045135,-0.018019,0.021501,0.03014,-0.00064127,-0.00090028
"M978.8T11.54",-0.020499,-0.0052699,-0.0022798,-0.056099,-0.015088,0.0075113,-0.024604,0.020123,0.014323,0.011801,0.033338,-0.031375,-0.03999,0.0086099,-0.030265,0.0077958,0.024788,-0.020216,0.0068697,0.0062877,-0.0014983
"M979.31T813.63",-0.03776,-0.054311,-0.034882,-0.0099731,0.075879,-0.081594,0.019102,0.018736,0.0056379,0.088858,-0.018084,-0.0084925,0.022969,0.029979,-0.044872,-0.035585,0.013787,0.015387,0.015454,0.010443,-0.017279
"M979.8T18.56",0.048955,-0.013547,-0.019027,-0.023953,0.0063059,-0.0087726,0.015595,0.023901,0.035245,-0.01124,0.0027178,0.010263,0.015546,-0.0037106,-0.0081191,-0.0061596,-0.0096509,-0.0013308,0.013575,0.002766,-0.0033087
"M979.81T11.54",-0.0091928,-0.0024964,0.023538,-0.020868,-0.00050918,0.033282,-0.027121,0.023896,-0.0050013,0.03273,-0.033001,-0.037899,-0.036353,-0.0004826,0.023724,0.0095328,0.0035076,-0.017921,0.008103,-0.00039133,0.003035
"M980.13T17.56",0.030928,-0.041817,0.025097,-0.020622,-0.06754,0.023525,-0.029651,0.047028,-0.052097,0.013913,-0.031422,-0.016709,0.027338,-0.0016645,-0.003091,0.0091465,-0.0046738,-0.014859,0.012915,-0.0015635,-0.00085779
"M980.8T12.66",0.015711,-0.0052946,-0.050729,-0.044452,0.0028652,-0.0015965,0.076727,-0.022759,-0.090114,-0.021679,0.033,-0.0059239,-0.018468,0.0053832,0.044821,0.00092511,0.022146,-0.00091828,-0.027083,0.00067816,-0.0025493
"M980.8T18.55",0.013355,-0.054116,0.036607,0.01017,-0.0099284,0.022197,-0.048407,-0.0033718,-0.0013081,-0.01442,-0.014838,0.007291,0.069995,-0.011031,-0.031728,-0.011305,-0.017599,-0.01219,0.05986,-0.0015165,0.0060442
"M981.47T17.4",0.02356,-0.015976,-0.01987,0.014824,-0.04139,-0.0051557,-0.028023,-0.079882,-0.057688,-0.0084688,-0.037711,0.022094,0.0045246,0.046331,-0.011534,0.076424,-0.024773,0.017191,0.012624,-0.004612,0.0025599
"M981.81T12.55",0.00058831,0.0088437,-0.029404,-0.035713,-0.058518,0.0042402,0.062508,0.028482,-0.033207,0.047234,0.0011369,0.026299,-0.035556,-0.012765,-0.01801,0.0075399,-0.0028394,-0.039976,-0.037712,-0.00031305,0.0023627
"M984.29T13.55",-0.019418,-0.012155,0.0030279,-0.053551,0.027865,-0.018115,-0.034307,0.048612,-0.0077523,-0.019758,-0.017797,-0.0069185,0.025099,-0.031367,0.028333,-0.008417,-0.028872,0.018785,-0.028812,-0.0086301,0.0010837
"M985.47T17.56",0.058074,-0.015687,-0.022696,0.011555,-0.00048461,0.0044532,0.030732,-0.025463,0.013564,0.0097448,0.0099458,-0.030263,0.023041,0.035773,0.039411,-0.014687,-0.023483,-0.022702,-0.032696,-0.0061853,0.0021657
"M985.47T12.55",-0.016603,0.0015181,0.014958,-0.061299,-0.023469,0.024995,-0.029338,0.029059,-0.0313,-0.02072,0.018363,0.01051,-0.033999,-0.042719,-0.034946,0.03309,-0.021222,0.026899,-0.016475,-0.010202,0.0075611
"M985.8T17.56",0.013828,-0.035534,-0.012744,-0.020957,-0.064285,0.01707,0.025165,0.045227,0.0010779,-0.026813,0.019695,0.003277,0.044761,0.018687,-0.0076642,0.036732,-0.0046474,-0.022044,-0.03598,-0.0057383,0.0067728
"M985.8T12.54",-0.024445,0.0088269,-0.018368,-0.032332,-0.026154,0.026066,0.014751,0.0067619,0.0027746,-0.0092946,-0.0086819,0.0010575,-0.021117,-0.048097,-0.0057123,-0.085729,0.024612,-0.0073818,0.04325,-0.00096291,0.0038605
"M986.8T18.55",0.044534,-0.012232,-0.035908,-0.013801,-0.038555,-0.006532,-0.005626,-0.015246,0.022616,0.00051955,-0.024028,-0.017484,-0.0056773,0.0081205,0.0015541,-0.014662,-0.0084727,0.038533,0.01982,-0.0029537,0.0032496
"M989.8T17.56",0.043038,0.001832,0.025948,-0.05633,-0.0059754,0.01096,0.053483,-0.0037981,0.011591,0.0030738,0.0070826,0.0076161,-0.0097895,-0.010002,-0.036535,0.0046726,0.0010949,0.021948,-0.025489,-0.0013464,0.0073062
"M989.8T12.54",-0.017993,-0.016606,-0.024459,-0.018278,-0.010665,0.032777,-0.0093917,-0.024925,-0.075956,0.002579,-0.0065066,-0.022294,0.00067394,-0.0044787,0.030422,-0.012986,-0.00065266,-0.01593,-0.0094879,0.00067154,0.0062525
"M990.14T17.56",0.04053,-0.031338,-0.0013042,0.0054465,0.056765,0.016437,-0.028383,-0.057513,0.03062,-0.014232,0.029226,0.035334,0.0071115,0.0069379,0.0035831,-0.0063456,-0.068784,0.0056557,0.011911,-0.0058777,0.0024272
"M990.29T17.56",0.056862,-0.0062641,0.0034503,0.00197,0.027375,0.015917,-0.013329,-0.039421,0.017432,-0.01923,0.0057412,0.025325,-0.0064979,-0.03537,0.0049188,0.017603,-0.015371,-0.026599,-0.027056,-0.0093862,0.013093
"M990.79T18.35",0.047461,-0.025571,-0.024095,0.0064978,-0.041765,-0.029121,0.0010217,-0.010875,0.013892,0.0049567,-0.021042,-0.023344,0.023353,0.02324,-0.0082696,-0.015484,-0.022251,-0.007597,0.012023,-0.00098068,-0.0013368
"M995.46T17.54",0.016658,-0.034874,-0.028621,-0.030553,0.0040718,0.069716,0.048899,0.044018,-0.02042,-0.03285,-0.030563,-0.0030242,0.029137,-0.037106,-0.011026,-0.0050582,0.035027,0.01143,-0.0050108,-0.0084561,0.0080441
"M996.14T12.55",-0.026535,-0.02206,-0.021709,-0.0248,-0.0057794,0.029471,-0.0067774,0.0032609,0.027027,0.045812,-0.065517,-0.03269,0.017778,0.080114,0.069876,0.055801,-0.015423,0.011621,0.06506,-0.0064285,0.00096272
"M996.8T17.56",0.053866,-0.018437,-0.056663,-0.0036612,-0.0025372,0.011371,0.017817,-0.0072056,0.0047019,0.0018607,-0.0098727,0.014726,-0.01091,0.0069153,0.0031023,0.029076,-0.024101,-0.050391,0.010105,-0.0041388,-0.00074428
"M997.14T13.55",0.00083378,0.01159,-0.010243,-0.020114,-0.013859,0.006061,-0.025716,0.01286,-0.010898,-0.003627,0.059606,0.082044,0.06362,0.049703,-0.00041002,0.034905,-0.023446,-0.039911,0.030532,-0.0001146,-0.0021103
"M999.14T16.55",0.023585,-0.015499,-0.013783,-0.023275,-0.035631,-0.051506,0.03321,0.01691,0.038566,-0.068258,0.0095382,0.033111,-0.044047,-0.04392,0.013588,-0.011978,0.01624,-0.028138,-0.018469,0.0053393,-0.0078186
"M1000.81T17.56",0.063212,-0.021033,0.0082777,-0.014295,-0.00085932,0.0052572,0.015034,-0.014161,0.024644,0.019243,-0.0051995,-0.004671,-0.0030874,-0.016556,-0.003285,-0.00037863,-0.0046682,0.0020281,-0.00060834,-0.00043027,0.0012812
"M1001.14T16.56",0.030562,0.022698,0.025026,-0.00011627,0.017398,0.045223,0.02206,0.023356,0.024483,0.015713,-0.002707,-0.031926,0.01704,-0.035003,-0.041493,0.028879,0.037258,-0.033511,0.0038856,-0.0022943,0.0070889
"M1001.3T17.55",0.031812,0.0019814,0.018876,0.02941,0.063646,0.034337,0.015462,-0.011162,-0.010203,0.040811,-0.0061642,0.019892,0.015145,-0.018719,-0.017214,0.0019813,0.02292,0.039476,0.0062011,0.0007543,-0.0022053
"M1001.81T17.56",0.046711,-0.0064512,-0.015468,-0.032711,0.0061744,0.022934,0.049088,-0.024222,-0.027838,-0.025837,-0.010259,0.021596,0.005848,-0.012475,0.048236,0.024696,0.042828,-0.0018851,0.00059162,-0.013411,0.0089941
"M1002.13T17.56",0.021346,-0.0059779,-0.011768,-0.042792,0.018935,0.049813,0.05956,0.048454,-0.03422,-0.00099939,-0.00065196,-0.011647,0.036218,0.063946,0.03572,0.023232,-0.01497,0.068605,-0.0013437,-0.0068082,0.0057105
"M1002.47T16.93",-0.0082412,-0.034906,-0.023063,0.020932,-0.026068,0.013395,-0.032206,0.012864,-0.017375,0.029816,0.063432,0.0010992,0.042077,-0.042549,0.022458,-0.0059367,-0.0072185,-0.045034,0.040406,-0.0011312,0.0088986
"M1003.47T13.55",0.0014044,-0.027043,-0.047913,-0.042335,0.010548,-0.016677,-0.027325,0.038406,0.022196,-0.0031068,0.011335,0.023173,0.0062219,-0.0054002,0.029923,-0.012634,-0.007607,-0.0021456,-0.018526,-0.006619,-0.0034119
"M1003.79T17.56",0.01229,-0.037881,-0.0041516,0.037491,-0.026825,0.025233,-0.068779,0.012613,-0.03066,-0.0060521,0.0096428,0.020968,0.04655,0.069556,-0.05204,0.008297,0.020174,-0.020912,-0.016288,-0.0055824,0.0016357
"M1004.13T17.56",0.001359,-0.014072,-0.009808,-0.0046106,-0.029109,0.014657,-0.02565,0.015869,0.0088595,0.038401,0.038628,-0.0023538,-0.0030065,-0.0033686,-0.037819,0.0017012,-0.023957,0.088302,-0.047872,0.0025424,0.00056116
"M1004.8T12.55",-0.026357,-0.0030513,-0.02935,-0.037214,-0.025324,0.078128,-0.033427,-0.0099907,-0.0021022,0.03285,-0.0093308,-0.031435,-0.023464,0.017966,-0.0040312,0.0023239,0.028442,0.0019003,0.033712,0.0041173,-0.0053768
"M1005.47T17.56",0.031645,-0.031259,-0.048759,-0.0059253,0.050369,0.02584,0.018898,-0.080249,-0.035031,0.0010162,-0.0039557,0.0076895,-0.029075,0.0034153,0.0032304,-0.016013,-0.029727,0.02113,0.013815,-0.013414,-0.0019378
"M1007.47T16.56",0.053054,-0.027394,0.015409,0.0062654,0.013354,-6.0119e-05,-0.0093539,0.06964,-0.016458,-0.019928,-0.0059678,-0.059129,0.0088284,0.013466,-0.035512,-0.01363,0.0049525,0.029313,0.014221,-0.004031,-0.0034327
"M1008.13T17.48",0.025236,-0.0071861,0.035728,0.019328,0.07426,0.033269,0.012258,0.038493,-0.018749,0.054948,-0.045659,0.025641,0.048448,0.0041624,-0.05205,0.0172,-0.035513,-0.0082411,-0.034441,-0.007047,-0.0047303
"M1011.79T12.55",-0.017875,0.013883,-0.063079,-0.02124,-0.012069,0.0041401,-0.0012649,0.024018,-0.016174,-0.031055,0.029251,-0.028525,0.0018671,0.0026406,-0.0050542,-0.0016431,0.034676,0.044101,0.0077479,-0.0060548,-0.0053537
"M1012.8T17.55",0.031178,-0.012856,-0.047734,-0.017332,0.05261,-0.013101,0.001918,-0.029539,0.049979,-0.039218,0.0013929,0.028819,-0.051033,-0.027947,0.0067656,0.040764,-0.028721,0.021517,0.0033675,-0.0053767,0.0037498
"M1012.81T12.55",-0.005602,0.0011821,-0.017203,-0.055681,-0.070214,0.014802,0.04565,0.047701,-0.01287,0.017153,-0.017215,-0.026634,0.002232,0.0090916,0.03917,0.00069463,0.0050055,-0.0049259,-0.015149,-0.0069223,0.0092116
"M1013.8T17.56",0.053893,-0.019059,-0.0087124,-0.01306,-0.0020604,0.0066139,0.012792,-0.022026,0.032166,-0.0020606,-2.8723e-05,-0.03737,0.011575,0.0063925,0.018696,-0.020659,0.040484,0.010031,-0.016716,-0.0025574,-0.0013076
"M1013.8T11.54",-0.022829,0.0019129,0.019517,-0.060858,-0.0099634,0.016877,0.0013746,-0.012537,0.041523,-0.0033852,-0.0035996,0.014739,-0.0037621,-0.0024426,-0.029889,0.0076585,0.0040569,0.023766,0.015566,0.0053396,0.00093601
"M1015.79T18.56",0.015833,-0.051062,-0.009465,0.012765,-0.015421,0.039496,-0.0020948,-0.0043944,-0.011388,-0.022459,-0.040953,0.024423,-0.0046346,0.02706,-0.035747,0.03383,-0.022927,0.017749,0.041079,-0.0035584,0.002599
"M1015.8T13.55",0.022295,0.018848,-0.012307,-0.022834,0.0075167,-0.0396,0.021071,0.023231,0.07757,0.033911,0.036692,-0.00015629,0.057297,0.0047877,-0.048083,0.030382,0.0050956,-0.013812,-0.046988,-0.002829,-0.00088825
"M1016.14T12.55",-0.017565,-0.0098978,0.016976,-0.053889,0.0034566,0.033706,-0.01337,0.023118,0.057631,0.03119,0.010342,0.0075438,-0.027975,0.012464,0.033045,-0.011689,-0.042474,-0.019288,-0.011883,0.0010796,0.0021406
"M1017.79T17.56",0.045949,-0.025623,-0.0047483,0.03546,-0.043702,-0.021445,-0.0011669,0.045708,-0.0032343,0.020423,-0.014506,0.015435,-0.035169,0.021082,0.0031799,-0.01634,-0.01535,0.0065419,-0.01412,0.0056232,-0.0048437
"M1018.13T17.55",0.013046,-0.036658,-0.03059,-0.045337,0.054743,-0.015242,0.012637,-0.011879,-0.02771,-0.0087088,-0.015415,-0.041018,-0.056904,-0.0067787,-0.069579,-0.061591,-0.025855,0.059807,-0.0034733,-0.002904,0.004338
