"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1209.02T13.55","11590.258","11156.260","11156.260","12054.054","12736.830","14807.381","13719.520","12100.000","11938.522","13371.296","13740.366","13902.431","12877.947"," 9213.428","11748.961","16214.104","12559.512","12788.011","12901.599","14451.224","12190.085"
"M1209.27T13.55","11582.996","11883.761","11883.761","11458.272","11932.378","12276.278","12423.788"," 9020.000","12977.382","14788.557"," 9546.995","13045.940","13814.450"," 9895.199","12104.869","11122.535","13341.926","11573.478","14170.156"," 8018.208","10536.275"
"M1209.76T16.68"," 8845.227","16204.867","16204.867","12066.090","10888.402","13969.815","10074.132","13300.000","12271.112","21190.519","13604.946","10612.273","13604.437","11119.351","10700.004","12167.877","13552.611","12151.392","12631.500"," 9987.899","16619.349"
"M1210.26T12.61"," 5266.930","11436.945","11436.945"," 7953.790","11990.540"," 7564.865"," 9569.885"," 6790.000"," 9290.244"," 6739.740"," 3630.552"," 9242.906"," 4415.463"," 9871.104"," 5764.453"," 4534.741"," 7608.423"," 5644.273"," 6191.506"," 6607.709","10998.781"
"M1212.09T16.56"," 7217.236"," 8263.359"," 8263.359"," 9374.038","10675.809"," 8879.444","12034.000","10500.000"," 7277.030","10766.121"," 9414.029","17145.973","10054.407"," 9200.181"," 8832.209"," 8553.755"," 9425.350"," 7954.659"," 8942.553"," 4836.649"," 9894.785"
"M1212.43T14.57"," 7769.521"," 7748.928"," 7748.928"," 9761.196","10469.557","11076.080"," 7646.903"," 8230.000","10079.859"," 9447.696"," 7141.098","11001.913","10753.919"," 7867.262"," 9550.027","11715.416"," 9221.906"," 6141.530"," 9576.036"," 9760.163"," 8550.109"
"M1215.26T17.55"," 6511.963"," 7169.326"," 7169.326"," 7612.770","10644.073"," 7931.368"," 7309.412"," 9320.000"," 9432.874"," 8433.812","10214.243"," 7209.085"," 9785.880"," 8064.728"," 8828.651"," 7909.020"," 9954.124"," 8303.477"," 7422.217"," 4830.640","10737.065"
"M1215.76T17.4"," 6098.979"," 9123.778"," 9123.778"," 7522.500"," 8948.500"," 9368.515"," 9258.597"," 9990.000"," 7539.299","16969.689"," 8940.518","16443.927"," 9592.699","17083.096"," 9892.183","15748.696"," 8669.638"," 7094.642"," 9243.581","13134.737","13442.297"
"M1216.76T17.55"," 9620.461","15507.539","15507.539","11825.370","12236.151","13097.454"," 9764.927","11700.000","12103.873","12371.377","16013.898","10850.496","12597.647","18124.573","10962.790","19849.577","11075.087"," 9899.947","14181.801","17101.038","11957.785"
"M1217.76T17.56"," 6731.297"," 9872.350"," 9872.350","10525.482","11733.429","10364.697"," 9570.030"," 8410.000","10046.623","10838.826","10413.358"," 8490.953","11612.810","10158.916"," 9682.387"," 8812.050","10071.262"," 7908.551","10050.338"," 7021.652","11661.402"
"M1219.5T14.55","12413.696","14910.988","14910.988","14926.646","14882.514","15567.252","13932.903","15900.000","18656.213"," 9101.201","17203.490","13128.600","17988.860","13056.087","16918.604","19868.870","14122.240","22158.933","13337.894","13397.523","38909.345"
"M1220.5T13.6"," 8166.654"," 8219.957"," 8219.957"," 9699.010","10393.226","10092.423"," 9544.548"," 7610.000","10690.647","11345.428","11540.222","12221.339","10036.055","10668.392","10102.342"," 9759.747","12322.730"," 8584.108","10635.581"," 9107.240","11885.333"
"M1220.75T17.55"," 8304.454","12078.450","12078.450","11903.604","16342.172","11762.844","11740.881","18500.000","11233.879","25082.488","12416.273","23933.423","12607.089","12399.545","16509.034","24820.442","12831.065","11037.891","12908.331"," 8523.717","15241.061"
"M1221.76T12.55","8020.435","9604.889","9604.889","8762.208","7781.274","8488.540","8299.040","6080.000","7255.702","5948.143","9482.042","7524.984","8483.937","8512.059","8196.516","6999.394","8893.861","8188.847","9161.833","8200.157","7812.259"
"M1221.75T17.47"," 6436.330","10427.381","10427.381"," 8130.318","10024.322"," 8687.023"," 8591.624"," 9320.000","10004.265","17132.146","11973.513","16269.418"," 8844.617"," 9740.986","10860.943","15334.480"," 8603.488"," 6926.247"," 9452.294"," 6002.251","13839.429"
"M1222.08T17.56","4495.278","7285.542","7285.542","6992.916","7272.153","6710.695","6308.870","8810.000","6469.976","6182.627","8137.495","6007.046","6963.381","6869.726","5803.358","6257.059","7671.377","5146.071","6112.256","4682.437","7099.390"
"M1222.76T17.55"," 9079.688","14436.789","14436.789","11759.172","12770.080","12128.832","10601.360","11300.000","13482.091","20781.390","13843.700","21117.664","13150.601","21676.877","14467.475","10794.310","10652.129"," 9265.734","10822.784","18390.835","13769.273"
"M1225.1T13.55","25718.89","23439.52","23439.52","29261.52","28755.15","29163.43","28534.51","24300.00","26461.52","29612.68","27566.97","27836.49","27919.17","26476.89","30535.96","29800.30","26599.80","25563.21","27862.10","24764.81","31767.27"
"M1225.26T13.55","12185.31","16646.08","16646.08","14250.62","14650.19","15658.40","10217.17","12900.00","14126.85","14766.50","11788.24","15809.86","11532.40","14112.81","12188.94","15979.75","11980.24","15944.93","14839.47","14082.95","17294.60"
"M1227.42T17.55"," 6725.625"," 9333.779"," 9333.779","11534.500","11936.006","12374.963"," 9309.846","15200.000","12310.822","11286.537","11654.455"," 8903.117","12443.451","18369.283","11945.947","19537.449","12536.911"," 9504.991","11208.194"," 8017.156","15765.236"
"M1227.76T17.55","11203.07","15694.34","15694.34","19426.10","20509.95","17686.73","15971.38","16800.00","17679.95","18662.30","20974.21","30586.72","21278.12","28071.17","15359.40","16210.49","19639.49","14780.67","16371.42","10538.49","22467.62"
"M1228.09T17.56"," 4444.217"," 9471.151"," 9471.151"," 7765.226"," 8589.854"," 5488.018"," 6343.184"," 6500.000"," 7174.144"," 7634.054"," 6306.257"," 7306.020"," 6810.435","13721.040"," 5560.632"," 6687.627","10160.949"," 7857.005"," 7795.374"," 5039.012"," 9989.880"
"M1228.25T16.56"," 4793.213"," 5259.776"," 5259.776"," 8734.124"," 6871.027","13258.464"," 8627.806"," 7850.000"," 6940.640"," 8186.997"," 7168.867"," 7817.878"," 8516.061"," 5980.721"," 6718.094"," 7050.040"," 6909.652","10596.181"," 7028.829"," 5058.954"," 8962.260"
"M1228.76T12.55"," 9658.135","10381.050","10381.050"," 8154.390","10782.250"," 8163.831"," 9910.679"," 5950.000"," 9727.094"," 5994.978","10003.952"," 6750.271"," 5098.335"," 6762.291"," 4627.491"," 8498.262","10124.269"," 8824.621","11014.675","10296.925"," 9867.589"
"M1229.42T12.55"," 8394.315","13104.026","13104.026"," 9622.782"," 9684.968","11178.021"," 8232.944","12000.000"," 9723.082","15661.250","10079.808","14905.100"," 8222.505"," 9115.628","10881.000"," 7886.258","14980.098"," 9003.438","10027.619","12657.256","10523.989"
"M1230.51T13.55"," 9711.900","12116.470","12116.470","13010.916","11808.014"," 9554.480","11159.463","10600.000","10813.148","11354.042","10192.496","10650.651"," 7892.898","10114.688","11342.516","13649.225","10901.531","10740.119","11853.919","10136.318","11453.961"
"M1230.75T17.56"," 8232.603","11122.674","11122.674"," 9482.362","13678.647","13365.763","10762.139","10900.000","10502.185","23546.171","10897.881","21390.045","11325.623","21560.488","11043.030","23121.241","13016.777","10316.198"," 9177.946"," 7015.644","13453.029"
"M1232.26T16.68"," 4371.562"," 6939.218"," 6939.218"," 6900.640"," 6903.416"," 6446.116"," 7345.797"," 6450.000"," 6636.321"," 7056.238"," 6081.398","12925.673"," 5591.613"," 6017.791"," 5478.180"," 5842.663"," 6200.044"," 6579.916"," 6832.358"," 4894.811"," 8262.714"
"M1234.42T16.56","11628.60","11742.86","11742.86","14142.30","14064.51","13883.67","19329.68","15000.00","15807.03","16184.73","14816.62","14234.67","14228.67","14465.42","12316.80","13533.76","18455.70","12937.47","13077.80","12768.61","11534.59"
"M1234.75T17.56"," 9811.433","15190.234","15190.234","16228.540","17275.217","12813.778","15541.911","13700.000","12623.147","26110.105","15813.919","13782.909","15535.894","25678.484","15764.914","26669.359","13239.991","11448.855","16443.005"," 9741.391","20297.829"
"M1234.76T12.54","10235.159","15181.408","15181.408","11670.908","13014.967"," 9544.847","12717.510","12700.000"," 9666.916"," 9069.278","12533.901"," 8424.772"," 7391.112","10209.656","12078.126","13307.465","12301.002","11045.877","12048.036","10924.000","12015.158"
"M1235.09T12.55"," 6573.207"," 6748.493"," 6748.493"," 5801.352"," 7785.286"," 6318.046"," 5832.408"," 5330.000"," 6804.950"," 5334.506"," 5440.088","11276.608"," 8406.965"," 7002.295"," 7218.394"," 6405.511"," 6084.157"," 5756.060"," 4663.950"," 6862.249"," 7717.006"
"M1235.35T12.58"," 7656.888"," 9124.300"," 9124.300"," 8194.510"," 8173.286"," 9405.306"," 8546.731"," 5620.000"," 6120.306"," 6488.876"," 7947.078"," 7714.462"," 8062.542"," 8094.083","11494.953"," 8887.815"," 8235.465"," 9771.608"," 7131.330"," 7601.784"," 9316.742"
"M1235.75T17.56"," 6551.670"," 9681.996"," 9681.996"," 8673.944","11217.694","11299.926","10054.407"," 9370.000"," 9029.294","17589.922","10242.332"," 9581.863","11195.897"," 8181.288","11274.321","10053.465","10850.578"," 8207.252"," 9420.185"," 5876.077","11643.518"
"M1235.76T12.54"," 7501.301","10276.629","10276.629"," 8381.068"," 7831.424"," 7076.944"," 7809.806"," 5860.000"," 6493.235"," 6126.118"," 9334.349"," 7437.246"," 8440.208"," 7520.792"," 5606.770"," 8941.110"," 8738.332"," 7541.040"," 8826.595"," 9518.397","10594.176"
"M1236.51T13.55","17840.15","16882.82","16882.82","19644.76","19066.66","19830.93","19943.81","19100.00","19811.07","22127.29","18096.56","18655.23","18446.00","19019.58","18021.34","18265.73","18487.91","18289.88","19698.39","16573.57","23706.73"
"M1237.76T16.56"," 9438.943","16501.011","16501.011","16944.682","16418.387","18207.442","12798.002","21800.000","11870.547","26706.638","11853.906","11850.655","13938.920","12610.558","12266.623","26809.766","16907.770","12126.445","11190.512"," 8860.180","15423.577"
"M1238.76T16.56","14780.49","25895.33","25895.33","23365.89","24434.38","26547.86","25759.39","21000.00","23985.77","23613.91","26779.34","19579.67","24808.20","40716.10","24305.76","41981.15","27429.50","21852.12","23464.51","16112.42","32065.35"
"M1239.26T16.56"," 5385.038"," 9253.838"," 9253.838"," 9646.854"," 8130.147","10212.576"," 6401.011"," 9360.000"," 5159.254","10204.267","11131.137","17384.557"," 8072.169"," 7942.140"," 7933.917"," 7614.675"," 7685.172"," 8707.157","11214.851"," 5043.016","11486.249"
"M1239.75T17.55"," 7786.371","10776.089","10776.089","10525.482"," 8696.282","18518.694","11055.497","10700.000","12557.560","11238.705","10503.504","19257.600","10437.049"," 9316.741"," 8671.441"," 9550.892"," 9277.906"," 9287.786"," 9210.051"," 6312.678","11469.367"
"M1239.76T12.55"," 8931.721"," 8738.029"," 8738.029"," 8776.250","11927.676"," 8376.201"," 8844.696","14700.000"," 6629.757"," 8746.938","12088.145"," 8919.468"," 6395.473"," 9290.626"," 8927.887","18148.643","11797.331"," 9344.070"," 9573.352"," 8613.176"," 9521.518"
"M1240.27T13.49","7572.991","8629.782","8629.782","7073.156","8262.180","8526.276","8788.083","6210.000","7375.659","9522.589","8542.913","7509.065","7867.108","7631.245","7516.313","7330.605","8125.492","7510.763","5989.362","6046.084","6707.840"
"M1242.25T13.55","11049.819","12927.381","12927.381","15036.976","13109.764","14175.140","10344.942","12700.000","11767.898","12186.954","14167.815","12931.393","13362.653","12673.780","13727.695","13744.432","12102.851","13700.951"," 9757.184","12718.537","10006.955"
"M1242.44T13.55","11189.16","13272.77","13272.77","14270.68","13473.14","15117.21","13943.26","14300.00","12018.00","14479.99","14825.74","13045.84","12769.11","13490.80","12879.48","14403.41","13516.45","14553.12","13778.70","11682.70","16587.54"
"M1243.75T17.56"," 6392.842","10487.493","10487.493"," 8866.520"," 9145.536"," 9200.146"," 9195.504"," 9820.000"," 9065.404","10951.710"," 9660.672"," 8884.210","10975.711","18642.074"," 9197.957","10171.600","11320.251"," 7665.982"," 8493.713"," 6304.667"," 9411.845"
"M1244.75T17.56"," 8964.348","11874.070","11874.070","12019.952","14062.063","15824.837","19425.343","13000.000","15078.602","24034.373","16030.603","11323.161","13241.411","25767.070","14595.236","24260.371","13614.465","15412.435","12155.530"," 7884.839","14338.511"
"M1245.27T12.6"," 5170.269","10666.726","10666.726"," 7193.516"," 8478.474","11100.996"," 9515.659"," 8070.000"," 7119.294"," 7099.196"," 9450.673","11120.155"," 7810.277"," 6983.665"," 6561.558"," 5599.887"," 9296.066"," 7753.607"," 6350.057"," 8982.868"," 8680.812"
"M1245.42T17.4"," 6719.302"," 8532.252"," 8532.252"," 7674.956"," 5348.701"," 8112.073"," 8132.034","13300.000"," 6743.051"," 6840.036"," 8157.673","13499.258"," 9238.101"," 8940.609","13306.598"," 7893.098"," 8375.314"," 7049.051"," 7355.831"," 6939.657","11910.665"
"M1250.08T17.56"," 7011.138"," 9223.569"," 9223.569","12188.456","13374.103","12056.861","12938.556"," 9520.000","11370.008","10326.062","12292.513","10171.749","13076.947","18451.354","11023.783"," 9176.465","12802.170","10555.532","11135.947"," 8567.923","13568.730"
"M1250.75T17.55"," 7839.314"," 9255.844"," 9255.844","10774.226"," 9768.713","12852.312"," 9646.735","10600.000"," 8928.567","19075.607"," 8973.780"," 9910.838","12232.561","16946.688"," 8988.959","18571.871"," 9999.742","11755.315"," 9900.303"," 7203.903","14826.662"
"M1250.76T12.55"," 9137.134","12224.564","12224.564"," 9119.276"," 9167.952"," 9177.974","11735.211"," 6500.000"," 7237.563"," 6755.591"," 8906.340"," 8538.645"," 8680.784"," 8100.703"," 9166.686"," 9047.313"," 9073.111"," 8826.627"," 9852.383"," 8968.989"," 7396.445"
"M1251.42T17.4"," 5046.582"," 5447.927"," 5447.927"," 5622.818"," 6038.841","13096.436"," 6124.318"," 9350.000"," 5862.564"," 7324.100"," 6550.896"," 6224.052"," 7693.128"," 6020.914"," 7729.582","11806.139"," 6677.182"," 5787.041"," 5267.186"," 4035.614"," 7481.137"
"M1251.75T17.56"," 6179.180","10630.033","10630.033","10324.882","11721.116","11842.056"," 9210.623","14900.000"," 9247.852","10689.589"," 9178.643"," 8965.508"," 9953.704","10245.199"," 9167.813","17075.530","12210.789"," 8832.719","10022.242"," 6014.267","13763.256"
"M1252.08T13.55","11838.822","19010.972","19010.972","13492.356","12469.944"," 8394.935","13864.940","12700.000","10290.780","14390.129","10047.055","13986.570","14528.298","13958.704","14722.848","13302.586"," 9831.778","13833.289","13999.480","14115.780","11663.916"
"M1252.75T17.55"," 4708.977","10419.092","10419.092"," 8974.844"," 8020.522"," 8715.084","11458.374","12400.000"," 8524.083"," 8541.974","10842.225"," 7742.793"," 8381.402"," 9258.461"," 8227.319"," 7694.775","10038.739"," 6769.880"," 8870.944"," 6040.303"," 9430.645"
"M1254.04T16.06"," 7468.777","10456.443","10456.443","11147.342","10818.853","10074.735","11309.958","10200.000","10537.224","11661.855","11322.831","10408.514","11454.858"," 9779.330"," 9749.689"," 9995.642"," 9347.957"," 8568.052"," 9618.415"," 8432.110","13606.359"
"M1255.09T13.55","10742.879","15545.699","15545.699","12096.180","10615.440"," 7372.385","10776.255","10300.000"," 8962.808","11534.047","13101.487","11262.792","12101.902","11613.448","10853.482","10906.213","10238.428","12157.013","11047.045","10648.869","14097.854"
"M1257.75T12.55"," 8739.380"," 9769.315"," 9769.315"," 8653.884"," 8559.158","10054.072"," 8896.842"," 4960.000"," 8256.696"," 6347.183"," 9000.618"," 8225.026"," 7795.501"," 7655.235"," 9283.076"," 7933.181"," 9231.777"," 8788.520","18907.425"," 9500.351","10191.774"
"M1258.04T18.06","3067.454","3915.712","3915.712","6792.316","5170.300","5576.735","5894.557","4830.000","3953.124","6217.223","5639.744","4912.277","6652.270","4710.914","5339.518","4384.948","5737.327","4694.579","5072.551","2401.260","4852.777"
"M1258.75T17.56"," 8346.052","15563.646","15563.646","12603.698","13539.397","14503.259","15433.605","11000.000","12362.333","21737.614","14064.063","23002.723","15064.562","11685.968","14260.290","22635.658","15467.701","12827.027","13663.983","10009.929","16858.029"
"M1259.49T13.55"," 7253.810","11425.140","11425.140"," 8880.562"," 7984.749"," 8434.625"," 8823.528"," 8550.000","10032.900"," 9322.066"," 7329.960","10182.180"," 7568.875"," 8109.017"," 7215.521","10356.983"," 6418.005","10072.371"," 8972.507"," 9750.430","17579.815"
"M1260.5T13.55"," 7398.736"," 8043.572"," 8043.572"," 9211.552","10245.513"," 9639.603"," 8476.417"," 6920.000"," 8582.528"," 8116.529"," 8708.106"," 9004.419"," 9097.619"," 8814.920"," 9890.600"," 8550.043"," 7124.128"," 8196.070"," 9500.874"," 6443.765","10914.475"
"M1262.08T17.04","3592.546","7616.156","7616.156","4854.520","5178.715","7484.389","6069.404","6200.000","5543.770","6968.227","7694.288","5293.847","6933.041","5086.426","3277.664","4875.560","6470.657","4939.587","5682.541","3164.350","7445.065"
"M1262.75T17.56"," 6356.916","10770.430","10770.430"," 9141.342","10952.946"," 9993.885"," 8625.789"," 9860.000"," 8848.746","15906.702"," 9570.292"," 8239.495"," 8325.246","15474.284","11360.366"," 8191.342"," 7942.176"," 7234.971"," 8848.872"," 5725.871"," 9525.800"
"M1263.26T13.6"," 5417.341"," 6912.621"," 6912.621"," 5801.352"," 6968.778"," 6466.512"," 5383.030"," 4150.000"," 6204.530"," 7344.147"," 6574.736"," 7792.958"," 6925.382"," 6517.580"," 5375.263"," 6426.044"," 5067.464","10171.665"," 5237.666"," 7070.025"," 8550.640"
"M1265.09T13.55","11047.442","12529.160","12529.160","14268.678","12041.165","13241.088","12620.600","12400.000","13541.156","11760.307","14797.585","13533.133","14132.023","10604.007","12046.924","14257.194","13147.760","11546.709"," 8603.734","11702.737"," 9769.984"
"M1265.42T17.55"," 5229.991"," 6486.056"," 6486.056"," 6531.536"," 5965.002"," 6414.045"," 6756.734"," 6610.000"," 5899.164"," 7400.632"," 6483.295","12897.294"," 6589.838"," 6724.291"," 8795.057"," 6042.892"," 7818.274"," 5290.410"," 6653.710"," 3911.377"," 8626.372"
"M1265.75T17.55"," 5954.173"," 9698.474"," 9698.474"," 8776.250","11045.665","10485.625","16428.167"," 8720.000"," 8247.890","10039.068"," 9999.565"," 7526.716"," 9815.775","16225.063"," 7939.945","15204.217","10006.271"," 9709.486","10502.882"," 7716.738","10487.631"
"M1265.76T12.55"," 7335.104"," 8575.650"," 8575.650"," 7372.050"," 7391.636"," 7538.048"," 7712.989"," 5640.000"," 6917.764"," 5434.823"," 8163.546","15248.442","16094.805"," 7448.554"," 7737.903"," 7370.084"," 6941.382"," 7308.391"," 7987.496"," 8210.279","10568.107"
