"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"M1470.717T14.622"," 0.0023168765"," 0.0023168765"," 0.0023168765"," 0.0023168765","-0.1374104634"," 0.1806630768","-0.4542185102"," 0.1405419715"," 0.1171226718"," 0.0469439710","-0.2066315169"," 0.0106436314"," 0.1446616550"," 0.2283145617","-0.5156934456"," 0.0834799523","-0.1316394541","-0.0486885339"," 0.1567203603"," 0.0252389891","-0.0325876693","-0.2542336345"," 0.1267976306"," 0.0602699515"," 0.2063341302"," 0.2312018118","-0.2061719518","-0.2036614611"," 0.0191881837","-0.0235308479","-0.1385015666","-0.0559079215"," 0.0192223190"," 0.0005173008"," 0.2989313592","-0.1638985891"," 0.1107237375"," 0.0378620372"," 0.1239298026"," 0.2920553051"," 0.2920553051","-0.1061995446"," 0.0617147892","-0.2365844445"," 0.1511609824","-0.0632886892"," 0.3225123488"," 0.2032839495","-0.0007329370","-0.3626947424","-0.2060299627","-0.5196964845"," 0.1602030282"," 0.2064400513"
"M1470.72T12.108","-0.010286266","-0.010286266","-0.010286266","-0.010286266","-0.022089283"," 0.189183589","-0.425517262"," 0.117739574"," 0.178232701","-0.198923250","-0.130262270"," 0.113508317"," 0.299207446"," 0.078199866","-0.270946334"," 0.062518588","-0.139840290","-0.066485481"," 0.231032380"," 0.109912016","-0.062054377","-0.139582280"," 0.104624564"," 0.119597680"," 0.282040737"," 0.255525872","-0.133220705","-0.150988292","-0.149554489","-0.009216383","-0.154403699"," 0.082836451"," 0.116879821"," 0.053546608"," 0.271971865","-0.080568565"," 0.177277893"," 0.135492434","-0.102107516"," 0.145942804"," 0.145942804","-0.034259454","-0.773900523","-0.240494798"," 0.019675979"," 0.002862627"," 0.086649549"," 0.184035451"," 0.127287913","-0.469891754","-0.114957604","-0.246922145"," 0.220149085"," 0.245457200"
"M1472.709T14.053"," 0.013985037"," 0.013985037"," 0.013985037"," 0.013985037"," 0.174481509"," 0.077724479"," 0.148649810","-0.073408996","-0.087870630","-0.133991421","-0.105969512"," 0.249906373","-0.076625718"," 0.186635850"," 0.083586128","-0.094869213","-0.940241313","-0.037920785"," 0.125245556"," 0.039031471","-0.905815765","-0.138530950"," 0.048820024"," 0.009236942","-0.038040850"," 0.147096184","-0.099850841","-0.208308334","-0.032273538"," 0.061925984","-0.064098259","-0.042138681","-0.109250146","-0.021086880","-0.036950322","-0.130118124"," 0.036827995"," 0.062967451"," 0.079021859"," 0.353353379"," 0.353353379"," 0.015358656","-0.043467719"," 0.128692660"," 0.017992899"," 0.228466361"," 0.075487297"," 0.097183230"," 0.317125702","-0.284718320"," 0.142379427"," 0.078359389"," 0.148051356"," 0.162644818"
"M1472.714T13.108"," 0.032750196"," 0.032750196"," 0.032750196"," 0.032750196"," 0.296560357"," 0.097380134"," 0.165057555","-0.046832427","-0.060631814","-0.104640578","-0.081945560","-0.490277990","-0.049901845"," 0.297217199"," 0.055067118","-0.067309909","-0.096329312","-0.012969342","-0.542490458","-0.060325014"," 0.291347469","-0.008346523"," 0.069799312"," 0.032028874","-0.013083909","-0.019951218","-0.071961579","-0.175554268","-0.007580702"," 0.078959350","-0.037948061","-0.016994087","-0.081032291"," 0.003093681","-0.012043320","-0.104761898"," 0.058356438"," 0.083298880"," 0.098618103"," 0.360387055"," 0.360387055","-0.560237361","-0.018262263"," 0.146014309"," 0.058888254"," 0.236571962"," 0.095245400","-1.045128523"," 0.325818366","-0.154515875"," 0.159074313"," 0.097985969"," 0.164486506"," 0.178411684"
"M1473.715T13.11","-0.24632184","-0.24632184","-0.24632184","-0.24632184","-0.22439523"," 0.20404537"," 0.20540880","-0.05379489"," 0.14882600"," 0.03879951","-0.08870296","-0.01043629"," 0.06460074"," 0.22200769"," 0.10337312","-0.10602834","-0.12839563"," 0.02304689","-0.19535357","-0.01993727","-0.11349033","-0.03650680","-0.07007247"," 0.13370898"," 0.13170607"," 0.02322160","-0.21183866","-0.07725201"," 0.23305138","-0.07359430"," 0.03293924"," 0.11698896","-0.00163278"," 0.25799447","-0.11965375","-0.03515662"," 0.16248589"," 0.11938751"," 0.10112046","-0.29474145","-0.29474145"," 0.06034757","-0.08027160"," 0.05277022"," 0.37078406","-0.02955500"," 0.07383790","-0.06822190","-0.01452062","-0.11778022"," 0.18424875"," 0.11300086"," 0.14518572"," 0.12847376"
"M1474.048T13.111"," 0.0171616453"," 0.0171616453"," 0.0171616453"," 0.0171616453","-0.1604461567"," 0.3534409512","-0.3100510623","-0.2575718490"," 0.1846863653","-0.0008910071"," 0.1046013415","-0.0286246598"," 0.1314506765","-0.0214141783","-0.0935440354"," 0.1468638312","-0.1228871968","-0.0892512339"," 0.3304089649","-0.0784922150","-0.0499591520","-0.0967624824","-0.1514084627"," 0.1378700946"," 0.0666546575","-0.1088875710"," 0.0576833573","-0.1822827483"," 0.0933233482","-0.1965454561"," 0.2485020285"," 0.0532612045"," 0.0326589288"," 0.1723127890"," 0.2005310564"," 0.0822706314","-0.0811649640","-0.0691846471","-0.2433458044","-0.2518425427","-0.2518425427"," 0.2302760687","-0.1326859335","-0.1137977588"," 0.2907920742"," 0.2002861025","-0.0512029186","-0.0923941723","-0.0486871636","-0.1606726591"," 0.0362023458"," 0.0295706918"," 0.1392508671"," 0.0542956156"
"M1482.716T13.11","-0.1978548502","-0.1978548502","-0.1978548502","-0.1978548502","-0.0028945931","-0.0090571678"," 0.2408159877","-0.0921394114"," 0.0869443155"," 0.0278438285","-0.3388194232"," 0.0762629952"," 0.0079869768"," 0.0933758678"," 0.1782997806","-0.1428268718"," 0.0034593746"," 0.0210308515","-0.0076988686","-0.2022714703","-0.2695479394","-0.0434799087"," 0.0849280666","-0.0750832789"," 0.2180154632"," 0.1728334114"," 0.2406220863","-0.0821621018"," 0.1695255626","-0.0617873471","-0.0490937271"," 0.1392282452","-0.0422804430","-0.1726855091"," 0.2550284062"," 0.0933756767"," 0.2460472466","-0.1145927243","-0.1387649985","-0.2863478462","-0.2863478462"," 0.1255913702"," 0.0305350194"," 0.2321818813","-0.0454323933"," 0.0831392698","-0.1054229892"," 0.1761703322"," 0.0171264934"," 0.0396965015"," 0.1159206269","-0.0005157299"," 0.1548361895"," 0.0298501631"
"M1483.379T13.106","-0.070773614","-0.070773614","-0.070773614","-0.070773614"," 0.052334576","-0.178328845"," 0.137717279"," 0.184608710"," 0.510497125","-0.120673108"," 0.131120326"," 0.028504281"," 0.029525012"," 0.045742962","-0.059922656"," 0.180949409"," 0.017656578","-0.097931904"," 0.077266348"," 0.005170349"," 0.072131493","-0.162702685","-0.002987983"," 0.026859122"," 0.136318752"," 0.249162799","-0.129679917"," 0.011763397"," 0.057863667"," 0.123011956"," 0.102157240","-0.044710461"," 0.122960017"," 0.022039777"," 0.146355389","-0.030466419","-0.081677991"," 0.306391654","-0.079572050","-0.447563311","-0.447563311"," 0.136028440"," 0.039966255"," 0.153459449"," 0.203504474"," 0.040081393","-0.101835125"," 0.197608116","-0.042170166","-0.061216684","-1.202974461"," 0.091275535"," 0.069570961","-0.134531308"
"M1483.711T12.226","-0.034650310","-0.034650310","-0.034650310","-0.034650310"," 0.064784389","-0.028931087"," 0.031889361","-0.048188774","-0.025719136","-0.136173454"," 0.024497872","-0.026348575"," 0.090322322"," 0.066446322","-0.037263763"," 0.512968312","-0.381782845"," 0.224054630"," 0.150721968","-0.213444634"," 0.111939183","-0.016451172"," 0.079523191","-0.002358735"," 0.146682548"," 0.041339589","-0.005327085"," 0.116941635","-0.035732038","-0.090620191","-0.013998739"," 0.024769781"," 0.148914190"," 0.103279768"," 0.289356625"," 0.273302888","-0.029509810"," 0.185700974","-0.179683837","-0.343402150","-0.343402150"," 0.069235119"," 0.084412775","-0.004678842"," 0.038090458","-0.615921897","-0.060678369"," 0.249672681","-0.029750313","-0.394503308"," 0.045171260","-0.089018648"," 0.025095789"," 0.092377159"
"M1485.212T13.109"," 0.031128627"," 0.031128627"," 0.031128627"," 0.031128627","-0.153102295"," 0.180474209"," 0.057423584"," 0.206030730","-0.040907844"," 0.095648946"," 0.041355593","-0.098457046"," 0.124939617"," 0.242056286","-0.005040581"," 0.067256833","-0.378424437"," 0.153958061","-0.111663595","-0.117741703","-0.037072482"," 0.166738768","-0.038608760"," 0.034839242"," 0.063135286"," 0.078830084","-0.019177572","-0.076658074","-0.390702405"," 0.021974209","-0.120202805","-0.042638806","-0.231085638"," 0.171605762"," 0.300393534","-0.165412932","-0.031588184"," 0.189782008","-0.012782919","-0.320212675","-0.320212675"," 0.354643406"," 0.113553594","-0.209254206","-0.009503112"," 0.097937843"," 0.202189569"," 0.111472510","-0.027081026","-0.412545560"," 0.186096547"," 0.198002434","-0.097148825","-0.117627009"
"M1490.714T13.111"," 0.044392773"," 0.044392773"," 0.044392773"," 0.044392773"," 0.119143108"," 0.067720769"," 0.225750310"," 0.017260240","-0.176904331"," 0.162974102","-0.400557471"," 0.132058313","-0.038143494","-0.055550644","-0.114353197"," 0.110725475","-0.303390711"," 0.194376814","-0.058948676","-0.254975553"," 0.209625056"," 0.028321584"," 0.064615652","-0.169131638"," 0.231043464"," 0.203538834","-0.003213205","-0.097234578","-0.076688431","-0.361470400"," 0.138920484","-0.043892598","-0.050537697"," 0.050871405"," 0.064884834","-0.038952143","-0.020285811"," 0.160106112"," 0.069883370","-0.316915559","-0.316915559"," 0.172689952","-0.026037906"," 0.264541167"," 0.141971227","-0.242882075","-0.117969588"," 0.137110851"," 0.018422639"," 0.022419575"," 0.235780329","-0.145960985"," 0.035090089","-0.026504596"
"M1491.205T13.112","-0.051517655","-0.051517655","-0.051517655","-0.051517655","-0.201444452"," 0.048995394","-0.233656607"," 0.026380977"," 0.072199130"," 0.217617300","-0.117420074"," 0.036521553","-0.039247613"," 0.282649083"," 0.165723214","-0.137369978","-0.402364415"," 0.172333931"," 0.148062924","-0.119175161","-0.066443610","-0.269082202","-0.051328408"," 0.175239343"," 0.150287335","-0.091140542","-0.214309515"," 0.009474271","-0.012048475"," 0.280360528"," 0.071239771"," 0.183060204","-0.020755608","-0.018995841"," 0.180343076","-0.120591541","-0.044378054"," 0.142994859","-0.032758398","-0.540555841","-0.540555841"," 0.295803788","-0.114805344"," 0.036900151"," 0.280497786"," 0.150956651"," 0.055090649"," 0.088617150","-0.125754133"," 0.064048066","-0.030449032"," 0.188684192"," 0.204567831"," 0.022052147"
"M1496.708T13.11","-0.108160313","-0.108160313","-0.108160313","-0.108160313","-0.145864157"," 0.020738871","-0.090599431"," 0.210777572"," 0.141326305","-0.051837833"," 0.097619162","-0.145259163"," 0.236053332","-0.056075752"," 0.117132037"," 0.053522920","-0.286770386","-0.076536132"," 0.139268391","-0.069514775"," 0.102471303","-0.236790785"," 0.132844758","-0.148368662"," 0.096172951","-0.039731079"," 0.028264000"," 0.034757605","-0.130099868","-0.025758145","-0.249019474"," 0.016589307"," 0.159999468"," 0.265390467"," 0.038023423","-0.037212223"," 0.066974113"," 0.107591476","-0.157535049","-0.201507379","-0.201507379"," 0.177468593","-0.061079187"," 0.169704747"," 0.003001945","-0.041468301"," 0.346578632"," 0.137612179","-0.002805742","-0.250955039"," 0.154906019"," 0.056711292"," 0.139304829","-0.111868507"
"M1496.712T13.111","-0.086936370","-0.086936370","-0.086936370","-0.086936370","-0.199869531"," 0.134565460","-0.057973831"," 0.180592169"," 0.055175076","-0.064471024","-0.018525119","-0.175993645"," 0.232276316","-0.108404688"," 0.142913699"," 0.078072196","-0.269159770","-0.055134550"," 0.012266998"," 0.114040269"," 0.115433038","-0.094772434"," 0.160999784"," 0.045592688","-0.045279824","-0.026067802"," 0.003528510"," 0.017173036","-0.007497567","-0.002867187","-0.185845567","-0.037099038"," 0.036393534"," 0.221793033"," 0.088339716"," 0.101491221"," 0.018929325","-0.077713844","-0.137062172","-0.372497188","-0.372497188"," 0.090952367","-0.038979084"," 0.181873578"," 0.026638725","-0.026250225"," 0.364954869"," 0.151125137"," 0.020219838","-0.116860150"," 0.125146428"," 0.092180699"," 0.118623022","-0.092723825"
"M1497.047T13.11","-0.00914291","-0.00914291","-0.00914291","-0.00914291"," 0.28374556"," 0.26414157"," 0.19673011","-0.10121167"," 0.17410620","-0.02437120","-0.12803478"," 0.10126234","-0.15197923"," 0.19234014","-0.11243822","-0.13413409","-0.12394421","-0.04833183","-0.12844939","-0.27906722","-0.31851149"," 0.08234764","-0.23724261"," 0.12623531","-0.12068214"," 0.52511517"," 0.17865792","-0.40041479"," 0.13912001"," 0.25071867"," 0.00325864","-0.01007054"," 0.14252957"," 0.12901793"," 0.17256304","-0.02658630"," 0.14285762"," 0.12267773"," 0.10298849","-0.21449136","-0.21449136"," 0.13284900","-0.09192871","-0.27846689"," 0.00498543"," 0.19852961","-0.27238810"," 0.08484111","-0.24772659","-0.14857394"," 0.09732598"," 0.01287051"," 0.24248172","-0.25418876"
"M1497.208T13.109"," 0.177862029"," 0.177862029"," 0.177862029"," 0.177862029"," 0.311658887","-0.214543113"," 0.153195698"," 0.047479239"," 0.202516900","-0.380613168","-0.317619491","-0.296838399"," 0.304576242","-0.004192477"," 0.162368108"," 0.128737681","-0.088234387"," 0.137550359"," 0.258358742","-0.439930099"," 0.064084572","-0.042858809"," 0.045441686"," 0.065195669","-0.036251363","-0.201635033"," 0.031081528","-0.148185542"," 0.056693902","-0.044719551","-0.289501293"," 0.171155251","-0.365983308"," 0.050039199"," 0.031276767","-0.083547960"," 0.152598013"," 0.147263203"," 0.032832187"," 0.254360396"," 0.254360396","-0.178850344"," 0.278897550"," 0.076982632"," 0.244373410","-0.221970292","-0.492365395"," 0.177265644"," 0.153930236","-0.947018502","-0.198452906"," 0.014019619"," 0.210134091"," 0.063435510"
"M1501.706T13.11","-0.0817446711","-0.0817446711","-0.0817446711","-0.0817446711"," 0.1747924552"," 0.1644818703"," 0.0725173765"," 0.1055592303"," 0.0984988708","-0.1751782797"," 0.0110030418","-0.0521109438"," 0.1856965437","-0.1905975676","-0.2386899907"," 0.0290034440","-0.2809268032"," 0.1145795916"," 0.2074733675","-0.0970639834","-0.1777236241","-0.0270263525"," 0.1250255792"," 0.0867483253"," 0.0480009845"," 0.0383136888"," 0.0729056623","-0.0166461465","-0.1072532493","-0.1433047572"," 0.1759085873"," 0.3610900817"," 0.0649344769"," 0.3170097035"," 0.3341523969"," 0.0547024814"," 0.0322617932"," 0.1374003909","-0.1281795817"," 0.0570898076"," 0.0570898076"," 0.0006771131"," 0.1043904798","-0.0034258893"," 0.2994030003"," 0.1590313149","-0.0861184990","-0.0395285613","-0.6805578059","-0.4789751690","-0.0333464644","-0.3311508399","-0.0812468356"," 0.0062885620"
"M1502.707T13.11"," 0.086242547"," 0.086242547"," 0.086242547"," 0.086242547"," 0.052006809"," 0.051416471"," 0.007683309"," 0.047985328"," 0.311343926","-0.027630555"," 0.096785780","-0.407613341"," 0.155917029"," 0.001633534","-0.176297258","-0.120569216","-0.321810952"," 0.105558026"," 0.029175199","-0.181268553","-0.078517580","-0.170510014"," 0.023098649"," 0.299701810","-0.023010116"," 0.048454802","-0.020006256"," 0.037878750","-0.246135723","-0.114817837"," 0.189893913","-0.228198301"," 0.032587514"," 0.238096961"," 0.166124658","-0.088365918"," 0.090265621"," 0.136580836"," 0.119672983","-0.022621278","-0.022621278","-0.128382397","-0.023598858"," 0.050718239"," 0.060942267"," 0.239669848","-0.915257851"," 0.158031735","-0.108559309","-0.162513772","-0.126462356"," 0.192274652"," 0.290059690"," 0.136240194"
"M1505.377T13.111","-0.053575741","-0.053575741","-0.053575741","-0.053575741"," 0.013868857"," 0.169652010"," 0.001563445","-0.122915779"," 0.108181209"," 0.011951951","-0.116801170"," 0.237611694"," 0.164590045","-0.272425825"," 0.261290264"," 0.076788066","-0.322688286"," 0.084898082"," 0.208618086","-0.232416017","-0.053257386","-0.123392917","-0.021813234"," 0.385590879"," 0.016236243"," 0.135386141","-0.138449493","-0.041679408","-0.040198611"," 0.206914630"," 0.296160071"," 0.086758694","-0.215097725"," 0.087600703"," 0.328245601","-0.049498841","-0.238966750"," 0.216178427"," 0.046831205","-0.131219676","-0.131219676","-0.087732755","-0.015816286","-0.057123150","-0.067787419","-0.126760559","-0.135326349"," 0.053285279","-0.307064725","-0.301578691"," 0.204622522"," 0.116609414","-0.239857186"," 0.285957361"
"M1505.382T13.111","-0.0688104349","-0.0688104349","-0.0688104349","-0.0688104349","-0.0267052214"," 0.2175753598"," 0.0474602004","-0.1342774013"," 0.1559766073","-0.1155340959","-0.3155798547"," 0.1644777371"," 0.2992409064","-0.2157789152"," 0.2489631267"," 0.0336951480","-0.3007203964"," 0.0418444540","-0.0236203210","-0.2260058880","-0.1084888003","-0.1072109295","-0.0653838434"," 0.3865542318","-0.1147102404"," 0.0942976513"," 0.1005926993","-0.1280536693","-0.0910948153"," 0.1872862292"," 0.2541860526"," 0.1507509234"," 0.0641496543"," 0.1096302796"," 0.2863709133","-0.1214888309"," 0.0428285303"," 0.2266526658","-0.1262442818","-0.3467549203","-0.3467549203"," 0.0764646100","-0.2630987029"," 0.0001620897"," 0.0362147778","-0.0863231244","-0.0200605081"," 0.0212834915"," 0.1278590568","-0.2090069823"," 0.0568303906","-0.0050772171"," 0.0980418815"," 0.2438259510"
"M1508.456T13.111","-0.021686857","-0.021686857","-0.021686857","-0.021686857"," 0.002184769"," 0.304678335","-0.135579855","-0.188798077"," 0.121129308"," 0.056638235","-0.103469724","-0.097676295"," 0.064761357","-0.475642399"," 0.081852445"," 0.095331862","-0.110076403"," 0.189076261"," 0.285108664"," 0.071703784","-0.003937426"," 0.120294637"," 0.150653805"," 0.179300867","-0.210024386","-0.158752153","-0.077504853","-0.130720081"," 0.114509660"," 0.125303504","-0.131305902"," 0.300146983"," 0.167166198"," 0.209157359","-0.031247896","-0.059729373","-0.155262904"," 0.014806088","-0.145203121","-0.452669064","-0.452669064"," 0.148026910","-0.011150282"," 0.061487686"," 0.029049038"," 0.094452382","-0.026774913","-0.034522423"," 0.008317690","-0.289697822"," 0.070433936"," 0.013242224"," 0.343797038"," 0.146550824"
"M1514.419T12.108","-0.202774287","-0.202774287","-0.202774287","-0.202774287"," 0.145020456"," 0.087885083","-0.305670551","-0.008557037"," 0.290741210","-0.083157652","-0.300963679","-0.109480700"," 0.400968599"," 0.546735553","-0.061322171","-0.202190064","-0.086765510","-0.056608454","-0.166599653"," 0.107685880","-0.085217246"," 0.041347845"," 0.153665625","-0.262836893","-0.007602559","-0.503365000","-0.134646258","-0.300861876","-0.493528407","-0.219235727"," 0.072692286"," 0.180691202"," 0.087975406"," 0.071609565","-0.192178031","-0.005602799"," 0.182777169"," 0.084791258"," 0.102706937"," 0.311151157"," 0.311151157"," 0.405961399"," 0.158581525"," 0.062454417"," 0.046226120"," 0.731459033","-0.335856972"," 0.243669998","-0.096428795"," 0.106015257"," 0.281948282"," 0.065096479","-0.400663803","-0.050571914"
"M1518.703T13.111","-0.147547713","-0.147547713","-0.147547713","-0.147547713","-0.227511589"," 0.030118997"," 0.106094252"," 0.038101421","-0.070575049"," 0.057581743"," 0.079973562"," 0.139933101"," 0.104972693"," 0.043846314","-0.107359365"," 0.065987871","-0.190441641"," 0.119325257"," 0.174099060","-0.107644142","-0.127839606","-0.130348595","-0.100795924"," 0.165478839"," 0.113717544"," 0.001787435","-0.123407420","-0.017644187"," 0.011049625","-0.027503271","-0.245206882","-0.039574585"," 0.181926928"," 0.216109773"," 0.013272815"," 0.016775327","-0.127489703"," 0.213940395","-0.159223316","-0.417363865","-0.417363865","-0.030554637","-0.016414116"," 0.090581467","-0.061801980"," 0.131395406"," 0.327883399"," 0.165698022"," 0.061460901","-0.250390799"," 0.320016373"," 0.134633597"," 0.297420567"," 0.163462704"
"M1522.706T13.16"," 0.087487926"," 0.087487926"," 0.087487926"," 0.087487926"," 0.054483746"," 0.056546867"," 0.105720362"," 0.206999965","-0.128905588","-0.094757898","-0.036894679","-0.109478320"," 0.143261115"," 0.183206539"," 0.145057492"," 0.151309070","-0.202313103","-0.549936421","-1.289356418"," 0.162111661"," 0.311216358","-0.158726495"," 0.192335620"," 0.037301419","-0.039036730","-0.128198186"," 0.026386110","-0.036607791"," 0.222245196","-0.009864956"," 0.040382286"," 0.076013436"," 0.008551932"," 0.001876980"," 0.173075402"," 0.070889008"," 0.181551329"," 0.080446198"," 0.296270699"," 0.084553191"," 0.084553191"," 0.105670709","-0.080733133","-0.026642604"," 0.075437443","-0.295811552"," 0.125512413"," 0.018775445","-0.237952548","-0.176232405","-0.161175030"," 0.011214959","-0.033141457"," 0.012857473"
