"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"Sodium_Formate","3667732","3667732","3667732","3667732","3963239","3909794","3819856","3934423","3867787","3442128","3960498","4034768","3834774","3778849","4038728","3998858","3805402","3801631","3974273","4037492","3920796","4069493","3868514","3927945","3923776","3741009","4053882","3999728","3766924","3339944","3555483","3964440","4037002","4030309","3922006","3890744","4045781","3879945","4104744","4024050","4024050","3845071","4035455","3797963","3837318","3790177","3735045","3901010","3528208","4862692","3959808","3945214","3800063","4006431"
"M1332.239T13.111","15748.88","15748.88","15748.88","15748.88","16802.91","18123.85","16648.42","15725.22","18410.74","15469.90","16848.02","18304.75","17358.42","17479.53","18669.70","15046.79","16114.43","16830.14","18157.24","18223.24","18358.78","15683.72","16061.20","18461.42","20078.05","18272.96","18582.86","16699.87","17010.97","14943.72","14821.57","20421.91","17922.94","20631.08","19410.40","16108.00","17547.47","18047.08","15896.99","15127.58","15127.58","19494.20","16731.97","18007.36","16190.40","18433.05","15097.67","18346.29","16743.26","20297.35","17560.88","17295.41","19532.38","17797.42"
"M1334.742T13.111","13352.37","13352.37","13352.37","13352.37","15568.71","14537.72","15514.55","12767.17","14305.21","11984.71","13396.12","14913.12","15091.78","12813.01","13303.76","14707.73","13196.11","13655.70","14399.87","12991.93","14827.73","13688.01","14800.28","14086.32","15265.90","12426.27","14684.32","13439.80","13109.27","11543.37","12650.11","14336.46","16724.52","14200.68","13815.03","13286.53","14605.20","15467.76","15398.10","16110.59","16110.59","14868.24","13966.23","13727.12","14564.44","13321.33","13350.68","13626.85","12064.42","17000.99","13458.94","13774.03","14086.96","16372.25"
"M1336.742T13.121","17399.15","17399.15","17399.15","17399.15","18609.44","17776.00","17702.73","14951.78","18602.52","15537.67","17111.05","16363.78","17780.76","13913.04","17019.26","16576.99","15236.73","17142.34","12768.99","17473.13","19211.81","16479.23","18602.72","18359.70","19931.44","17817.20","18148.78","18466.89","16240.57","14835.77","16728.43","16942.11","15407.58","20111.08","17953.32","15279.25","20040.21","18841.36","19778.06","21123.08","21123.08","18145.45","17390.29","16116.42","17298.28","16629.03","14853.76","15364.69","15580.32","18801.30","15576.62","17973.47","17107.04","16917.63"
"M1337.74T13.11","49990.49","49990.49","49990.49","49990.49","47717.56","55179.97","53842.96","54841.13","56486.97","44519.48","54714.34","52677.56","54741.73","52245.07","56156.57","53883.54","47555.41","53381.97","53490.03","52216.55","51128.80","52705.70","53506.56","54982.88","52124.15","52665.05","57270.75","49294.54","50526.21","45522.61","47022.17","55721.93","52096.64","57815.33","56999.29","53818.81","54631.16","54939.40","55508.23","49442.18","49442.18","56348.72","51050.35","54039.67","53442.04","48504.49","53078.76","55934.62","44937.47","63723.13","57549.74","58043.37","55477.15","56222.41"
"M1338.07T13.111","35025.40","35025.40","35025.40","35025.40","37860.61","37786.93","35724.41","37047.67","41425.33","34343.92","38516.95","39435.95","37174.58","35955.91","40277.57","39017.32","34158.87","36599.75","39670.85","37966.99","37183.11","37892.65","40859.30","39309.92","39156.79","35299.25","38431.31","39034.87","37011.47","30748.34","34231.47","37587.86","38011.85","39794.53","39750.06","39197.55","38284.74","38564.87","40443.35","32541.74","32541.74","41440.23","38436.19","36701.05","38958.27","34635.47","39144.56","39491.08","34559.42","43259.57","40517.12","41809.05","37674.03","40682.97"
"M1338.236T13.111","21813.85","21813.85","21813.85","21813.85","23208.79","23857.83","25026.20","23465.99","23010.28","19348.66","24141.81","24781.42","23359.56","21371.27","24475.80","24995.52","20864.78","23026.31","24507.06","22993.48","23734.14","22487.91","23442.79","24126.16","23336.55","22888.46","24651.47","22717.44","21941.12","19706.85","20705.72","22500.99","23274.77","24169.85","24781.17","23066.22","23990.74","22944.63","24681.92","21499.93","21499.93","23406.01","23734.04","22901.65","23853.88","21062.83","22790.61","22618.15","17474.27","25843.13","25625.53","22300.70","21688.87","22917.62"
"M1342.731T13.115","13330.477","13330.477","13330.477","13330.477","17606.758"," 8720.082"," 9542.542","13134.874","11111.552","12161.577","13431.432","11447.486","13868.415"," 8978.856","11338.176"," 9485.922","11946.764","11992.233","12836.627","11849.222","11425.007","11722.751","10965.324","13121.556","11246.495","13362.236","12466.279","11653.072","12437.753","10715.611","12075.220","14248.805","14011.553","13913.659","12931.940","12260.890","15315.535","14315.849","10975.556","19266.645","19266.645","12754.619","14553.722","12482.496","12038.783","12233.185","13429.863","15846.671","15021.117","13992.149","12680.396","11328.615","14681.715","14164.864"
"M1347.401T13.112","21301.89","21301.89","21301.89","21301.89","22091.40","23492.02","23536.54","24876.32","24659.82","20281.70","22894.20","23024.78","24787.06","22751.47","13938.15","24483.67","20876.46","22820.19","24426.86","22243.62","22210.39","23813.25","24170.85","23406.01","23616.03","12514.45","23476.25","24430.51","21505.55","18878.12","20052.01","21612.82","24514.74","25878.08","25090.52","23590.41","23923.99","18078.07","24866.60","20355.04","20355.04","22316.45","23443.21","23393.14","22765.97","20788.18","23019.11","21687.68","16810.37","25981.06","23441.42","22106.49","23179.03","23660.49"
"M1348.065T14.094"," 7763.727"," 7763.727"," 7763.727"," 7763.727"," 6683.583"," 8875.674"," 5201.911"," 6552.752"," 6576.792"," 8260.221"," 8946.686"," 8808.750"," 5948.579"," 8418.878"," 7127.508","10080.373"," 7809.724"," 8497.589"," 9119.508","10165.393"," 7808.658"," 7964.496"," 8123.138"," 8912.894"," 7705.377"," 7978.691"," 8210.334"," 9129.833"," 8718.244"," 6865.676"," 7916.053","10229.963"," 8730.039"," 8890.158"," 8837.111"," 7880.345"," 9596.762"," 7460.165"," 7736.272"," 6638.757"," 6638.757"," 7781.274","10714.046"," 8405.009"," 7959.615"," 7755.165"," 6396.532"," 6790.651"," 7275.517"," 7570.645"," 6688.342"," 7003.099"," 6908.195"," 8725.800"
"M1349.236T13.112","34688.95","34688.95","34688.95","34688.95","36941.28","36179.57","38894.08","39085.92","38887.83","35416.96","37793.49","37376.66","37812.40","38547.42","41647.37","41717.71","37116.51","37021.04","33042.33","40694.36","36544.73","40296.52","33952.55","36834.17","37945.70","35571.77","37321.38","36379.91","37585.54","29976.70","35126.60","37541.75","37777.42","38330.91","38293.73","34173.73","38102.73","37794.78","37508.65","33171.92","33171.92","39141.35","39086.05","35511.94","41493.39","35897.47","39303.52","39247.42","33732.62","43709.47","38188.68","37855.42","37722.12","38105.85"
"M1350.732T15.948","15503.427","15503.427","15503.427","15503.427","15002.985","16676.087","15377.664","17779.460","15938.908","12706.970","13341.431","14195.239","15540.491","15199.762","12807.676","18184.406","13234.439","13331.482","13826.364","16872.271"," 9979.502","17283.373"," 9602.813","12009.552","15953.249","14967.924","16948.534","15528.381","17389.103","12857.920"," 8331.606","15902.223","17650.211","15477.977","16271.433","13315.586"," 8784.274","15295.298","12001.726","15753.515","15753.515","15586.888","15707.246","16488.264","13629.071","14677.896","15799.479","17118.642","13777.022","13846.697","14525.829","11640.079","15864.359","16915.320"
"M1350.741T12.108"," 6455.619"," 6455.619"," 6455.619"," 6455.619"," 5961.874"," 7287.428"," 6278.622"," 8594.578"," 7262.846"," 6316.821"," 6316.379"," 8408.212"," 6577.051"," 6241.117"," 5123.867"," 6227.905"," 5042.547"," 7669.411"," 7199.227"," 7218.140"," 6476.492"," 8391.210"," 7287.768"," 5910.889"," 5796.173"," 8187.877"," 6585.352"," 6911.162"," 7240.471"," 6749.561"," 6632.609"," 6820.104"," 9237.080"," 8002.940"," 6501.104"," 5987.263"," 6835.754"," 7824.817"," 6072.251"," 8332.924"," 8332.924"," 6184.086","11546.536"," 6349.809"," 7147.543"," 5787.048"," 7296.014"," 7663.891"," 6323.881"," 7547.191"," 6116.085"," 6009.201"," 6165.012"," 7281.772"
"M1352.731T15.036","10583.960","10583.960","10583.960","10583.960","12739.523","14550.363","13857.749","14989.932","13887.055","11244.148","14241.066","17182.239","15594.153","15171.446","15544.634","14455.299","13233.008"," 9540.956","10755.893","14560.287","15025.509","14987.682","14456.099"," 9014.964","15658.731","11938.760","14777.689","13690.862","14421.073","10594.652","11307.181","14347.514","15949.632","14115.721","15077.248","13870.541","14161.522","13496.070","15178.994","19880.155","19880.155"," 9632.812","15516.482","13396.859","15906.683","14350.860","14208.739","14585.662","12054.094","15542.797","15112.150","10794.286"," 8088.192","12977.128"
"M1354.065T13.114","15894.69","15894.69","15894.69","15894.69","19167.65","19698.26","18057.77","17736.42","18870.36","15233.88","21560.54","18532.62","19424.61","20369.08","20703.89","19510.51","16072.09","20071.28","19534.11","17855.19","20820.85","18300.93","19529.71","19528.80","22039.17","18884.73","18149.83","19173.82","17294.37","16140.33","15797.61","19873.77","18958.61","16286.07","20538.35","18295.26","21009.52","18876.46","20554.89","17376.08","17376.08","17996.48","17516.46","19997.13","19712.98","19369.43","15777.34","20640.64","16771.07","23017.75","18370.92","19321.79","20469.17","18861.00"
"M1354.067T13.111","15861.82","15861.82","15861.82","15861.82","18051.11","19832.40","18819.97","17738.69","19967.35","15284.18","20170.49","17731.03","19427.61","18847.14","20703.89","19959.33","16033.49","20066.03","20176.12","17818.73","20820.85","21107.38","19529.75","19542.45","22041.83","15301.27","18150.79","19173.82","17294.37","16111.01","15802.53","19875.40","18940.36","16286.98","20548.43","17559.82","22047.95","17774.45","20554.89","19576.93","19576.93","17996.48","18575.71","19997.13","19696.56","19320.58","17422.34","20640.64","16771.07","23017.75","19195.99","15281.88","20469.54","18847.69"
"M1355.23T13.109","19409.39","19409.39","19409.39","19409.39","20021.90","21623.16","20005.88","20672.07","23638.70","19224.20","20858.38","22074.27","23213.33","22833.60","22097.09","20990.49","20078.57","21516.33","23857.44","21462.34","23021.46","21762.86","21800.21","21821.68","22983.85","19171.29","23519.15","20924.68","21434.83","19627.66","20978.19","24072.83","22451.26","24304.18","22856.37","21241.17","22281.73","22252.51","22173.48","17452.30","17452.30","22561.42","22177.58","21608.03","21528.22","21653.11","21754.32","22031.86","20481.36","26226.65","23467.60","22236.51","24454.05","22636.08"
"M1355.233T13.111","19409.39","19409.39","19409.39","19409.39","20021.90","21065.01","21854.96","20208.91","24553.67","19158.84","20923.98","22074.27","23213.33","22833.60","21541.08","20990.49","20076.22","21524.13","22860.27","21462.34","23180.21","21762.86","21800.21","22266.36","23198.83","18152.29","24152.10","19989.30","21434.83","19627.66","20978.19","24072.83","21576.15","24304.18","22291.59","21249.56","21512.34","22252.51","22173.48","17945.44","17945.44","22571.77","22821.74","20813.01","21528.22","21653.11","21765.89","21935.43","20180.59","26642.22","22668.51","20632.33","23331.79","23665.10"
"M1355.738T13.11","25483.79","25483.79","25483.79","25483.79","26784.31","26061.27","25253.02","24796.08","26034.49","22705.96","27326.12","26563.45","25528.23","27197.78","27744.23","27631.71","23713.36","25964.50","29992.88","25850.02","26760.72","26548.40","25436.98","27218.44","27134.46","26564.17","27894.59","25826.26","24815.29","20889.88","23385.02","27423.92","30665.96","28429.43","26141.42","25969.07","28536.69","27123.24","28903.30","24069.60","24069.60","27024.92","27174.28","26091.81","23144.11","23508.06","25065.47","24569.34","22096.29","30778.50","26489.10","27340.70","28664.85","26646.49"
"M1356.732T13.109","17020.005","17020.005","17020.005","17020.005","20352.173","20207.202","20426.173","20827.251","21139.774","15970.859","17496.773","19486.139","19223.257","17353.287","19376.746","20894.202","16555.823","19723.189","21798.312","18737.180","20803.751","19237.675","20056.747","20053.547","18642.763","17675.641","19161.619","18088.627","20733.776","15877.440","16962.914","17395.234","18661.821","17506.200","22108.464","17222.171","12507.410","11905.978","19054.815","21851.625","21851.625","19420.935","20200.412","18914.597","17870.243","17830.310","17039.884","18245.625","17960.476"," 9719.204","21006.413","19708.157","20010.650","20408.982"
"M1363.728T17.123"," 9889.198"," 9889.198"," 9889.198"," 9889.198","11855.699","10591.680","12649.124","12572.775","12807.402"," 7777.516"," 9465.253","10539.029","12305.415","12270.088","11754.249","12091.212","10696.776","10958.383","11166.881"," 9440.307","11097.377"," 9953.059","13990.005","11719.382","11093.386"," 8547.786","11114.085","12376.686","11245.948"," 7379.108","10205.985","12903.609"," 9901.306","10632.776","13073.655","11254.375","12086.862"," 9502.477","12267.338","10657.881","10657.881","11413.397","10573.523","12313.067","12274.438","11566.512","11604.089","13465.999"," 9159.828","14714.700","12252.403","12624.261","11605.978","12154.362"
"M1372.988T13.614","10652.879","10652.879","10652.879","10652.879","12345.420","10253.416","12505.046","12133.226","12518.343","10654.863","10389.611","12525.062","13073.102","13244.126","11539.967","12430.651","11062.676"," 8704.593","12252.529","10663.451","12171.509","11086.705","13566.258","11835.834","11549.039","11914.684","12935.833","11969.542","11045.833","10091.961","10488.093","11776.782","12601.157","13038.283","12356.699","11705.978","12528.462","10283.966","11869.243","11231.661","11231.661","11945.317","11858.158","11024.423","11975.116","10689.389","10885.785","12348.137","12036.535","14436.786","12629.580","11966.210","12781.115","11759.406"
"M1377.398T13.111","27666.86","27666.86","27666.86","27666.86","30293.37","29299.64","28528.90","29235.70","32448.92","25295.24","28745.83","30812.83","30385.89","30421.63","28698.13","31204.15","25150.72","29446.31","32975.34","29234.98","31731.71","30897.34","31817.10","30874.83","31466.99","29875.36","31269.85","32293.02","27334.74","23291.56","26352.26","31525.78","29766.32","29913.26","28855.70","31063.68","30942.82","30821.22","33648.59","24581.30","24581.30","30193.43","32008.20","31063.88","32669.63","25953.63","28280.91","30862.29","26352.81","40630.28","31148.07","30306.65","30462.29","18429.79"
"M1377.734T13.11","23480.55","23480.55","23480.55","23480.55","24981.08","25482.09","26310.52","25712.89","27411.15","23404.69","23497.69","26363.16","25502.19","23321.18","23666.00","26020.91","22029.01","27004.46","26675.83","27973.49","26324.61","24696.28","24947.39","26721.30","25762.46","25285.70","26153.81","23429.53","23988.51","19793.59","23056.22","26471.63","27357.35","25846.76","28494.63","22996.22","25667.38","26354.83","27654.42","22328.57","22328.57","25583.59","26981.72","23178.77","25731.28","21022.39","22166.03","24539.20","23294.25","20691.03","27159.44","24976.71","23253.24","25899.02"
"M1378.067T13.109","13162.539","13162.539","13162.539","13162.539","17189.112","15472.278","15249.928","15017.991","17011.808","13183.783","16356.538","15796.266","15188.276","15627.015","16146.482","10477.338","12791.587","16068.609","19037.179","17699.028","18700.553","13833.601","17778.748","17495.737","15960.151","14597.267","16813.047","14958.403","14666.318","14494.828","12533.798","16547.126","17637.856","17456.068","16144.012","16606.165"," 9785.268","17640.085","16516.173","14928.558","14928.558","16611.520","15089.466","17427.456","17966.688","13198.963","17670.788","16496.402","16061.815","20444.961","17686.948","16884.355","17728.241","15810.145"
"M1378.224T13.118"," 9435.878"," 9435.878"," 9435.878"," 9435.878"," 9769.902","12265.071"," 9572.138","11271.599","11547.263","10106.228","11003.145","11823.016","10448.466"," 6220.606","11092.730","12296.141","10509.839","11578.026","11263.624","11042.102","10542.237","11162.964"," 9447.491","11325.983","12353.722","11369.746","10302.286","12030.655","12120.590"," 9120.335","10057.575","11016.479","11450.897","11393.428","12662.469","12447.259","11555.434","10133.361","11428.153","11574.912","11574.912","10061.345","10470.160","12157.019","11381.516","10501.793"," 9866.263","12192.655"," 9335.924"," 8995.925","10088.865","10001.743","11976.920","11807.258"
"M1378.729T13.111","23429.62","23429.62","23429.62","23429.62","24505.81","25215.42","22513.92","27179.76","28773.58","21616.06","24288.23","26073.77","24446.29","24053.43","23007.73","24790.17","21334.45","26410.18","25297.35","21627.77","23207.22","25559.35","25185.82","25014.81","25847.74","23237.85","24350.14","24185.94","24345.55","20733.54","23582.54","26874.79","24723.46","25749.96","25133.68","27052.85","13143.31","25187.34","26921.30","23353.74","23353.74","24108.11","25886.85","22965.87","25402.66","23776.02","22719.60","25296.80","20390.79","28882.15","24747.56","24870.39","24741.79","24690.94"
"M1378.733T13.109","23429.62","23429.62","23429.62","23429.62","23432.50","26510.68","21782.75","27179.76","28773.58","21689.79","23500.88","25117.13","24446.29","24033.71","23781.27","24184.74","21334.45","26940.35","25300.81","21627.77","24006.81","25559.35","25185.82","25014.81","25869.04","24406.15","24350.14","25181.06","24341.92","20733.54","23582.54","26874.79","24723.46","25749.96","25791.15","26229.38","24369.06","25806.35","26921.30","23356.14","23356.14","24500.66","26691.18","24063.58","24610.72","22977.30","22719.60","25407.06","20393.31","28882.15","25730.44","25861.42","24741.79","25601.92"
"M1384.234T13.11","11224.796","11224.796","11224.796","11224.796","12315.034","12452.009","10926.818","12364.835","13550.515","10747.872","10987.651","11929.490","10888.574","10526.618","12832.377","11678.311","10678.647","10500.061","13449.512","11746.424","13367.324","11528.314","12988.372","10161.129","10921.788","10877.172"," 9800.824","12269.636","10945.471","10812.256","11541.911","11782.797","11679.463","11610.749","11590.423","12003.925","12971.610","11930.443","11706.651","11729.152","11729.152","11854.731","12473.759","12278.023"," 9785.231"," 8909.491","12187.652","12952.253","11001.738","14031.234","12951.660","10738.184","12346.260","11535.956"
