"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1146.78T12.55"," 0.009032317"," 0.012206577","-0.075434784","-0.160006596"," 0.422155696","-0.097239718"," 0.056224814","-0.214735299","-0.160847205","-0.087327793"," 0.081332724","-0.157452216"," 0.127271859","-0.284299283","-0.198783965","-0.062334961"," 0.216595340"," 0.245869674"," 0.245869674"," 0.128027689"," 0.003148403","-0.217587745","-0.092163449","-0.048241460"," 0.377367350","-0.268690342","-0.259306980"," 0.102001659","-0.112350340"," 0.474556097"," 0.120295839","-0.202188262"," 0.167085515"," 0.359417668","-0.115319351"," 0.490606259","-0.160212595","-0.134187613","-0.301345856","-0.345368486"," 0.317121907","-0.276923962","-0.009298372","-0.135939951","-0.177913523"," 0.019061960"," 0.076546039","-0.046209919","-0.003133793"," 0.249475857"," 0.103572902"
"M1147.45T13.11"," 0.185489970","-0.130610691"," 0.127812900","-0.239814003","-0.037058209","-0.449153423","-0.258963894","-0.343814243","-0.124578683"," 0.079204273","-0.396561786"," 0.690633747"," 0.082989634","-0.025927880","-0.002168565","-0.122876096","-0.117854840"," 0.314714206"," 0.314714206"," 0.083706798","-0.406777147","-0.114545951","-0.143276664","-0.099702595","-0.020080510","-0.293225956","-0.175362275"," 0.290757350","-0.322165874"," 0.028304493","-0.076616872"," 0.099165861"," 0.147233120"," 0.671907798","-0.079372511","-0.137050587"," 0.249627706"," 0.040351254"," 0.118568972"," 0.780427862","-0.005989521","-0.136319243"," 0.012127773"," 0.586550342","-0.177359263","-0.155975040","-0.013509244"," 0.054784022","-0.155818575","-0.101930628","-0.094611516"
"M1147.77T17.56"," 0.0643184253","-0.2302652295","-0.1468413988","-0.1862769811","-0.3588159033","-0.1901747502","-0.4831586312"," 0.1321049094"," 0.2031639064","-0.1142751255"," 0.2258593514"," 0.0668607209"," 0.1642920762"," 0.1600649701"," 0.2222571686"," 0.2347716188","-0.3776727173"," 0.2934376604"," 0.2934376604","-0.2016793485","-0.1049754903"," 0.8743148081","-0.2660050406"," 0.2888525480"," 0.3045831784","-0.2072020626"," 0.0485072894","-0.4109880217","-0.1610548999"," 0.3597368174"," 0.0006207376","-0.0695676460","-0.1700924434"," 0.1695365952","-0.3353115082"," 0.2119878002","-0.4773411103"," 0.1821269129"," 0.0943493011"," 0.8066236001"," 0.2815166671","-0.3081145860","-0.2207627179"," 0.7375887600","-0.0148251357","-0.2450432132"," 0.2094882699","-0.3322025329","-0.2721406634","-0.6393344172","-0.1062801786"
"M1147.78T12.55","-0.1045055484","-0.1121920642"," 0.1869455890","-0.2023373790","-0.0061912715","-0.0393050524","-0.0221638040","-0.2675823308","-0.1847588453"," 0.2812426562","-0.0760157321","-0.2891040525","-0.1112148507","-0.0133654408","-0.1964702364","-0.0053788033"," 0.0773947037"," 0.1435952994"," 0.1435952994"," 0.0188648529"," 0.3304033895"," 0.0228154602","-0.2719350535","-0.0172447306","-0.1297707770"," 0.0740945397"," 0.0634638566","-0.0230866964","-0.0070225326","-0.1030758659","-0.0004162102"," 0.0904078108"," 0.0682484229","-0.0379525759","-0.0873946971","-0.0645731259","-0.0170333945"," 1.1239340373","-0.1204941410","-0.4750826950"," 0.0658229696","-0.1203805639","-0.0853514633","-0.2455805813","-0.2901961799"," 1.0580837082","-0.0315878533"," 0.3220053580"," 0.1306186107","-0.0923049924","-0.3504670232"
"M1148.77T17.56"," 0.1959279616","-0.0661369574"," 0.2673831133","-0.1080555062","-0.0743086424","-0.0391218977"," 0.1144846703","-0.3689240034","-0.3436626270","-0.0451339956"," 0.3421762024"," 0.7847252012","-0.1944253915","-0.2999203300","-0.1031868374"," 0.2101896256","-0.6453554229"," 0.0618503677"," 0.0618503677"," 0.0904641883","-0.1507160072"," 0.8332902154"," 0.0005179914"," 0.0969812049"," 0.2006815042","-0.2308040019"," 0.0927990017","-0.0825373772","-0.0697282132","-0.3691317351","-0.1894140463"," 0.2582288489","-0.2506083369","-0.2005025615","-0.0027762958","-0.1691948260"," 0.2941074176"," 0.0823987913","-0.3346600950"," 0.7605690066"," 0.0700095921","-0.1925261613","-0.3037705677","-0.0695653690"," 0.1817485618"," 0.8677002280"," 0.0458426978","-0.1077044408","-0.2577271234","-0.5744306985","-0.0698972913"
"M1148.78T12.54","-0.101393362"," 0.414371477","-0.316994993"," 0.123341687","-0.014865808"," 0.242391911"," 0.120970577","-0.059032805","-0.088290942","-0.151719171","-0.459520029","-0.075797507","-0.016240284"," 0.297433511","-0.071715897","-0.224332762"," 0.015584400"," 0.656196902"," 0.656196902","-0.008828947"," 0.164025123","-0.156262903","-0.011398374","-0.067937327","-0.087010399"," 0.277715261"," 0.492763863","-0.048737132","-0.457141034"," 0.050313012","-0.098030721","-0.178775505"," 0.096030167"," 0.087207611","-0.100448044","-0.297290751"," 0.119781673","-0.538226800","-0.148052286","-0.700448674"," 0.457079727","-0.234400942"," 0.134856072","-0.061698073","-0.110818311"," 0.116792549"," 0.072674545"," 0.056401087"," 0.015778919"," 0.341457055","-0.123954246"
"M1149.1T13.7"," 0.065656123"," 0.155690846"," 0.106415156","-0.115040173","-0.908932478"," 0.056577594"," 0.183018560","-0.005307605"," 0.146070470","-0.213604142"," 0.126983666"," 0.003263869","-0.272930125"," 0.100367930"," 0.127403883","-0.252683512","-0.229330291"," 0.461252768"," 0.461252768"," 0.133390165"," 0.196270711"," 0.018228331"," 0.198825279"," 0.064069765"," 0.056507800","-0.579722590","-0.045364169"," 0.215558773","-0.259302767"," 0.280003380","-0.113510895","-0.079276079"," 0.077248056"," 0.120756147","-0.251270369","-0.878738906"," 0.026833827"," 0.161164707"," 0.030628817"," 0.393846295","-0.172144470"," 0.080655092"," 0.142260590"," 0.047246457","-0.023781929","-0.142842091"," 0.070595307"," 0.243559084","-0.019898104"," 0.090286862","-0.078208384"
"M1149.77T17.56"," 0.018514972"," 0.358273743"," 0.046514697"," 0.071076361","-0.052752617","-0.106746086","-0.127030250","-0.238127095","-0.504280822","-0.068596498"," 0.209827014","-0.002087653","-0.282876699"," 0.053783111","-0.456329848","-0.035777734","-0.282332355","-0.076405081","-0.076405081","-0.206209374"," 0.325253433","-0.055128607","-0.253853889"," 0.103617213"," 0.174266089","-0.196036538","-0.097166430","-0.034754116"," 0.101517314","-0.029397511","-0.181888986"," 0.163415400"," 0.272769283","-0.017421399","-0.055907620"," 0.458893146","-0.168677579"," 0.091422288","-0.140640119"," 0.008946333"," 0.263731723","-0.204264267"," 0.326865738"," 0.955453118","-0.101536079"," 0.938088038","-0.058082472","-0.178032151","-0.220584470","-0.637455804"," 0.204556215"
"M1149.78T11.55"," 1.793138e-01","-1.267454e-01"," 3.525501e-02"," 2.282292e-01"," 2.612306e-01"," 4.451204e-02","-6.876425e-05","-1.231564e-01","-1.430898e-01"," 8.258624e-02"," 4.636482e-02"," 1.684091e-01","-1.381740e-04","-2.234777e-01"," 9.141306e-02"," 6.495012e-02"," 3.366671e-02"," 4.506047e-01"," 4.506047e-01"," 5.360056e-02","-1.296860e-02"," 5.195715e-02","-1.466388e-02","-9.631297e-02"," 2.140510e-01","-2.748394e-01"," 4.173975e-01"," 1.291260e-01","-4.417376e-01"," 2.375532e-02","-1.847736e-01","-6.152725e-02"," 1.058887e-01"," 2.292228e-01","-2.784116e-01"," 6.501817e-02"," 4.041774e-01","-4.069183e-01","-1.868001e-01","-7.510144e-01","-1.658688e-01","-3.442701e-01","-6.130534e-02","-6.419016e-02","-2.878876e-02"," 1.364670e-01"," 1.595253e-01"," 8.331677e-03"," 2.407374e-01"," 1.552663e-01","-5.405953e-01"
"M1152.1T17.04","-0.1999948148"," 0.0880437403"," 0.1637864276"," 0.1683284353","-0.1525493983","-0.4748731558","-0.3644470247"," 0.0303062036"," 0.0065911419"," 0.0211604624"," 0.1715665525"," 0.1839246907","-0.2767290590","-0.2398847276"," 0.0226944799"," 0.0773247655","-0.3961168862"," 0.1293233914"," 0.1293233914","-0.2217849112"," 0.0625230277","-0.1844001651","-0.2138151172"," 0.0522020201"," 0.1794056717","-0.1541129421"," 0.2026114917"," 0.2562721774","-0.4541792150","-0.1074873838","-0.0738155515"," 1.0828880929","-0.1959540115","-0.0594445354"," 0.0052571449"," 0.3430638202"," 0.0792007578"," 0.2198810581","-0.4303681547"," 0.1676477824"," 0.2131861952"," 0.1019027434"," 0.0724440365"," 0.0968763450","-0.0002232087"," 0.2592981400"," 0.1258199948"," 0.0631243257"," 0.2957937355","-0.3176992119","-0.5538927692"
"M1152.51T14.55"," 0.1762141818","-0.1405984318"," 0.3312940217","-0.2920524681"," 0.0708107444"," 0.2628326297"," 0.2258906793"," 0.1053834270","-0.0050213291"," 0.0026855963"," 0.1904635993","-0.2587677068","-0.2462385501"," 0.2102045776"," 0.0276604885"," 0.2040048833","-0.0584237939"," 0.0956225009"," 0.0956225009"," 0.2764359531","-0.7549811410","-0.0965498184","-0.1261234252"," 0.2377772184"," 0.2161497512"," 0.0665352950"," 0.1250667714"," 0.2369786471"," 0.0911280980"," 0.1834960789","-0.3994843170","-0.1589492168"," 0.1239968760"," 0.2685990939","-0.1101272164"," 0.0051927246"," 0.1214663484"," 0.2591034111","-0.2276353690","-0.4710747923","-0.7097466476","-0.0862064817"," 0.0862169809","-0.1033618975"," 0.2524504280","-0.2160813703"," 0.1704653962","-0.1894027356","-0.0098124190","-0.0599924936"," 0.0008827184"
"M1153.77T17.56","-0.175680541"," 0.251201847"," 0.861279281"," 0.271481988"," 0.028366590"," 0.267822392","-0.342056109","-0.451448763","-0.365515934","-0.153054320"," 0.168035545","-0.126723035","-0.568869030","-0.045897239"," 0.010138216","-0.097509683","-0.515943726"," 0.116211485"," 0.116211485"," 0.327720248","-0.184406144"," 0.811847193","-0.255296268","-0.327366490","-0.026270185","-0.213292336"," 0.035784369"," 0.282535436"," 0.785870470"," 0.070899726","-0.309721519"," 0.134361568"," 0.006672478"," 0.187750759","-0.250932905"," 0.108558295","-0.070667855"," 0.133979049"," 0.152715939"," 0.775302301","-0.090037295","-0.223704547","-0.168659027","-0.156817397","-0.021411376","-0.454150313","-0.119067296"," 0.239150565","-0.193483439","-0.424632751"," 0.188718298"
"M1154.77T17.56"," 0.215998220"," 0.390854243"," 0.340138513"," 0.208158047","-0.287615465"," 0.166905712","-0.511913334","-0.416032110"," 0.161147901","-0.401932038","-0.391514649","-0.297255226","-0.287923116","-0.269512095"," 0.111589725","-0.106594439","-0.722944327"," 0.477798531"," 0.477798531"," 0.207112599","-0.203233248","-0.127290693"," 0.064255630"," 0.045550697","-0.207469186"," 0.009627911"," 0.130800911"," 0.137485516","-0.150939317","-0.064112854","-0.167727649"," 0.067455221"," 0.075642077"," 0.228223506","-0.057940537"," 0.134691804","-0.051070887"," 0.103965937","-0.061330955"," 0.696207400"," 0.282858726","-0.251332671"," 0.251221579"," 0.731683344"," 0.036951760"," 0.658870887"," 0.121448444","-0.379877466","-0.272688513","-0.708331223","-0.137861377"
"M1155.78T12.55"," 0.4819698622","-0.1531249656","-0.1476347212","-0.2335161439"," 0.5789325517","-0.3710953399"," 0.6472640991","-0.2717567327","-0.1061705926","-0.1118140038","-0.3354969753","-0.1462865712","-0.2951091882","-0.3593476032"," 0.1114878252","-0.0475461283","-0.0872763463","-0.1620644457","-0.1620644457","-0.0532157601"," 0.0002581243"," 0.5871569210","-0.0979013151"," 0.3559083244"," 0.0038288726","-0.2047108094","-0.2438129899"," 0.1377060240","-0.1571142723","-0.1049257705","-0.0336184384","-0.4790095767"," 0.6831743746"," 0.1897992864"," 0.4451376376","-0.0420364170"," 0.6475251085","-0.3383244691","-0.3031581366","-0.5129766251","-0.3346209574"," 0.5028951309"," 0.2253487297"," 0.5316178485","-0.1465327686"," 0.5397131658","-0.0251548824"," 0.0055101239","-0.3578882754"," 0.1096483736","-0.3595767162"
"M1155.77T17.56","-0.09397654","-0.09532902","-0.14194043","-0.00268234","-0.05083580","-0.07472020","-0.52132104","-0.22245906","-0.12681626","-0.07260806","-0.08176707","-0.00403224","-0.02892162"," 0.33032651","-0.32625950","-0.03666900","-0.89734312"," 0.23264101"," 0.23264101"," 0.07459489"," 0.03434112","-0.40661785","-0.12062910","-0.30883170"," 0.03637022","-0.09060864"," 0.45562802","-0.02934804"," 0.36888613"," 0.87209714","-0.02631155"," 0.98454629","-0.09277606","-0.07841848","-0.17046247"," 0.26961871"," 0.07137702","-0.03806314","-0.19625668"," 0.89797397"," 0.36515610","-0.42855958","-0.26757114","-0.19645865","-0.09771128","-0.11730646","-0.03722395"," 0.29766510"," 0.13695228","-0.24464152"," 0.06466208"
"M1158.1T13.08"," 0.084082815"," 0.302210640","-0.781262990"," 0.088521267"," 0.123650011"," 0.235770883","-0.767433436","-0.026625966"," 0.026871398","-0.434286028"," 0.120791071"," 0.169917654"," 0.073883795"," 0.308839555"," 0.260561366","-0.195485270","-0.204303157"," 0.122540245"," 0.122540245"," 0.093479297"," 0.303530539","-0.167960743","-0.194787368","-0.024780425"," 0.056474572","-0.197636115"," 0.214057562"," 0.052331424","-0.826144916","-0.236850243","-0.196322997","-0.453299680","-0.112116826"," 0.031646707"," 0.006074669"," 0.194579905"," 0.111681173"," 0.366474323","-0.335853983","-0.280575060"," 0.271181424","-0.051600331"," 0.253909427"," 0.140424157"," 0.061159569"," 0.509336550"," 0.206723588"," 0.067718015"," 0.225779589"," 0.135930482"," 0.144651614"
"M1159.44T17.56","-0.09311772"," 0.16671096"," 0.22587586"," 0.21986187","-0.18346423"," 0.03367433","-0.29372113","-0.43954135","-0.43382000"," 0.03884421"," 0.14641334","-0.05468179","-0.02614439","-0.11126194"," 0.07201847"," 0.04030514","-0.79955315","-0.04056140","-0.04056140","-0.23410185"," 0.06005991","-0.53575286","-0.17936424"," 0.27846217"," 0.06308833"," 0.07089704"," 0.15001496"," 0.27896801"," 0.30026061"," 0.07941871","-0.28643014","-0.56800783"," 0.26272004"," 0.16840171","-0.13052964"," 0.36216872"," 0.23175769"," 0.25575842","-0.13792190"," 0.12291885","-0.11153452","-0.27627862"," 0.36729872"," 0.83648585"," 0.16227070"," 0.05467722"," 0.13388383","-0.04916166"," 0.08433936","-0.55387157"," 0.31182829"
"M1159.77T17.56"," 0.066797687"," 0.017625712"," 0.233339370","-0.116973101","-0.227016756","-0.135873834"," 0.257724696"," 0.059338191"," 0.087079498"," 0.120593559"," 0.027624608"," 0.649607545"," 0.098382287","-0.136035630"," 0.387780078"," 0.111533512","-0.376427310","-0.701665324","-0.701665324"," 0.007463463"," 0.047294924"," 0.633049976"," 0.023137984"," 0.186140278","-0.007092806"," 0.156597320"," 0.231123095"," 0.289970324"," 0.082125410","-0.424618981","-0.271506108"," 0.143219005"," 0.181662896","-0.057994424","-0.299391259","-0.168932053","-0.073222588","-0.260737452","-0.448256372"," 0.750544768"," 0.207686196","-0.281614026"," 0.063807449"," 0.693532217","-0.214951086","-0.342743157"," 0.129977082","-0.257731419","-0.200675058","-0.052073752","-0.187561308"
"M1160.1T17.56","-0.598669368","-0.051523447"," 0.397357504"," 0.105379126","-0.061916132","-0.057592474","-0.296789012"," 0.181147650","-0.269591617"," 0.161222176","-0.087742437"," 0.871519669","-0.068126401"," 0.027185603","-0.115995048","-0.252773649","-0.420206735","-0.199538957","-0.199538957","-0.136690001","-0.087474530","-0.092906852","-0.230979566","-0.113985675","-0.007833774","-0.076085556"," 0.363125178"," 0.053726812","-0.062734340","-0.345426777","-0.406850839"," 0.043336837","-0.034307550"," 0.057122067","-0.140074887"," 0.144993843"," 0.316880362"," 0.290965169","-0.113179577","-0.064907011"," 0.083959825"," 1.008394714","-0.043016369"," 0.899270547","-0.288323268"," 0.074495561"," 0.127114299","-0.006544559","-0.012423466","-0.347059180"," 0.083611075"
"M1160.77T17.56","-0.1432906792"," 0.2089690126","-0.2445969777","-0.1284232276"," 0.0619299423"," 0.2432654483","-0.3013131606","-0.2917540243","-0.0777006605"," 0.2344132484","-0.0672915984"," 0.7248512426"," 0.1244962832","-0.3186693763","-0.3722477714"," 0.1048310165","-0.7676134459"," 0.0786292089"," 0.0786292089","-0.1670122814"," 0.0776508081"," 0.7212563044"," 0.0729230866","-0.1505273325"," 0.0004993969","-0.4608127532","-0.0535599115","-0.1671602173"," 0.1269067609","-0.1213695360","-0.2161757972","-0.2258043605"," 0.1065833247","-0.0673090151","-0.1878038755"," 0.0072949177","-0.3471144012","-0.0337061529"," 0.1162610678"," 0.7952724741"," 0.2351017907"," 0.7078555092"," 0.2011559970","-0.3311776415"," 0.1409500873"," 0.6678177794"," 0.2020135151"," 0.3950056429","-0.3716035574","-0.5649888512","-0.2555364678"
"M1161.43T17.56","-0.223117258"," 0.269473777"," 0.146380808","-0.470165627","-0.183324421"," 0.369038489","-0.484135625"," 0.108285682","-0.225265983"," 0.294797976","-0.120466371"," 0.052164122"," 0.180868433"," 0.150795928"," 0.611985886"," 0.174694218","-0.644661052","-0.016174087","-0.016174087","-0.056455941","-0.213492576","-0.280825411","-0.243112728"," 0.736033442"," 0.256457354"," 0.181694441","-0.095067528"," 0.111395269","-0.216955605","-0.111750304"," 0.208712898"," 0.428209917","-0.355037188","-0.056920110","-0.175470755"," 0.092239185"," 0.694315100"," 0.079879815","-0.218443638"," 0.231097076"," 0.220039475","-0.080479299"," 0.098949997","-0.268045354","-0.107554803","-0.061133092"," 0.214231745","-0.152277139"," 0.039090486","-0.867356971","-0.006968562"
"M1162.76T17.56"," 0.71665843"," 0.06901536","-0.07810101"," 0.67024812","-0.24090410","-0.13357945","-0.37120820","-0.33903147"," 0.19447201","-0.19039220"," 0.70709102","-0.23406258","-0.11324259","-0.24182904"," 0.03882814"," 0.07718827","-0.45256917","-0.22981695","-0.22981695"," 0.36713412","-0.06995952"," 0.72801639","-0.14247413","-0.07998428"," 0.15012093","-0.08722386","-0.36634483","-0.05711764"," 0.08129808","-0.32308592"," 0.54129127","-0.24299053"," 0.15779059","-0.10173851","-0.22536153","-0.28066383"," 0.26997834"," 0.03674948","-0.31782704","-0.08139492"," 0.11034425"," 0.83034132","-0.17141982"," 0.61246685","-0.14682794","-0.18211820","-0.16017933","-0.31097925","-0.11417229","-0.06393409"," 0.02131817"
"M1163.44T16.55","-0.001185661","-0.013722892","-0.056494543","-0.125229056","-0.145053381","-0.253061964","-0.205358846","-0.220103363"," 0.141402052","-0.152345111","-0.271886355","-0.207405192"," 0.077157576","-0.109842402"," 0.020740065","-0.038088445","-0.227954455"," 0.184856635"," 0.184856635"," 0.080343774","-0.141875060"," 0.767385872","-0.160445005"," 0.053788015","-0.325775118","-0.359867452","-0.184282996"," 0.014165024","-0.079353440","-0.153950928","-0.242217162"," 0.747616543","-0.215170248","-0.095897408","-0.100394733"," 0.037272512"," 0.052224341"," 0.156979447","-0.325350289"," 0.820237112","-0.151086697"," 0.777882185","-0.089823279"," 0.701417468"," 0.045776578"," 0.771278737","-0.152911358","-0.158593245","-0.097285776","-0.662677691"," 0.089308980"
"M1163.77T17.56","-0.14471159","-0.10305274"," 0.11747170","-0.14622007"," 0.05772250","-0.13932740","-1.07501798"," 0.21496636"," 0.20311648","-0.11604023","-0.30459759","-0.10808138"," 0.04912052"," 0.20885567"," 0.02758653"," 0.02785208","-0.86818657"," 0.23778621"," 0.23778621","-0.26689405"," 0.24465236","-0.24506983","-0.33024218","-0.30324198","-0.16037732","-0.28953542"," 0.11003316"," 0.06798317","-0.13513227","-0.26448907","-0.08293184"," 0.15032873","-0.10078220"," 0.21511805"," 0.17688888"," 0.05466411","-0.05086316"," 0.29934837"," 0.12210131"," 0.78921354"," 0.04708550"," 0.87960362"," 0.31027511"," 0.79511294","-0.42391532","-0.32790972","-0.08774213","-0.16378356"," 0.19081018"," 0.58418205","-0.18151975"
"M1166.44T14.63"," 0.1518438737"," 0.2782056836","-0.0008681628","-0.4906639150"," 0.1798854986"," 0.1197681772","-0.4243820370","-0.4482926188"," 0.1882539980"," 0.0894927514"," 0.1773313381"," 0.2699856859"," 0.2008517833"," 0.0417687208"," 0.1595045844"," 0.1021383994"," 0.1117831333","-0.2540407561","-0.2540407561"," 0.1405006363"," 0.2201487384"," 0.2696256391"," 0.0454453576"," 0.2597794231"," 0.1550626760"," 0.1761895589","-0.3785050743","-0.3074953264"," 0.1966538155"," 0.2381053005","-0.0105052638"," 0.2332688825"," 0.3573477762"," 0.0228774433"," 0.2054935289","-0.4049507862"," 0.2097579203"," 0.0921396000"," 0.1142999475"," 0.1810536991","-0.7274520309"," 0.0596935985","-0.3772290127"," 0.3354151937"," 0.2561613392"," 0.1599076372"," 0.1040866947","-0.6755524231","-0.4533040324","-0.0592736211","-0.8372722177"
"M1166.77T17.55"," 0.033638376"," 0.064973036"," 0.029629202"," 0.212501418"," 0.175073129"," 0.354777220","-0.207624495","-0.131520336","-0.028886212","-0.026227077"," 0.200510489"," 0.629101995"," 0.012164757","-0.341521990","-0.040896449","-0.257464332","-0.760174079","-0.092617516","-0.092617516"," 0.352618400"," 0.036731897"," 0.758187028","-0.071975201","-0.042321258","-0.118481145"," 0.037927435","-0.306480496"," 0.139829284","-0.010889447"," 0.084788335","-0.345572575","-0.134344759","-0.006089157","-0.220963190","-0.377464858","-0.021599644"," 0.043036221","-0.168697928","-0.036099163","-0.291112082","-0.265201887"," 0.636092920"," 0.212792907"," 0.699757286"," 0.154895835"," 0.589091508"," 0.013277579","-0.454277552"," 0.023721837","-0.323419803","-0.320577944"
"M1167.1T17.55"," 0.244574231"," 0.177967213","-0.044070055","-0.218086075","-0.089367680","-0.098830568","-0.157190360","-0.095104400","-0.333933738","-0.056100942"," 0.013472192","-0.135835886"," 0.256733050","-0.076719971"," 0.068307271"," 0.040464239","-0.380787735"," 0.180831882"," 0.180831882","-0.134251726","-0.146177057","-0.101414212","-0.069428062"," 0.105054417","-0.214486872"," 0.041335903","-0.190759678"," 0.123123660","-0.210692847"," 0.916611299","-0.376124471"," 0.182041019","-0.117838129","-0.075753903"," 0.115706283"," 0.008053258"," 0.054325191"," 0.344391391"," 0.096573763"," 0.852424506"," 0.023053155","-0.161195307","-0.304486577"," 0.790216243"," 0.288953655","-0.049961196","-0.042717923"," 0.059501724","-0.128480507","-0.639024014","-0.515727537"
"M1167.27T17.54","-0.53037807"," 0.09851155"," 0.12270256","-0.01456561","-0.39040284","-0.16826650","-0.13901803"," 0.15229738","-0.17863949","-0.31847745","-0.50929273","-0.23015483","-0.39770683"," 0.28607060"," 0.02940487"," 0.12454660","-0.44101880"," 0.66934172"," 0.66934172"," 0.07565547"," 0.44425536"," 0.07814397","-0.10458209","-0.36913681","-0.10535579","-0.32109504"," 0.53180799","-0.09230515"," 0.14878133","-0.20254080","-0.29716094"," 0.23175337"," 0.10535572"," 0.13637279","-0.41537192"," 0.03564521","-0.25088105"," 0.30395631","-0.35297139"," 0.78342333","-0.01213964"," 0.99532040","-0.24996546","-0.26360511","-0.15636046"," 0.05376523"," 0.94157081","-0.10036625","-0.12507648","-0.13389255","-0.14729621"
"M1167.77T17.56"," 0.04843113"," 0.20529132"," 0.02363311","-0.12911065"," 0.10381237"," 0.15445207"," 0.16320421"," 0.05269095","-0.43719479"," 0.30060941","-0.05503244"," 0.79983776"," 0.28170392"," 0.06124241"," 0.02285615","-0.18786398","-0.29296890","-0.27843713","-0.27843713"," 0.07470190"," 0.25455873"," 0.83335507"," 0.06260325"," 0.14272134","-0.05631356","-0.53242374","-0.38450749"," 0.02781631"," 0.21310068","-0.08907217","-0.12357662"," 0.71487936","-0.06775164","-0.37571163"," 0.20717977"," 0.30280793"," 0.29854881"," 0.12126924","-0.55310928"," 0.09724379","-0.11111417","-0.21990266"," 0.18101107","-0.12480033","-0.24298779","-0.16645011","-0.09605130","-0.50119553"," 0.24287921","-0.53078043","-0.15764779"
"M1167.77T12.54","-0.1515706601"," 0.2568126540","-0.1764221555","-0.2500299902"," 0.1933689435"," 0.0554003181","-0.6741630988","-0.1767804545","-0.0677322261","-0.0570512933"," 0.0092562170"," 0.0008683187","-0.0439630877","-0.1396101226","-0.0535897515"," 0.0183359038"," 0.0986295654"," 0.4081116113"," 0.4081116113","-0.0813441621"," 0.3358905580","-0.0794610314","-0.1409127330","-0.1466700603"," 0.1237226038","-0.1901312835"," 0.0154097537"," 0.4503718120","-0.0034038263"," 0.0379917950","-0.2110350463","-0.2563625624"," 0.2786447526"," 0.1851354931","-0.0579849920"," 0.1430950650"," 0.0556730297","-0.2387851201","-0.2021364391","-0.5194226473"," 0.2911092905","-0.2638305520","-0.0196522567","-0.0144492975"," 0.0872609164"," 0.0077906076"," 0.1969843384"," 0.2642189597"," 0.1238463337"," 0.1968185653","-0.0263641669"
"M1169.27T13.55"," 0.20698501"," 0.06679000","-0.24363526"," 0.02586780"," 0.11162535","-0.50089644","-0.05583039","-0.26064583","-0.02650048"," 0.06855355","-0.02768563","-0.10392138","-0.01958363"," 0.16698346"," 0.15260194"," 0.07408861"," 0.03299045","-0.73123799","-0.73123799"," 0.17429213"," 0.10747719","-0.06318200"," 0.19303897"," 0.14393103","-0.04268249","-0.00190804"," 0.44466390"," 0.18093976","-0.01302071"," 0.25381565"," 0.08666448"," 0.20518910"," 0.02252460"," 0.19012702","-0.16072666"," 0.26700194"," 0.01094432","-0.05289827","-0.03663604"," 0.06510384","-0.25985242","-0.07188776"," 0.35378094"," 0.07764266","-0.06375828","-0.25465038"," 0.08188299","-0.04633014"," 0.29033536","-0.22222154","-0.06491232"
