"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1230.51T13.55","11436.206","10222.604","12227.052","11092.025","10858.478","11894.262","10773.546","12714.236","10201.407","13109.21","8186.486","11850.902","10523.273","10860.484","12570.209","11341.103","9711.9","12116.47","12116.47","13010.916","11808.014","9199.29","11369.64","11363.416","10286.414","10465.669","9741.504","12825.579","11974.493","11222.327","8041.999","11225.373","11189.991","10307.903","9765.208","9554.48","11159.463","10600","10813.148","11354.0418","10192.496","10650.651","7892.898","10114.688","11342.516","13649.225","10901.531","10740.119","11853.919","10136.318","11453.961"
"M1230.75T17.56","10316.566","10230.6","10977.527","11273.959","12447.807","14301.144","9412.673","11066.958","10325.473","13743.106","9895.509","22661.734","11255.872","11815.34","13075.108","10388.005","8232.603","11122.674","11122.674","9482.362","13678.647","10828.4786","10645.199","11392.025","11809.322","13814.158","22980.659","11047.042","12935.92","10354.317","8946.196","10319.198","9353.887","14956.611","8917.386","13365.763","10762.139","10900","10502.185","23546.1709","10897.881","21390.045","11325.623","21560.488","11043.03","23121.241","13016.777","10316.198","9177.946","7015.644","13453.029"
"M1232.26T16.68","8506.5","6807.687","7744.367","6503.423","7750.723","6980.045","4998.885","7585.077","6584.089","5874.556","7191.126","6196.871","7049.719","6106.84","6238.086","7411.596","4371.562","6939.218","6939.218","6900.64","6903.416","6570.5134","8040.104","6646.106","7493.403","5825.926","7151.39","6820.775","9145.64","6350.915","6711.211","11413.832","5994.435","5955.814","11329.011","6446.116","7345.797","6450","6636.321","7056.2382","6081.398","12925.673","5591.613","6017.791","5478.18","5842.663","6200.044","6579.916","6832.358","4894.811","8262.714"
"M1234.42T16.56","14496.178","14484.282","14581.726","19579.022","14999.694","11851.411","12413.678","13068.757","15852.463","11426.176","13956.217","15089.302","13202.319","11805.31","13452.463","15257.11","11628.602","11742.861","11742.861","14142.3","14064.509","20540.765","18222.504","17839.585","21368.036","15242.136","14005.844","8872.538","13540.095","13841.09","12424.557","14956.032","12623.051","13990.607","16349.932","13883.673","19329.68","15000","15807.03","16184.7325","14816.617","14234.673","14228.667","14465.417","12316.799","13533.763","18455.696","12937.47","13077.804","12768.61","11534.589"
"M1234.75T17.56","15594.859","14750.118","16894.532","15518.006","10678.061","12128.372","11427.375","15246.549","12102.715","15989.826","15990.097","28661.728","13304.766","14118.228","15127.246","12764.178","9811.433","15190.234","15190.234","16228.54","17275.217","25216.9115","12986.343","14665.803","13177.424","17867.287","16497.344","18423.104","18788.86","14755.69","10447.263","12116.612","12102.198","13386.594","14943.171","12813.778","15541.911","13700","12623.147","26110.1052","15813.919","13782.909","15535.894","25678.484","15764.914","26669.359","13239.991","11448.855","16443.005","9741.391","20297.829"
"M1234.76T12.54","12083.74","11871.508","12414.664","10094.192","11961.04","16632.235","10619.632","11895.214","11128.837","11909.622","9440.907","8354.384","7907.177","12423.449","11361.724","12795.204","10235.159","15181.408","15181.408","11670.908","13014.967","9731.5997","10159.029","11867.801","11153.469","5834.427","11752.816","12806.769","10697.921","12117.835","10278.253","13450.882","16404.406","13126.516","9298.639","9544.847","12717.51","12700","9666.916","9069.2782","12533.901","8424.772","7391.112","10209.656","12078.126","13307.465","12301.002","11045.877","12048.036","10924","12015.158"
"M1235.09T12.55","7084.557","10467.308","8485.38","6782.103","7190.315","5219.536","6711.476","9457.724","6813.301","6125.761","8232.563","5451.931","6212.231","5348.262","5547.683","5122.899","6573.207","6748.493","6748.493","5801.352","7785.286","6884.1159","6842.513","5914.034","7114.283","6554.999","6500.37","6774.31","7872.556","6599.578","4739.198","5311.54","6002.761","6976.829","5918.878","6318.046","5832.408","5330","6804.95","5334.5057","5440.088","11276.608","8406.965","7002.295","7218.394","6405.511","6084.157","5756.06","4663.95","6862.249","7717.006"
"M1235.35T12.58","8783.568","9843.442","10138.324","9939.533","8227.923","8037.933","6711.404","15135.165","8374.644","7577.296","8527.506","8516.902","8780.488","8415.697","7881.691","8752.163","7656.888","9124.3","9124.3","8194.51","8173.286","7742.7597","8768.226","8868.526","8637.769","7012.97","8262.265","8113.953","8329.983","9639.635","7909.961","12842.607","8752.996","6436.184","7166.438","9405.306","8546.731","5620","6120.306","6488.8762","7947.078","7714.462","8062.542","8094.083","11494.953","8887.815","8235.465","9771.608","7131.33","7601.784","9316.742"
"M1235.75T17.56","9766.549","9967.626","10916.652","9349.435","9389.398","11113.08","8782.131","9124.333","9593.241","8554.608","8243.253","17964.243","7275.762","9376.044","10044.042","9111.862","6551.67","9681.996","9681.996","8673.944","11217.694","17482.1949","15943.688","10824.84","8734.124","8935.394","11163.39","9550.686","9136.783","10710.26","7871.027","7074.816","11622.764","9665.707","10218.256","11299.926","10054.407","9370","9029.294","17589.9215","10242.332","9581.863","11195.897","8181.288","11274.321","10053.465","10850.578","8207.252","9420.185","5876.077","11643.518"
"M1235.76T12.54","7913.917","7484.646","7322.446","8848.598","8920.199","7341.037","7630.818","7361.862","7921.694","7941.396","7588.805","8653.286","9290.248","7753.19","8126.691","9165.815","7501.301","10276.629","10276.629","8381.068","7831.424","7453.1178","7240.988","7909.658","10379.044","10076.8","7705.515","8218.762","7160.042","5741.747","7395.717","8453.923","8291.15","8124.3","7405.731","7076.944","7809.806","5860","6493.235","6126.1185","9334.349","7437.246","8440.208","7520.792","5606.77","8941.11","8738.332","7541.04","8826.595","9518.397","10594.176"
"M1236.51T13.55","19057","21225.14","18577.514","19231.272","19660.806","19389.07","17159.324","19698.567","19642.752","20629.983","17135.522","21634.343","18458.622","18740.052","17995.826","21940.778","17840.147","16882.819","16882.819","19644.758","19066.66","16169.7785","19394.008","20435.09","20280.9","16909.422","18957.633","17890.736","21154.938","19307.75","15954.821","18884.545","17743.11","18793.064","16407.641","19830.933","19943.814","19100","19811.067","22127.2944","18096.564","18655.234","18446","19019.577","18021.343","18265.727","18487.906","18289.885","19698.389","16573.572","23706.732"
"M1237.76T16.56","15246.223","11800.526","15434.164","15235.135","12515.861","12740.64","10628.31","16560.043","11371.691","12690.173","12777.443","12695.512","12783.01","12470.473","16539.47","15773.758","9438.943","16501.011","16501.011","16944.682","16418.387","11356.4663","14066.871","17903.006","26557.835","13287.514","16433.152","16393.032","27273.11","12150.536","10694.096","12726.374","25544.095","12676.76","24627.209","18207.442","12798.002","21800","11870.547","26706.6382","11853.906","11850.655","13938.92","12610.558","12266.623","26809.766","16907.77","12126.445","11190.512","8860.18","15423.577"
"M1238.76T16.56","24942.335","25042.904","24916.526","25264.389","26710.808","26043.566","26250.516","23764.704","22045.686","22706.104","24798.28","25126.406","24273.575","22988.924","23604.275","25399.972","14780.492","25895.326","25895.326","23365.888","24434.381","44160.1422","22467.468","25392.82","24958.652","23561.081","24988.742","24310.714","38814.588","21617.554","22926.333","24418.587","23353.75","24554.349","30376.858","26547.863","25759.389","21000","23985.768","23613.9079","26779.339","19579.672","24808.198","40716.103","24305.764","41981.146","27429.497","21852.117","23464.515","16112.421","32065.354"
"M1239.26T16.56","7176.893","6892.005","6912.245","9303.828","6767.833","8129.663","9018.976","7899.946","2713.446","6395.349","7364.171","8749.095","7085.841","6891.26","8080.447","6410.86","5385.038","9253.838","9253.838","9646.854","8130.147","8565.1335","6823.486","8685.557","13215.404","6660.365","7093.481","8331.989","8392.224","6745.526","6847.111","14427.18","6638.651","5102.966","7951.424","10212.576","6401.011","9360","5159.254","10204.2675","11131.137","17384.557","8072.169","7942.14","7933.917","7614.675","7685.172","8707.157","11214.851","5043.016","11486.249"
"M1239.75T17.55","11444.125","9369.353","9549.686","10075.209","9119.185","11815.017","8039.873","8309.231","10051.399","12924.658","12609.805","10470.068","11512.434","8584.45","8823.799","9157.39","7786.371","10776.089","10776.089","10525.482","8696.282","9246.4079","8666.233","11534.589","10351.543","11630.176","11877.526","9931.706","8234.137","7972.724","6867.582","7943.892","11123.27","7781.728","13089.15","18518.694","11055.497","10700","12557.56","11238.7048","10503.504","19257.6","10437.049","9316.741","8671.441","9550.892","9277.906","9287.786","9210.051","6312.678","11469.367"
"M1239.76T12.55","9348.102","8166.893","8414.679","7838.972","7548.015","9308.138","7982.003","12029.982","9089.186","6931.148","9033.222","20162.484","8182.848","12681.932","8955.001","11061.419","8931.721","8738.029","8738.029","8776.25","11927.676","7576.279","8647.901","8437.236","8993.395","8300.764","8794.556","11205.945","7322.588","8737.485","6029.335","7505.389","8638.119","11073.286","5696.789","8376.201","8844.696","14700","6629.757","8746.9375","12088.145","8919.468","6395.473","9290.626","8927.887","18148.643","11797.331","9344.07","9573.352","8613.176","9521.518"
"M1240.27T13.49","7998.788","7159.033","5903.658","6076.449","8039.415","7960.277","7660.257","7908.891","7236.311","8511.333","7264.822","7151.856","6632.74","7868.115","8637.125","8250.3","7572.991","8629.782","8629.782","7073.156","8262.18","8202.1181","8134.583","7635.798","8129.715","6724.576","7788.62","8350.211","8647.811","9178.541","6759.854","8871.327","7454.644","6151.38","7517.275","8526.276","8788.083","6210","7375.659","9522.5888","8542.913","7509.065","7867.108","7631.245","7516.313","7330.605","8125.492","7510.763","5989.362","6046.084","6707.84"
"M1242.25T13.55","9051.273","13456.248","12910.175","13225.72","13142.616","13209.631","11462.284","11690.642","10340.93","12695.308","11121.264","13908.911","11914.452","10858.478","11831.388","11570.306","11049.819","12927.381","12927.381","15036.976","13109.764","13082.6815","12701.992","13326.388","12243.839","11516.72","12442.09","13528.396","12662.475","12639.52","11798.265","10291.103","11535.356","11604.402","13250.63","14175.14","10344.942","12700","11767.898","12186.9537","14167.815","12931.393","13362.653","12673.78","13727.695","13744.432","12102.851","13700.951","9757.184","12718.537","10006.955"
"M1242.44T13.55","12950.736","13389.653","11548.359","14624.45","9195.982","13742.824","12967.89","15498.504","12580.786","15142.798","16300.756","13780.552","14184.986","10756.172","13288.323","12896.008","11189.155","13272.772","13272.772","14270.684","13473.135","13163.2217","13204.737","15538.936","13473.937","12460.92","13601.899","13806.244","11701.943","13489.761","10352.406","12924.481","13242.292","14157.214","15260.887","15117.209","13943.262","14300","12018.002","14479.9877","14825.737","13045.841","12769.114","13490.804","12879.48","14403.412","13516.454","14553.125","13778.699","11682.701","16587.539"
"M1243.75T17.56","11135.15","11313.84","8425.526","8611.429","7808.152","9504.175","10334.912","11261.952","11948.949","8460.116","9254.634","18618.004","8430.365","9611.653","7879.54","9392.092","6392.842","10487.493","10487.493","8866.52","9145.536","9386.4477","8476.14","8389.704","9572.534","8295.898","9915.658","9616.732","10055.476","9735.506","6473.851","9163.414","17976.143","9530.611","10059.755","9200.146","9195.504","9820","9065.404","10951.7103","9660.672","8884.21","10975.711","18642.074","9197.957","10171.6","11320.251","7665.982","8493.713","6304.667","9411.845"
"M1244.75T17.56","14929.126","12094.174","14812.304","10741.861","12958.209","10457.357","15349.912","15120.931","14038.01","24292.66","10784.723","24555.226","12592.417","14160.354","11116.139","14262.66","8964.348","11874.07","11874.07","12019.952","14062.063","13004.7719","16007.88","18059.451","12978.82","23076.591","11789.262","15749.106","11810.978","9967.409","10241.166","11297.048","12830.376","11955.382","14634.195","15824.837","19425.343","13000","15078.602","24034.3729","16030.603","11323.161","13241.411","25767.07","14595.236","24260.371","13614.465","15412.435","12155.53","7884.839","14338.511"
"M1245.27T12.6","9187.384","8107.625","7936.152","9748.771","8073.871","10921.763","9755.022","6669.741","6449.312","8327.113","8950.465","10824.191","9245.936","4932.754","8427.408","8238.939","5170.269","10666.726","10666.726","7193.516","8478.474","8286.6993","8396.073","5550.659","10233.19","6687.73","10516.825","9740.022","4781.489","7162.236","8907.241","7599.785","8934.663","7513.616","6334.7","11100.996","9515.659","8070","7119.294","7099.1958","9450.673","11120.155","7810.277","6983.665","6561.558","5599.887","9296.066","7753.607","6350.057","8982.868","8680.812"
"M1245.42T17.4","7969.219","12882.532","11629.5","7461.08","7854.119","8259.921","7626.437","7619.126","8455.684","8248.906","5528.536","8236.423","7954.764","8530.317","7893.539","8269.718","6719.302","8532.252","8532.252","7674.956","5348.701","8176.2149","8264.218","8473.635","8435.339","7680.407","8731.226","9498.828","8401.554","7022.748","5940.546","7842.078","7447.409","8238.248","7499.495","8112.073","8132.034","13300","6743.051","6840.0357","8157.673","13499.258","9238.101","8940.609","13306.598","7893.098","8375.314","7049.051","7355.831","6939.657","11910.665"
"M1250.08T17.56","10769.742","11363.99","11339.918","9785.715","9067.144","12143.752","6631.096","10785.751","8704.743","11320.885","9566.801","9385.552","11801.661","11381.112","10062.096","10623.02","7011.138","9223.569","9223.569","12188.456","13374.103","21170.6678","12015.94","11524.866","12096.866","10647.796","9531.171","10333.234","11059.939","10160.231","8715.78","11097.04","11352.734","11512.294","10752.197","12056.861","12938.556","9520","11370.008","10326.0623","12292.513","10171.749","13076.947","18451.354","11023.783","9176.465","12802.17","10555.532","11135.947","8567.923","13568.73"
"M1250.75T17.55","10537.066","11997.886","9511.104","10395.283","11315.72","9468.007","7914.901","9933.426","12029.143","10134.849","9753.315","8498.433","9931.416","11099.198","9303.828","9646.436","7839.314","9255.844","9255.844","10774.226","9768.713","19862.6495","11365.996","8973.353","9421.608","8381.501","9304.306","11734.215","12213.06","8389.309","7667.881","8368.812","8373.044","10260.608","11452.151","12852.312","9646.735","10600","8928.567","19075.6075","8973.78","9910.838","12232.561","16946.688","8988.959","18571.871","9999.742","11755.315","9900.303","7203.903","14826.662"
"M1250.76T12.55","9695.5","8098.222","8266.279","8961.463","9528.606","7876.07","8667.563","9409.386","9947.754","9753.015","9521.084","10320.156","10119.698","8621.788","10407.404","10316.058","9137.134","12224.564","12224.564","9119.276","9167.952","9087.8026","8066.126","10898.598","10108.896","7857.203","8053.316","9137.965","7279.219","7756.849","8110.008","8565.534","11807.36","7895.616","7437.808","9177.974","11735.211","6500","7237.563","6755.5912","8906.34","8538.645","8680.784","8100.703","9166.686","9047.313","9073.111","8826.627","9852.383","8968.989","7396.445"
"M1251.42T17.4","8653.316","6484.467","6080.979","6404.094","5582.812","5605.882","5400.152","6861.794","5297.548","5715.805","6110.439","7090.717","6220.931","5541.095","5080.917","7428.218","5046.582","5447.927","5447.927","5622.818","6038.841","12804.6511","6962.826","4441.068","7921.267","10834.42","6744.72","6098.24","6558.933","5864.569","5022.954","6201.717","5892.104","5616.27","5904.292","13096.436","6124.318","9350","5862.564","7324.0998","6550.896","6224.052","7693.128","6020.914","7729.582","11806.139","6677.182","5787.041","5267.186","4035.614","7481.137"
