"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"sodium_formate","4034768","3834774","3778849","4038728","3927945","3923776","3741009","4053882","3890744","4045781","3879945","4104744","3959808","3945214","3800063","4006431","3667732","4024050","4024050","3845071","4035455","3963239","3909794","3819856","3998858","3805402","3801631","3974273","3999728","3766924","3340263","3555483","3798360","3837318","3790177","3934423","3867787","3442128","3960498","4037492","3920796","4069493","3868514","3964440","4037002","4030309","3922006","3735045","3901010","3528208","4862692"
"M1103.79T12.55","10453.187","22342.828","13751.130"," 9490.902","10282.368","12015.158","15600.229","11275.483"," 9700.337","10551.560","11415.279","10600.977","10177.868","10551.560","10278.700","11616.857","10504.063","12023.964","12023.964","10455.272","12228.576","10116.012","12022.887","12130.282","10934.930","10519.372","12792.142","11745.379","10375.094","11474.843"," 9165.393"," 9474.229","11227.349","11642.824","10324.720","11228.885","11812.984"," 6980.000","11424.170"," 8492.262","11481.490","22912.781","14099.160","10707.296","11347.988","11107.255","10870.352","13452.006","12318.846","10669.348","12217.629"
"M1106.28T13.55","12003.904","12146.330"," 8419.182","13864.964","14431.164","13240.406","14789.294","10013.952","12912.771","12118.246","11508.422","12839.813","13695.602","11818.245","12205.281","11950.679","10805.034","14804.810","14804.810","11245.636","14099.003","11757.159","12148.336","13426.947"," 9369.188"," 9934.008","11239.893","14541.551","10875.327","14011.587","11638.206","11488.013","11846.124","13928.892","12050.042","14139.605","10828.388","11900.000","11146.231","14810.901","15750.262","12544.387","12843.344","13011.544","12835.997","13403.926","12604.282","11946.208","12537.549","11521.734","13748.356"
"M1107.04T13.55"," 6664.258"," 8514.409"," 9554.578"," 6786.925"," 8244.079"," 7342.423"," 6450.664"," 9543.662"," 8961.614"," 6824.019"," 7936.611"," 7144.818"," 9186.765"," 8064.863"," 8640.582"," 6895.342"," 7118.296"," 6716.121"," 6716.121"," 8503.434"," 8494.463"," 7656.353"," 5863.034"," 7135.342"," 7748.275"," 5858.130"," 6814.791"," 8821.266"," 6480.507"," 8270.630"," 6135.085"," 8278.607"," 7246.011"," 8441.601"," 6408.053"," 7684.707"," 9688.980"," 8030.000"," 7977.862"," 7077.795"," 6755.927"," 8804.989"," 9670.115"," 7938.364","10044.935"," 3522.962"," 7657.211","10395.994","10164.612"," 6646.135","13929.045"
"M1107.44T17.56","6946.157","7865.692","6798.286","5895.737","5672.616","6554.188","4279.712","8141.004","5019.870","6608.460","5755.765","5600.080","5801.542","8367.782","8152.384","7345.440","4107.589","5252.741","5252.741","6661.926","5198.237","5212.735","5410.525","7033.006","8455.290","5246.106","6328.930","5576.680","5368.777","4742.067","6068.839","8693.877","8451.278","9075.857","4807.868","5549.849","5855.514","6860.000","5465.260","6776.850","7951.106","5689.393","8059.817","6218.722","7618.499","5468.170","5782.420","4813.170","7576.149","2701.668","8239.808"
"M1107.78T17.56","12918.474","12198.046","14607.389","13634.522","17201.894","10825.863"," 9462.708","11582.805","11081.028","23333.792","16545.488","11428.638","16041.982","13636.788","13813.316","14908.592"," 9283.686","13046.513","13046.513","12615.734","11173.569","23376.071","14583.620","12445.162","15987.820","10869.637","10946.742","13319.840","14522.624","21197.571"," 8585.481","19066.133","13494.362","13189.077"," 9580.969","15346.086","14404.698","12200.000","10854.886","21659.815","14681.999","22192.372","12979.134","11890.915","14064.069","21949.668","12674.710","12450.287","14316.755"," 8089.644","13839.100"
"M1108.1T17.56","5244.380","5821.968","4991.426","4109.891","5244.730","5481.478","3869.574","5156.970","4336.378","5868.602","4640.260","4990.329","5167.456","5310.123","4212.600","5020.166","2965.331","4621.450","4621.450","5023.024","6016.385","4487.535","3639.698","5652.633","7945.766","3977.378","5186.565","5117.487","7945.508","3366.567","4290.482","6008.378","4077.901","6606.446","4811.678","4669.970","6220.135","5820.000","4424.458","5209.128","5513.211","4225.920","4123.514","4288.862","4778.838","4891.519","5298.795","3437.405","7274.140","3428.655","4519.557"
"M1108.27T13.55"," 9455.716","11519.249","11343.663","10378.912","10190.458","10649.651"," 6952.491"," 5011.744"," 9064.662"," 9016.351"," 9777.987","11714.675","12225.554","10692.794"," 9152.455"," 8980.309","10491.218","12769.135","12769.135","11855.460","10231.472","12988.041","10508.607"," 6541.566","10670.180"," 8722.839"," 9919.529","11431.416"," 6623.812","11771.408","10241.621","10773.439","11390.542"," 9927.500"," 8836.101"," 9622.681"," 8999.508","10600.000","10445.927","10537.189"," 7183.915","11061.987"," 9919.753"," 9919.295","10450.218"," 9907.955","11418.647","10189.767"," 9896.320"," 5894.803","11617.126"
"M1108.78T17.55","18743.79","22675.82","23751.04","24526.39","21620.25","23367.21","22224.47","23496.60","23713.45","24912.51","21646.33","38473.07","18054.82","18132.23","18188.40","18621.70","13054.65","18128.62","18128.62","17367.95","24311.26","38271.05","22505.31","18055.01","17937.22","23097.96","22220.46","24493.26","18819.59","19591.82","14985.46","18373.99","17963.24","21701.72","21584.13","19549.99","22858.58","20500.00","17392.56","39031.69","28942.57","40294.52","18933.49","38627.54","18655.38","33128.38","24786.62","15127.23","19295.49","12755.53","22497.56"
"M1112.45T14.05","17832.507","11059.078"," 9897.636","18669.986","11470.308","18507.861","16904.562","14388.950","17566.659","12366.990","16884.502","18120.542","18942.947","19771.136","12419.088","12011.947","16017.341","12871.219","12871.219","20587.578","18180.571","18444.604","16443.182","18525.737","18469.036","17012.785","11697.048","12637.800","11058.678","19791.620","16058.718","14624.043","17390.093","12126.251","10465.056","18635.563","18097.426","14100.000","13915.622","19216.002","20459.126","16980.915","17405.136","21646.746","12814.204","18848.376","17472.274","16614.012","20101.823","15895.299","11973.845"
"M1113.1T17.55","6099.253","9047.060","6130.336","4662.485","4355.754","4940.965","5271.768","4498.803","4832.352","4151.649","4431.254","5067.376","5691.149","4579.698","5169.316","4843.315","3524.477","5120.589","5120.589","4499.458","5286.480","5058.463","4004.046","5018.768","5064.830","4605.450","3881.610","4243.050","4795.843","4484.321","4240.312","4406.427","5229.844","4784.156","4245.377","5287.972","3645.662","5520.000","3666.072","6197.168","5641.752","4603.756","5226.354","4963.837","4656.252","3532.953","4484.854","4943.139","4775.582","2731.800","5881.348"
"M1113.28T17.56","12504.385","10750.154","10302.767","10537.992","12964.926","12597.767"," 8861.659","11389.394"," 9734.957"," 9644.418","11997.873","21743.233","10591.680","10588.625"," 9330.159"," 8842.448"," 7449.806"," 8940.618"," 8940.618","11269.708","10072.458","20325.363"," 8882.338","18975.040","13297.977"," 8944.580"," 9633.378","11191.835"," 9813.401","10153.847"," 9594.947"," 9384.373","11317.852"," 9971.770","12064.084","11044.184","13564.646","10600.000","12040.017","20323.737","13698.919"," 9878.697","14766.069","19963.712"," 9510.446","20093.026","10989.048","11642.191"," 9721.213"," 9640.836","13835.452"
"M1113.77T17.56","10030.726","13133.282"," 9083.362"," 9805.328","10270.092","12416.902","11307.822","10109.664"," 9193.810","11265.696","10657.878"," 9950.676"," 9395.649","10530.446","13349.930","11965.790"," 7903.602","10202.964","10202.964"," 9345.954","11580.764","10529.475"," 8924.359","11783.292","10561.981","10009.966","10423.176","10421.296","11093.342","11608.799"," 7730.545"," 9510.771","14713.920","10591.574"," 9081.183","12409.592"," 9797.075","11200.000","12650.040","12093.948","12657.657"," 8927.695","10090.174","19606.644","13086.975","20782.282","10098.196"," 9225.640","11027.677"," 8017.021","11882.982"
