"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas"
"M885.565T1438.11","-0.263059390"," 0.042052692","-0.053768944"," 0.003927647"," 0.491083044","-0.175962429","-0.609381521"," 0.277974187","-0.155083970","-0.132512052","-0.426082958","-0.968915363","-0.054215693"," 0.346491492"," 0.623815087","-0.122579631","-0.953611888"," 0.157651009","-0.097833848","-0.279826832"," 0.149656589","-0.046960733","-0.131619145","-0.060324383"," 0.572317856"," 1.070529896","-0.325245145","-0.078533363","-0.194849006","-0.790101379"," 0.511809912"," 0.243718704"," 0.231007168"," 0.429293988","-0.093622573","-0.098614598"," 0.383680701"," 0.191215558","-0.702487943"," 0.397099399","-0.949833046"," 0.305397615","-0.714785439"," 0.890028741","-0.536958401","-0.331748712"," 1.373393581","-0.265994668"," 0.352028734"," 0.570339453"
"M399.208T1428.24"," 0.028864502"," 0.313410106","-0.058323483","-0.118563545"," 0.512529331"," 0.256720805"," 0.480533829","-0.171616210"," 0.001751674"," 0.104601333"," 0.417381905","-0.598824005","-0.002890189"," 0.095463818"," 0.032859060"," 0.077863166","-0.117334500"," 0.227231333"," 0.040660276","-0.180666056","-0.137196789"," 0.229582385"," 0.256053096","-0.005725234"," 0.296073389","-0.209743496"," 0.100904954"," 0.150082214"," 0.084193848","-0.220542657"," 0.117378610"," 0.052715657"," 0.004025067","-0.102557937","-0.257251800"," 0.081556544"," 0.009785248","-0.151007029","-0.192529173","-0.011021665","-0.220171023","-0.788800181","-0.237207667"," 0.030638556","-0.142780862"," 0.153040295","-0.179305334"," 0.413202853","-0.150111023","-0.314933997"
"M655.523T1471.536","-0.567450398","-0.050577448"," 1.132176161","-0.026832303","-0.003619609","-1.444522587","-0.226816871"," 0.924928061"," 0.086042895"," 0.083195072"," 0.628161932","-0.883355670"," 0.142166901"," 0.074762259"," 0.036796865","-0.151432779","-0.716650863"," 0.279441472","-0.058774685","-0.339615893"," 0.131349903"," 0.034289933"," 0.274503332"," 0.197537654"," 0.364445588"," 0.019985334","-0.966142722"," 0.313241700","-0.033169192"," 0.077163195"," 1.156722283"," 0.063194596"," 0.108857302","-0.336186267","-0.655172076","-0.915892218","-0.083391648","-0.352159914","-0.040634583"," 0.191860740"," 0.629029610"," 0.602389924","-0.116576470"," 0.036157015"," 0.054551890","-0.477749748"," 0.345317620"," 0.041589116"," 0.618289232","-0.201423641"
"M284.201T1481.744","-0.194331204"," 0.277506678"," 0.180618270"," 0.107622888"," 0.060642081"," 0.060230637"," 0.177391793"," 0.021952991","-0.064162393","-0.055908807","-0.022743003","-0.331377424"," 0.247955806","-0.104616257"," 0.215513721","-0.034267578"," 0.185526984","-0.038670056"," 0.284122002","-0.192290191"," 0.236064579"," 0.074932028"," 0.271303728","-0.215265913"," 0.462445373","-0.032655409","-0.267345051","-0.005689326"," 0.081348170","-0.164016693"," 0.208847444","-0.143220032","-0.093156450"," 0.089869417","-0.077846266","-0.154395624"," 0.078687520","-0.036127047","-0.389570728"," 0.413821553","-0.103291615","-0.135176174"," 0.024501744","-0.280449126","-0.007805410","-0.300467091","-0.163528059"," 0.181749647"," 0.134564262","-0.468846389"
"M439.145T828.514"," 0.029670756","-0.354072254"," 0.528766348"," 0.044028130"," 0.050840709","-0.088585710"," 0.772073810"," 0.591741237"," 0.646264285"," 0.472100977"," 0.325981138","-1.995975170"," 0.246368208"," 0.455479301"," 0.138813245"," 0.056758132","-1.301819373"," 0.694559652"," 0.608858167"," 0.568389556","-1.468570114","-0.232355035"," 0.536615265"," 0.876335507"," 0.303775403"," 0.487846814"," 0.729223706"," 0.399644389"," 0.733826730","-1.340040430"," 0.203249932"," 0.505807784"," 0.653848723"," 0.240347244"," 0.537091496","-0.005567457"," 0.077783414"," 0.282402728","-1.634535816"," 0.487034853","-1.438460711","-1.455108130","-1.877046301","-0.410736117","-1.516045627"," 0.547901633"," 0.596093578"," 0.413830964"," 0.586738314","-0.311173884"
"M722.265T908.018"," 0.07020574"," 0.70346433"," 0.75413085"," 0.87894200","-0.06703312","-0.15015300"," 0.89582456"," 0.07419937"," 0.19156590"," 0.31102920"," 0.12787572","-1.94505691"," 0.82737471"," 0.80153102","-0.11268172","-0.26424059","-1.69529928"," 0.32531866"," 0.85179341"," 0.23571186","-1.75571442","-0.02006848"," 0.91957384"," 0.45661462"," 0.88496410"," 0.47674429"," 0.31515882"," 0.91102369"," 0.64707349","-0.84323597"," 0.30001633"," 0.81671265"," 0.55971337"," 0.56025930"," 0.38472639","-0.01197146"," 0.56333069"," 0.37101493","-2.26454714"," 0.85394128","-1.80241896","-2.15987015","-1.75616882","-0.05222052","-1.97209913"," 0.46076172"," 0.60042333"," 0.78371187","-0.86083686","-0.18111550"
"M1028.737T1475.069","-2.05492106"," 0.54311227"," 0.42718163","-0.26688271"," 0.53828962","-0.31445516","-2.00902295"," 0.51510983","-0.30296150","-0.56312983","-0.76295365","-1.12469550","-0.21270470"," 0.61884578"," 1.20807037","-0.27604539","-1.10217369"," 0.52012401","-0.23012586","-0.52354248"," 0.77641584"," 0.09836996","-0.35273384","-0.29250584"," 0.54277534"," 1.57051298","-0.53783875","-0.06835607","-0.32099539","-0.19488099"," 0.76106666","-0.26739217","-0.09165149"," 0.38517168","-0.61184885","-0.30770474"," 0.36415210"," 0.70780090","-0.28736946"," 0.69662203","-0.67190217"," 0.84395829","-0.80662292"," 1.18622181","-0.08040503","-0.70603152"," 1.57186598","-0.26673332"," 0.78338369"," 0.94953628"
"M701.546T1456.786","-0.5361573618"," 0.1150435904","-0.0797197726","-0.0881903353"," 0.2655352269","-0.3604135011"," 0.0452245157","-0.4019113389"," 0.0108646936"," 0.0704964433","-0.3451021742","-0.6221840329"," 0.5446617882","-0.0371712879","-0.0143118523","-0.2474683715","-0.4909422182"," 0.0008331361"," 0.1437915290","-0.3954493450"," 1.0810361439"," 1.0032193411"," 0.3976771753","-0.2486545445"," 0.0957213080","-0.0650015482","-0.4358323493"," 0.0414864423","-0.1995678970","-0.4122926490"," 0.8016764260","-0.2125621596"," 0.0368530181","-0.0219830183","-0.3018501445","-0.0749246797","-0.0537652726"," 0.0058198867","-0.3535929385"," 1.1056651603","-0.4736072045"," 0.2439254918"," 0.1860700265","-0.2525314974","-0.3829532861","-0.1480065352"," 0.7006473870","-0.0204839529"," 0.0845976452"," 0.2957848936"
"M373.363T1574.274","-0.274836672","-0.106050067"," 0.091047812"," 0.265083833"," 0.120052228","-0.408692254","-0.178215561"," 0.208990791","-0.079758304","-0.273165537","-0.176246131","-0.399357352","-0.113964072"," 0.105349760","-0.054728957","-0.256651899","-0.130303909"," 0.139321105"," 0.068875104","-0.192840253"," 0.602961438"," 0.241365170"," 0.036397377","-0.139884030"," 0.527280036","-0.115374375","-0.237530703","-0.392321401","-0.132013799"," 0.097785095"," 0.544459479","-0.214195535","-0.168639323"," 0.188668833","-0.283262952","-0.359080132"," 0.161907524"," 0.318073041","-0.080455892"," 0.423370574","-0.056263168"," 0.609448158","-0.124764938","-0.073887674"," 0.145806885","-0.289187722"," 0.046926668","-0.080565738"," 0.457214085","-0.008146648"
"M365.275T1406.394","-0.315643472"," 0.599974392"," 0.049609438","-0.022299448"," 0.133262035"," 0.620345599","-0.340066341","-0.208123055","-0.114676106"," 0.618518395","-0.214432420","-0.570813563","-0.020874665","-0.096512320"," 0.658052545"," 0.286182444","-0.374999636","-0.252856089"," 0.099244100","-0.421784850","-0.464310805","-0.149802518","-0.037964855"," 0.006202348"," 0.378839558"," 0.037573550","-0.141122084","-0.038722664"," 0.264072641","-0.262857578"," 0.376972158"," 0.099517821"," 0.122727502"," 0.696645405"," 0.152306413"," 0.532737005"," 0.612229739","-0.141484734","-0.568058284"," 0.464514410","-0.574121346","-0.658309621","-0.520786349"," 0.294529907","-0.599564883","-0.139899763","-0.057099474"," 0.413431492","-0.102626745","-0.107675226"
"M299.11T1608.887","-0.042094721"," 0.149430188"," 0.134522333"," 0.005623924","-0.050849352","-0.020122136","-2.810341679","-0.077612534","-0.020145741","-0.013262350"," 0.089550703","-0.061646267"," 0.102291800","-0.137215670","-0.027562745","-0.049387052"," 0.059525142"," 0.342166005"," 0.019387251"," 0.059876262"," 0.326117275","-0.039926901","-0.058009739","-0.075675632"," 0.174475588","-0.048906288"," 0.018572854","-0.063485848","-0.036739189"," 0.343676809"," 0.512887941","-0.037389024"," 0.759389482"," 0.309565508","-0.005067509"," 0.005691448"," 0.819510503"," 0.152917529"," 0.120812215"," 0.295985018"," 0.051993233"," 0.320979963","-0.041192983","-0.098576961","-0.070429900","-0.030050060","-0.661749232","-0.907482702"," 0.217934043"," 0.092039195"
"M840.568T1356.47","-0.04065205"," 0.68467529"," 0.25394126"," 0.30771311"," 0.89856225"," 0.26296639"," 0.23010914"," 0.18901182","-1.82092472","-1.84553032"," 0.44645007","-0.81273315"," 0.12246653"," 0.21176297"," 0.47075509"," 0.14621816","-0.18240108","-0.55803785"," 0.44095973"," 0.07633165","-0.39739057"," 0.48107093","-0.23366135"," 0.31316856"," 0.80035101"," 0.40896740"," 0.01097420","-1.83978163"," 0.17811779"," 0.01852251"," 0.21874133"," 0.64111591"," 0.17894825"," 0.85976330","-0.79503634"," 0.26514079"," 0.66790278"," 0.33904802","-0.50987128"," 0.51152520","-0.31656634","-0.86649392","-0.12772688"," 0.93288655","-1.87982326"," 0.67105891"," 0.25687973"," 0.10194473","-0.66837378"," 0.29695315"
"M891.589T1509.101","-0.594055148"," 0.284114224"," 0.028302091","-0.806532866"," 0.389219368","-0.429900877","-0.374755393"," 0.010471791"," 0.055503928"," 0.055862340","-0.175936167","-0.648842071","-0.294560449"," 0.096934863"," 0.632067422","-0.355440537","-0.565721740"," 0.199806519","-0.274044788","-0.562022305"," 0.397200411","-0.071255564","-0.058649922"," 0.005909901"," 0.290749708"," 1.301635285","-0.697299963","-0.265556955","-0.249249751","-0.585046066"," 0.219164729","-0.055244643"," 0.049847376"," 0.302551302"," 0.031667871","-0.163771334"," 0.482223874"," 0.177731669","-0.303534887"," 0.261969475","-0.199123115"," 0.516214286","-0.457866142"," 0.852049988","-0.356610781","-0.608694810"," 1.327400075"," 0.113616154"," 0.516326686"," 0.555174941"
"M586.241T903.94"," 0.474431453","-0.073840760"," 0.152190397"," 0.256713626"," 0.374637012"," 0.276542815","-0.089643394"," 0.235572587"," 0.290661253"," 0.545865574"," 0.485756436","-1.194834322"," 0.257939831"," 0.262258552"," 0.226019470"," 0.351768616","-0.859933662"," 0.476352285"," 0.254426961"," 0.370908051","-1.397285792"," 0.332684322"," 0.289173858"," 0.420463032"," 0.322660603"," 0.158049766"," 0.505952795"," 0.338853776"," 0.401865478","-0.907101071"," 0.503335686"," 0.273693082"," 0.249457292"," 0.346841610"," 0.118410625"," 0.332873124"," 0.238575362"," 0.030972512","-1.820299510"," 0.237584222","-1.617088537","-1.269984668","-1.517735982"," 0.347627696","-1.317241519"," 0.223501738"," 0.092313487"," 0.071341435"," 0.941813963","-0.005101165"
"M424.205T1508.296","-0.620287757"," 0.184337673"," 0.204052982"," 0.101822287"," 0.441011672","-0.046180242","-0.650529424","-0.242205106","-0.120597594"," 0.056566890"," 0.010083267","-0.328085560","-0.053120953"," 0.068892012"," 0.175931335"," 0.065624717"," 0.016600943"," 0.116619534"," 0.118489345"," 0.155775107"," 0.118791668"," 0.312872263","-0.126803773","-0.021447305"," 0.029607477"," 0.126549794","-0.159541014","-0.066383711"," 0.246595582"," 0.407372774"," 0.626630315","-0.115330140","-0.173566728"," 0.225165872"," 0.077744078"," 0.053666038"," 0.196340750"," 0.049006859","-0.120993957"," 0.188408838"," 0.001360609","-0.149135004"," 0.012708146"," 0.006760350","-0.126562708","-0.010680075","-0.663203080","-0.327494459"," 0.136555774","-0.409796360"
"M347.259T1473.286"," 0.090868217","-0.335305485"," 0.028851243","-0.346478384"," 0.221109685"," 0.041723970","-1.189514978"," 0.076507402"," 0.329091523"," 0.099699231"," 0.231846599"," 0.128466500","-0.106810892","-0.320075766"," 0.286445968"," 0.112440186"," 0.158829178"," 0.013395503"," 0.268951874"," 0.255681628","-0.179161579"," 0.171429137","-0.480191464"," 0.431341321","-0.100862008"," 0.248880147"," 0.381995219"," 0.233654430"," 0.445998491","-0.114474961"," 0.094264421"," 0.079743871"," 0.403402068"," 0.143788306"," 0.070834258"," 0.099866206"," 0.132501566","-0.100710578","-0.146353762","-0.003465149"," 0.212331762","-0.219859821","-0.163914089","-0.004772211"," 0.035344228"," 0.270310618","-1.021188271","-0.690702283"," 0.410018131","-0.685771206"
"M465.26T1373.143"," 0.03585751","-0.26164688"," 0.18546233"," 0.07791362"," 0.34045090"," 0.05160937","-1.06221599"," 0.34927202","-0.08088307"," 0.21857956"," 0.50298873","-0.24476554"," 0.14917521"," 0.36910110","-0.09307627"," 0.06351215","-0.45757379"," 0.75997598","-0.06414587"," 0.67072475","-0.78576272"," 0.37257626"," 0.14149521"," 0.79872382"," 0.15227790"," 0.30198789"," 0.75525727"," 0.29033144"," 0.38245416","-0.43279286"," 0.34195726","-0.18652638"," 0.05869786","-0.35365971"," 0.03085880","-0.10096720","-0.12720500"," 0.30486537","-0.15850862","-0.01875602","-1.47609995","-0.99063281","-0.64082288"," 0.31397980","-0.36954893"," 0.32641673","-0.47958121","-0.17780688"," 0.81388402","-0.59740840"
"M341.283T1305.932"," 0.31665793","-0.34602552","-0.27609961","-0.36848447"," 0.54680404"," 0.66979580"," 0.98785152","-0.06139870","-0.24015930"," 0.45712134"," 0.18249756","-0.45477494","-0.40754098","-0.33629427"," 1.25322736"," 0.55016842","-0.20714401","-0.16104787","-0.35483410","-0.17805781","-0.33625439"," 1.38240892"," 0.42543261","-0.31229535","-0.16553772","-0.31045620"," 0.05486857","-0.31293872","-0.25202926","-0.16091524","-0.28417594","-0.30667244","-0.31942429","-0.42558847","-0.38015154"," 0.63252711","-0.40657753","-0.31257631","-0.35046695","-0.38135082"," 0.21860284","-0.32903314"," 0.57165250","-0.85766942"," 0.28496833","-0.42131102"," 0.82413913"," 1.10452695"," 0.09876825","-0.54473288"
"M330.261T1473.013","-0.46399871","-0.04860142"," 0.19680658","-0.11836051","-0.29617873"," 0.07244701"," 0.28139009","-0.05460317","-0.15183582"," 0.05274916"," 0.04773306","-0.08568316","-0.04812343"," 0.09338821","-0.12326035","-0.02903831"," 0.17289094","-0.01245581","-0.09363567"," 0.10925973","-0.14562194"," 0.30335482"," 0.37752092","-0.21475283","-0.03844761","-0.05833423","-0.20223418","-0.10156443"," 0.06469451"," 0.19210066"," 0.07176580"," 0.19726476"," 0.05842057","-0.31744458"," 0.03645177"," 0.07708570"," 0.02397966"," 0.01856887"," 0.04662599"," 0.27630232","-0.39051893","-0.18547232"," 0.03034419","-0.38280251"," 0.05400775","-0.30231811"," 0.31211706"," 0.45595443"," 0.58718550","-0.34512329"
"M311.255T1280.542"," 0.283997525","-0.405398260"," 0.112244122"," 0.111690939"," 0.623867631"," 0.192281396"," 0.052273054"," 0.219929734"," 0.033977543"," 0.257312231"," 0.575777127"," 0.014640930","-0.283092534"," 0.057568967"," 0.223597911"," 0.429989729","-0.114130326"," 0.067574709","-0.472101877","-0.024825067","-0.669721949"," 0.733054772"," 0.013430499","-0.016327833","-0.111573142","-0.242784996"," 0.528149773","-0.106590770"," 0.086231503","-0.131788581","-0.265480372","-0.081033518","-0.182061164","-1.369390956","-0.006866717"," 0.438543971"," 0.092289783"," 0.100649697"," 0.063515918","-0.415550138"," 0.293255971","-1.969236113"," 0.544107426"," 0.208364352"," 0.507497608","-0.165902628","-0.041153521"," 0.445994621"," 0.340809535","-0.577608518"
"M792.472T1524.351"," 0.123667176","-0.019582938"," 0.120315574"," 0.030380621","-0.071992973"," 0.021341444","-0.429253706"," 0.399545539"," 0.057030781","-0.035605174","-0.156126697","-0.972710208","-0.172005710"," 0.341131699"," 0.061450081"," 0.047393880","-1.110869989"," 0.603324786","-0.118427511","-0.017548234"," 0.952297630","-0.124731260"," 0.007132498","-0.157260674"," 0.460459480"," 0.297783709","-0.081466732"," 0.223223376"," 0.080452863","-0.910079404"," 0.674592000"," 0.177484421"," 0.122100725"," 0.893734549"," 0.085634259","-0.077474958"," 0.098194535"," 0.092311463","-0.677793063"," 0.283995789","-0.910724243"," 0.623478285","-0.899926231","-0.159074343","-0.691114021","-0.168700706","-0.011183322","-0.323080411"," 0.474640067"," 0.943635277"
"M865.582T1509.04","-0.64179946"," 0.09029447","-0.02258041","-0.19671626"," 0.49483126","-0.68297800","-0.89939751"," 0.25154219"," 0.01628946","-0.39224288","-0.80609363","-0.74179028","-0.46397591"," 0.42893339"," 1.26650256","-0.25471361","-1.19132193"," 0.52594040","-0.19878946","-0.84298902"," 0.75974444"," 0.10738374","-0.19863463","-0.20911924"," 0.45902136"," 1.65734853","-0.42354402","-0.37483246","-0.45345678","-0.62785618"," 0.37099788","-0.07102321","-0.05591904"," 0.31112924","-0.14862091","-0.08684429"," 0.39998044"," 0.35675441","-0.77557595"," 0.46483486","-0.59030519"," 0.42844145","-0.52657702"," 1.33444534","-0.23023384","-0.35113495"," 1.56208351","-0.26314149"," 0.73021074"," 0.70549789"
"M608.267T945.789"," 0.04657536","-0.48038982"," 0.11599885"," 0.39778656"," 0.19253540"," 0.19371699"," 0.42789355"," 0.39656282"," 0.28467359"," 0.44121395"," 0.46294500","-1.49908934"," 0.43014286"," 0.38128169"," 0.23120561"," 0.14316879","-1.44266317"," 0.48937961"," 0.48601475"," 0.49602654","-1.46201012"," 0.04155489"," 0.53253217"," 0.71890717"," 0.60369756"," 0.26681918"," 0.48885028"," 0.46644358"," 0.44736415","-1.10562971"," 0.41222814"," 0.60251593"," 0.27898286"," 0.50764616"," 0.28639930"," 0.12804537"," 0.21263054"," 0.04405782","-2.15382108"," 0.90835334","-2.24798288","-1.26273886","-1.24859554"," 0.43857360","-1.90065719"," 0.53936031"," 0.65514477"," 0.50550335"," 0.24887222","-0.14802690"
"M1021.696T1456.932","-0.71448674"," 0.31119840"," 0.18292571","-0.27954558"," 0.64068821","-0.44973712","-0.49962505"," 0.46162989"," 0.06591388","-0.84572898","-0.79493687","-1.61072695","-0.18887662"," 0.63586756"," 1.25401472","-0.93669140","-1.14796521"," 0.51017432","-0.10794083","-0.22513549"," 1.00475308"," 0.20740010","-0.59818975","-0.24257816"," 0.72139106"," 1.60611452","-0.93427686","-0.40624828","-0.73441475","-0.53906178"," 0.65524063","-0.34747301"," 0.13999557"," 0.44915081"," 0.08230752","-0.02165581"," 0.92325348"," 0.80529192","-1.65139980"," 0.31748568","-1.42476915"," 0.46654738","-0.68234063"," 1.62673166","-0.01802593","-0.87991697"," 1.89297800","-0.37617988"," 0.87009118"," 0.82678227"
"M861.603T1557.588"," 0.07207809"," 0.10249957","-0.05024514","-0.47755239"," 0.30527631","-1.10183694","-0.56802013","-0.09211581","-0.27212178"," 0.37094199"," 0.20124934"," 0.04045344","-0.04568243"," 0.24459512"," 0.65555381"," 0.25359862","-0.66003993"," 0.11146730","-0.37116279"," 0.16592547"," 0.26074549","-0.01458947","-0.01741113"," 0.05104317"," 0.19207611"," 1.04262834","-0.58886197","-0.48585779"," 0.17731887"," 0.30006272"," 0.23211013"," 0.44627810"," 0.13226082","-0.07016388","-0.49845905","-0.51390462","-0.11958747"," 0.15527370"," 0.14397158","-0.09826741"," 0.33101504"," 0.05168464","-0.66550253"," 0.70113037","-0.16779992","-1.12711727"," 0.83196214"," 0.05683953"," 0.23434607"," 0.14191400"
"M1131.443T843.183"," 0.375506665","-0.344700104","-0.023044595","-0.145144517"," 0.248252252"," 0.009990511"," 0.198148906"," 0.326756273"," 0.141533881"," 0.609286357"," 0.388302895","-1.287365770"," 0.067569532"," 0.123459665"," 0.365981130"," 0.136534301","-0.933628413"," 0.472627093"," 0.202129747"," 0.534578344","-1.264446529"," 0.071164489"," 0.230097226"," 0.598993977"," 0.217026482"," 0.161137331"," 0.733325507"," 0.150329858"," 0.731025463","-1.021353764"," 0.178326209"," 0.201011855"," 0.293140679"," 0.062838483","-0.137573102"," 0.066662815"," 0.062319982"," 0.066737801","-1.291372527"," 0.539545710","-1.271615869","-1.830744352","-1.228799070"," 0.199122120","-1.566529629"," 0.389658941"," 1.451556448"," 0.381192644"," 1.685821756","-0.325375087"
"M293.131T985.458"," 0.35068147"," 0.06272837"," 0.20685496"," 0.23390466"," 0.41936459"," 0.58710685","-0.22847454","-0.04447926"," 0.07536355"," 0.54894442"," 0.33767068","-0.86379023"," 0.12341419"," 0.09958630"," 0.55628227"," 0.39130800","-0.88736834"," 0.15634347"," 0.12786081"," 0.19095340","-1.11909213"," 0.60703593"," 0.20096948"," 0.19346654"," 0.23804908"," 0.27625152"," 0.04494577","-0.15571240"," 0.01871553","-0.78301829"," 0.51995923"," 0.06074537"," 0.32752660"," 0.50385396"," 0.15859064"," 0.71783852"," 0.65063865","-0.21536449","-1.01557090","-0.06607959","-1.21033769","-1.04033298","-1.02406582"," 0.62812162","-1.41034768"," 0.02490192","-0.09942168"," 0.34625111","-0.13677155"," 0.31399812"
"M967.58T1390.374"," 0.55626416","-0.07062808"," 0.49213462"," 0.24470998"," 0.47402074"," 0.36708811","-0.66847918"," 0.50621245"," 0.54743674"," 0.60958875","-0.40238564","-1.31375049"," 0.71441747"," 0.34112719"," 0.31140469"," 0.29667400","-1.75434371"," 0.32140785"," 0.37970761"," 0.30841009","-0.64850482"," 0.58564155","-0.02254385"," 0.25522416"," 0.07513520"," 0.53112729"," 0.40497174"," 0.54787519"," 0.51571945","-0.91221644"," 0.58726342"," 0.26573678"," 0.61819185"," 0.47137184"," 0.28078106"," 0.16176077"," 0.41972623"," 0.16021589","-2.71918968"," 0.31670482","-1.78062433","-0.35524948","-1.67867008"," 0.01637942","-1.47930856"," 0.38959656"," 0.42050087","-0.32404668"," 0.26918028"," 0.36623216"
